#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_006762901.1	P0AF06	1.A.30.1.1	gnl|BL_ORD_ID|8803 gnl|TC-DB|P0AF06|1.A.30.1.1 Chemotaxis protein motB - Escherichia coli.	320	4.6871e-91	48	339	308	9	327	9	307	93.8	96.8	1	1	0.85	Mot/Exb	CHEBI:5584;hydron, CHEBI:24636;proton	PF13677,PF00691	PF13677,PF00691
WP_006762902.1	P55891	1.A.30.1.7	gnl|BL_ORD_ID|10994 gnl|TC-DB|P55891|1.A.30.1.7 Motility protein A OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=motA PE=3 SV=1	284	8.70614e-134	64	286	295	1	284	1	284	99.0	95.9	4	5	3.25	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:24636;proton	PF20560,PF01618	PF20560,PF01618
WP_006766959.1	P55891	1.A.30.1.7	gnl|BL_ORD_ID|10994 gnl|TC-DB|P55891|1.A.30.1.7 Motility protein A OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=motA PE=3 SV=1	282	3.43121e-54	33	290	295	4	283	4	281	96.2	93.9	3	5	2.15	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:24636;proton	PF20560,PF01618	PF20560,PF01618
WP_045552273.1	P55892	1.A.30.1.7	gnl|BL_ORD_ID|10995 gnl|TC-DB|P55892|1.A.30.1.7 Motility protein B OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=motB PE=1 SV=1	269	6.73883e-29	32	303	309	22	270	10	269	81.8	83.8	1	1	1.0	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:24636;proton	PF00691,PF13677	PF13677,PF00691
WP_006401570.1	P0ABV2	1.A.30.2.1	gnl|BL_ORD_ID|8726 gnl|TC-DB|P0ABV2|1.A.30.2.1 Biopolymer transport protein exbD OS=Escherichia coli (strain K12) GN=exbD PE=1 SV=1	128	1.16221e-20	38	149	141	19	145	15	133	84.6	83.7	1	1	1.0	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF02472	PF02472
WP_006401569.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	219	7.6912e-70	49	225	230	6	224	3	221	96.9	94.8	3	3	3.35	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_006767180.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	198	6.62712e-27	34	299	230	77	261	9	198	61.5	82.2	4	3	2.85	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_035972058.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	207	1.35081e-26	30	243	230	1	204	1	201	83.5	87.0	3	3	2.6	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_006765186.1	Q1D0D3	1.A.30.2.7	gnl|BL_ORD_ID|12887 gnl|TC-DB|Q1D0D3|1.A.30.2.7 Transporter, MotA/TolQ/ExbB proton channel family OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_5753 PE=3 SV=1	221	7.89295e-33	37	222	236	1	212	5	225	95.0	93.2	3	3	2.7	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_006763879.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	127	3.78248e-31	43	142	153	16	142	13	139	88.7	82.4	1	1	0.95	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_006765185.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	121	2.55688e-30	44	147	153	15	135	13	133	81.6	78.4	1	1	0.9	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_006767181.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	135	1.22629e-23	34	141	153	6	140	4	138	95.0	87.6	1	1	0.95	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_035975593.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	126	2.48823e-20	39	142	153	11	135	7	131	87.3	81.0	1	1	0.9	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_006766878.1	KKI99610	1.A.30.6.6	gnl|BL_ORD_ID|5888 gnl|TC-DB|KKI99610|1.A.30.6.6 hypothetical protein PROH_06800 [Prochlorothrix hollandica PCC 9006 = CALU 1027]	559	1.15288e-11	19	775	673	112	647	135	665	69.0	78.8	4	2	1.2	Mot/Exb	None	PF05650,PF05650	NA
WP_006764284.1	O50455	1.A.35.3.5	gnl|BL_ORD_ID|7268 gnl|TC-DB|O50455|1.A.35.3.5 Magnesium transport protein CorA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=corA PE=1 SV=1	339	1.61334e-53	32	325	366	2	325	34	366	99.4	90.7	3	2	0.9	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01544	PF01544
WP_035973435.1	Q9EYX5	1.A.35.4.1	gnl|BL_ORD_ID|17930 gnl|TC-DB|Q9EYX5|1.A.35.4.1 Zinc transport protein (Putative Zn transport protein) - Salmonella typhimurium.	317	4.00084e-22	22	342	327	33	339	13	325	89.5	95.4	3	2	1.3	MIT	CHEBI:3290;cadmium(2+), CHEBI:10113;zinc(2+)	PF01544	PF01544
WP_035972902.1	P37002	1.A.43.1.1	gnl|BL_ORD_ID|10074 gnl|TC-DB|P37002|1.A.43.1.1 Protein crcB - Escherichia coli.	119	2.69349e-37	45	128	127	1	119	1	119	92.2	92.9	4	4	3.85	Fluc	CHEBI:5113;fluoride, CHEBI:3731;chloride	PF02537	PF02537
WP_006767489.1	Q6MLK6	1.A.46.2.5	gnl|BL_ORD_ID|14913 gnl|TC-DB|Q6MLK6|1.A.46.2.5 Hypothetical transmembrane ptotein yneE OS=Bdellovibrio bacteriovorus GN=yneE PE=4 SV=1	295	4.24281e-94	48	306	310	1	294	7	300	95.8	94.5	4	4	3.25	Bestrophin	CHEBI:22563;anion	PF01062	PF01062
WP_035975544.1	K8DX14	1.A.54.5.1	gnl|BL_ORD_ID|5658 gnl|TC-DB|K8DX14|1.A.54.5.1 Peptidase A24A prepilin type IV OS=Desulfotomaculum hydrothermale Lam5 = DSM 18033 GN=DESHY_10189 PE=4 SV=1	161	1.03e-19	34	179	167	12	171	5	161	88.8	93.4	4	5	2.25	Presenilin	CHEBI:3473;cation	PF01478	PF01478
WP_035973364.1	K8DX14	1.A.54.5.1	gnl|BL_ORD_ID|5658 gnl|TC-DB|K8DX14|1.A.54.5.1 Peptidase A24A prepilin type IV OS=Desulfotomaculum hydrothermale Lam5 = DSM 18033 GN=DESHY_10189 PE=4 SV=1	101	4.2541e-11	38	166	167	20	119	17	114	59.6	58.1	5	5	2.9	Presenilin	CHEBI:3473;cation	PF01478	PF01478
WP_035972889.1	A0M015	1.A.62.2.1	gnl|BL_ORD_ID|82 gnl|TC-DB|A0M015|1.A.62.2.1 Membrane protein, UPF0126 OS=Gramella forsetii (strain KT0803) GN=GFO_0986 PE=4 SV=1	197	3.01122e-41	38	213	215	18	212	11	202	91.1	88.8	7	7	5.4	TRIC	CHEBI:24870;ion, CHEBI:3473;cation, CHEBI:25212;metabolite	PF03458,PF03458	PF03458,PF03458
WP_006762972.1	D8NKS4	1.A.77.3.12	gnl|BL_ORD_ID|3472 gnl|TC-DB|D8NKS4|1.A.77.3.12 ATP synthase, protein I (Accesory subunit) OS=Ralstonia solanacearum CFBP2957 GN=atpI PE=4 SV=1	174	6.84507e-31	37	175	185	10	175	14	185	94.3	92.4	4	4	3.2	MCU	CHEBI:3473;cation	PF03899	PF03899
WP_006762891.1	P76298	1.A.104.1.1	gnl|BL_ORD_ID|11458 gnl|TC-DB|P76298|1.A.104.1.1 Flagellar biosynthesis protein FlhA OS=Escherichia coli (strain K12) GN=flhA PE=3 SV=1	693	0.0	66	699	692	12	697	11	691	98.0	98.3	8	8	6.65	FlhA	CHEBI:9175;sodium(1+)	PF00771	PF00771
WP_006766930.1	WP_189658242	1.A.104.1.4	gnl|BL_ORD_ID|22080 gnl|TC-DB|WP_189658242.1|1.A.104.1.4 flagellar biosynthesis protein FlhA [Pseudomonas kurunegalensis]	698	0.0	45	701	729	8	701	34	726	98.9	94.9	8	8	6.85	FlhA	CHEBI:5584;hydron	PF00771	PF00771
WP_035973634.1	Q0PBV6	1.A.112.2.3	gnl|BL_ORD_ID|12473 gnl|TC-DB|Q0PBV6|1.A.112.2.3 Putative integral membrane protein with haemolysin domain OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168) GN=Cj0183 PE=4 SV=1	446	8.20441e-74	33	447	452	4	446	23	452	98.9	94.9	3	4	2.25	CNNM	None	PF01595,PF03471,PF00571,PF00571	PF01595,PF03471,PF00571,PF00571
WP_006765246.1	SES26846	1.A.112.2.7	gnl|BL_ORD_ID|20136 gnl|TC-DB|SES26846.1|1.A.112.2.7 Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains [Pseudomonas bauzanensis]	404	4.04509e-104	40	429	413	15	418	1	402	93.9	97.1	4	3	2.55	CNNM	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
WP_035975588.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	186	7.33243e-25	33	243	261	4	188	6	188	75.7	69.7	3	1	0.85	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659
WP_035974975.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	281	4.98972e-24	30	300	261	7	281	6	261	91.3	97.7	2	1	0.95	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_006765859.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	226	1.28045e-23	32	266	261	9	233	8	230	84.2	85.1	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659
WP_006763261.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	247	5.46881e-23	30	257	261	9	251	10	256	94.2	94.3	2	1	1.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_006767452.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	195	8.75682e-17	30	343	261	10	204	5	192	56.6	71.6	2	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_006767300.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	158	1.66525e-15	30	327	261	6	163	10	165	48.0	59.4	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_035973412.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	185	2.74185e-08	29	249	261	6	189	9	187	73.5	68.2	4	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_035973142.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	254	1.52694e-143	82	254	250	1	254	1	250	99.6	99.6	2	1	0.85	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006766193.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	249	5.52578e-35	34	263	250	5	249	6	246	92.8	96.0	1	1	1.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006763535.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	253	7.84877e-33	33	258	250	2	254	4	246	97.7	96.8	3	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006764517.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	254	1.54603e-32	32	258	250	7	254	5	246	95.7	96.4	1	1	0.4	Ayr1	None	PF13561,PF00106,PF08659,PF01370	PF13561,PF00106,PF08659
WP_035974471.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	255	5.38211e-32	36	254	250	2	251	4	246	98.0	96.8	2	1	0.8	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_035973430.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	266	7.73931e-28	34	259	250	3	256	4	250	97.7	98.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006765879.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	260	1.4008e-26	31	268	250	6	263	1	245	95.9	97.6	2	1	0.7	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_035974370.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	251	1.05072e-24	33	253	250	9	249	7	246	94.9	95.6	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_035974469.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	261	6.22901e-24	33	258	250	1	253	1	250	97.7	99.6	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_035975853.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	246	6.88542e-24	29	248	250	5	244	8	246	96.4	95.2	3	1	0.9	Ayr1	None	PF13561,PF00106,PF08659,PF01370	PF13561,PF00106,PF08659
WP_006767441.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	247	1.50438e-23	32	253	250	13	249	7	248	93.3	96.4	4	1	0.95	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006763869.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	259	5.0228e-22	29	262	250	1	258	1	246	98.1	98.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_006765842.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	256	1.95434e-21	31	264	250	5	258	5	246	95.8	96.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006766200.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	254	1.0443e-17	31	236	250	1	233	1	245	98.3	97.6	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_035975412.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	240	1.86357e-16	26	234	250	5	228	8	245	95.3	94.8	1	1	0.0	Ayr1	None	PF13561,PF00106	PF13561,PF00106,PF08659
WP_006763626.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	252	7.49576e-16	26	257	250	6	253	5	246	96.1	96.4	1	1	0.6	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_035972013.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	262	8.23021e-13	26	259	250	5	253	5	246	95.8	96.4	2	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_006766162.1	Q7WZL2	1.B.1.4.3	gnl|BL_ORD_ID|15644 gnl|TC-DB|Q7WZL2|1.B.1.4.3 Outer membrane porin (Fragment) OS=Burkholderia pseudomallei GN=omp38 PE=4 SV=1	375	0.0	74	364	374	1	364	1	374	99.7	99.7	1	1	1.25	GBP	CHEBI:7629;norfloxacin, CHEBI:3508;ceftazidime, CHEBI:3486;cefepime, CHEBI:43968;meropenem, CHEBI:404903;ertapenem, CHEBI:5879;imipenem	PF13609,PF00267	PF13609,PF00267
WP_035972865.1	Q7WZL2	1.B.1.4.3	gnl|BL_ORD_ID|15644 gnl|TC-DB|Q7WZL2|1.B.1.4.3 Outer membrane porin (Fragment) OS=Burkholderia pseudomallei GN=omp38 PE=4 SV=1	391	3.25031e-118	50	380	374	1	380	1	374	99.7	99.7	3	1	0.95	GBP	CHEBI:7629;norfloxacin, CHEBI:3508;ceftazidime, CHEBI:3486;cefepime, CHEBI:43968;meropenem, CHEBI:404903;ertapenem, CHEBI:5879;imipenem	PF13609,PF00267	PF13609,PF00267
WP_006767407.1	Q7WZL2	1.B.1.4.3	gnl|BL_ORD_ID|15644 gnl|TC-DB|Q7WZL2|1.B.1.4.3 Outer membrane porin (Fragment) OS=Burkholderia pseudomallei GN=omp38 PE=4 SV=1	394	2.4355e-110	48	381	374	1	381	1	374	99.7	99.7	1	1	1.25	GBP	CHEBI:7629;norfloxacin, CHEBI:3508;ceftazidime, CHEBI:3486;cefepime, CHEBI:43968;meropenem, CHEBI:404903;ertapenem, CHEBI:5879;imipenem	PF13609,PF00267	PF13609,PF00267
