#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_001001666.1	WP_068170239	1.A.23.8.5	gnl|BL_ORD_ID|21336 gnl|TC-DB|WP_068170239.1|1.A.23.8.5 hypothetical protein [Hydrogenophaga taeniospiralis]	464	1.85328e-130	43	558	486	25	488	21	484	83.0	95.3	11	11	9.05	MscS	None	PF05552,PF05552,PF05552,PF05552	PF05552,PF05552,PF05552,PF05552
WP_000525666.1	P0ABV2	1.A.30.2.1	gnl|BL_ORD_ID|8726 gnl|TC-DB|P0ABV2|1.A.30.2.1 Biopolymer transport protein exbD OS=Escherichia coli (strain K12) GN=exbD PE=1 SV=1	137	7.01263e-19	35	137	141	1	134	1	133	97.1	93.6	1	1	0.75	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF02472	PF02472
WP_000224630.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	225	9.45551e-60	46	232	230	9	231	4	228	95.7	97.4	3	3	2.5	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_077932481.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	214	2.75244e-29	34	293	230	74	277	9	217	69.3	90.4	3	3	3.0	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_045544579.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	190	1.66065e-23	34	206	230	1	158	4	193	76.2	82.2	3	3	1.3	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_001007562.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	132	8.2159e-27	40	150	153	18	148	14	134	86.7	78.4	1	1	1.1	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_000525862.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	120	4.17692e-21	37	140	153	17	136	16	134	85.0	77.1	1	1	0.95	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_000885431.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	121	4.84794e-21	31	134	153	13	133	13	133	89.6	78.4	1	1	1.1	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_000264037.1	Q8F192	1.A.30.2.9	gnl|BL_ORD_ID|16122 gnl|TC-DB|Q8F192|1.A.30.2.9 Biopolymer transport protein TolQ OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) GN=tolQ PE=3 SV=1	205	2.00347e-24	31	211	270	3	202	67	267	94.3	74.1	3	4	2.95	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_000669683.1	P72603	1.A.30.2.10	gnl|BL_ORD_ID|11350 gnl|TC-DB|P72603|1.A.30.2.10 Sll1405 protein OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=sll1405 PE=3 SV=1	121	5.82421e-11	31	142	142	13	132	21	137	83.8	81.7	1	1	0.95	Mot/Exb	None	PF02472	PF02472
WP_000888321.1	P0ABI4	1.A.35.1.1	gnl|BL_ORD_ID|8705 gnl|TC-DB|P0ABI4|1.A.35.1.1 Magnesium transport protein corA - Escherichia coli.	316	1.02518e-62	40	337	316	29	337	27	316	91.4	91.5	3	2	0.4	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+), CHEBI:25517;nickel(2+)	PF01544	PF01544
WP_002077780.1	P0ABI4	1.A.35.1.1	gnl|BL_ORD_ID|8705 gnl|TC-DB|P0ABI4|1.A.35.1.1 Magnesium transport protein corA - Escherichia coli.	83	1.35957e-19	42	120	316	26	108	234	316	68.3	25.9	2	2	1.8	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+), CHEBI:25517;nickel(2+)	PF01544	PF01544
WP_001198554.1	Q9WZ31	1.A.35.3.2	gnl|BL_ORD_ID|19337 gnl|TC-DB|Q9WZ31|1.A.35.3.2 Magnesium transport protein CorA OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) GN=corA PE=1 SV=1	309	9.98253e-19	23	403	351	50	355	73	348	75.7	78.3	2	3	0.75	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01544	PF01544
WP_000291734.1	P37002	1.A.43.1.1	gnl|BL_ORD_ID|10074 gnl|TC-DB|P37002|1.A.43.1.1 Protein crcB - Escherichia coli.	112	9.50206e-35	47	126	127	5	115	5	116	87.3	87.4	4	4	4.3	Fluc	CHEBI:5113;fluoride, CHEBI:3731;chloride	PF02537	PF02537
WP_000637023.1	Q6MLK6	1.A.46.2.5	gnl|BL_ORD_ID|14913 gnl|TC-DB|Q6MLK6|1.A.46.2.5 Hypothetical transmembrane ptotein yneE OS=Bdellovibrio bacteriovorus GN=yneE PE=4 SV=1	300	3.73563e-64	38	303	310	1	293	7	300	96.4	94.5	4	4	2.8	Bestrophin	CHEBI:22563;anion	PF01062	PF01062
WP_000637005.1	Q6MLK6	1.A.46.2.5	gnl|BL_ORD_ID|14913 gnl|TC-DB|Q6MLK6|1.A.46.2.5 Hypothetical transmembrane ptotein yneE OS=Bdellovibrio bacteriovorus GN=yneE PE=4 SV=1	301	2.07414e-60	37	303	310	1	293	7	300	96.4	94.5	3	4	2.05	Bestrophin	CHEBI:22563;anion	PF01062	PF01062
WP_223153481.1	R8YEH7	1.A.54.5.3	gnl|BL_ORD_ID|19822 gnl|TC-DB|R8YEH7|1.A.54.5.3 Type 4 prepilin-like proteins leader peptide-processing enzyme OS=Acinetobacter pittii ANC 4050 GN=F931_02543 PE=3 SV=1	153	1.90627e-109	99	153	286	1	153	134	286	99.3	53.1	6	7	4.3	Presenilin	CHEBI:3473;cation	PF01478	PF06750,PF01478
WP_000927792.1	P0AGM2	1.A.62.2.3	gnl|BL_ORD_ID|8869 gnl|TC-DB|P0AGM2|1.A.62.2.3 UPF0126 inner membrane protein YicG OS=Escherichia coli (strain K12) GN=yicG PE=1 SV=1	203	3.6327e-79	55	214	205	1	203	1	203	94.4	98.5	7	7	6.0	TRIC	None	PF03458,PF03458	PF03458,PF03458
WP_001224039.1	Q5ZUD4	1.A.63.2.3	gnl|BL_ORD_ID|14593 gnl|TC-DB|Q5ZUD4|1.A.63.2.3 Transmembrane protein OS=Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513) GN=lpg1870 PE=4 SV=1	124	3.56667e-07	30	124	130	1	117	1	123	93.5	93.8	1	2	1.0	I-OMP	None	PF16137	PF16137
WP_000084237.1	B1JFU8	1.A.77.3.9	gnl|BL_ORD_ID|1613 gnl|TC-DB|B1JFU8|1.A.77.3.9 ATP synthase I chain OS=Pseudomonas putida (strain W619) GN=PputW619_5207 PE=4 SV=1	116	4.55806e-23	35	132	135	16	131	19	134	87.1	85.2	4	4	3.6	MCU	CHEBI:3473;cation	PF03899	PF03899
WP_000051871.1	P0AE45	1.A.112.2.11	gnl|BL_ORD_ID|8772 gnl|TC-DB|P0AE45|1.A.112.2.11 UPF0053 inner membrane protein YtfL OS=Escherichia coli (strain K12) OX=83333 GN=ytfL PE=1 SV=1	435	2.68774e-178	57	441	447	3	437	1	434	98.4	96.9	4	4	3.55	CNNM	CHEBI:8650;putrescine, CHEBI:3288;cadaverine	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
WP_000163855.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	182	5.64906e-26	32	261	261	6	187	4	183	69.3	68.6	2	1	0.9	Ayr1	None	PF13561,PF00106,PF08659	PF00106,PF13561,PF08659
WP_000834590.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	191	9.68153e-23	33	284	261	3	192	2	187	66.5	70.9	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_045544082.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	193	7.23254e-14	28	303	261	3	195	1	182	63.4	69.3	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_045544172.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	258	3.73863e-30	30	261	250	1	257	1	246	98.1	98.0	2	1	0.65	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_071210519.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	254	1.35182e-25	29	251	250	1	247	1	246	98.0	98.0	2	1	0.85	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_002126811.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	252	6.63223e-19	30	261	250	5	243	5	246	91.2	96.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF01370,PF08659,PF01073	PF13561,PF00106,PF08659
WP_071210640.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	187	1.19542e-17	29	278	250	5	191	4	186	66.9	72.8	1	1	0.85	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_000701534.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	257	2.04135e-16	26	256	250	2	249	4	245	96.5	96.4	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF13561,PF00106,PF08659
WP_000009973.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	267	2.34375e-16	26	264	250	1	259	1	246	97.7	98.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_150205032.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	178	7.54599e-13	26	253	250	14	186	9	175	68.0	66.4	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_002027450.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	253	5.9894e-10	26	267	250	6	253	5	246	92.5	96.4	3	1	0.0	Ayr1	None	PF13561,PF00106	PF13561,PF00106,PF08659
WP_000731728.1	B2I1H5	1.B.1.2.1	gnl|BL_ORD_ID|1707 gnl|TC-DB|B2I1H5|1.B.1.2.1 Putative porin OS=Acinetobacter baumannii (strain ACICU) GN=omp25 PE=4 SV=1	255	0.0	100	255	255	1	255	1	255	99.6	99.6	1	1	0.85	GBP	CHEBI:25367;molecule	PF16956	PF16956
WP_000734913.1	Q8EAK6	1.B.1.9.2	gnl|BL_ORD_ID|16067 gnl|TC-DB|Q8EAK6|1.B.1.9.2 Outer membrane porin Omp35 OS=Shewanella oneidensis (strain MR-1) GN=omp35 PE=4 SV=1	399	6.62577e-28	28	368	369	1	368	1	369	99.7	99.7	1	1	0.9	GBP	CHEBI:25367;molecule	PF13609,PF00267	PF13609
WP_001097560.1	K1LZ89	1.B.6.1.14	gnl|BL_ORD_ID|5566 gnl|TC-DB|K1LZ89|1.B.6.1.14 Outer membrane porin F OS=Cecembia lonarensis LW9 GN=oprF_4 PE=4 SV=1	106	7.23119e-22	42	159	638	53	158	533	638	66.0	16.5	1	1	0.0	OOP	CHEBI:25367;molecule	PF00691	PF00691,PF07676,PF07676,PF07676
WP_000777878.1	Q6RYW5	1.B.6.1.24	gnl|BL_ORD_ID|15040 gnl|TC-DB|Q6RYW5|1.B.6.1.24 Outer membrane protein Omp38 OS=Acinetobacter baumannii OX=470 GN=omp38 PE=1 SV=1	356	0.0	100	356	356	1	356	1	356	99.7	99.7	1	1	1.25	OOP	CHEBI:22582;antimicrobial agent	PF00691,PF13505,PF05736	PF00691,PF13505,PF05736
WP_016653594.1	CAE32290	1.B.9.1.5	gnl|BL_ORD_ID|2804 gnl|TC-DB|CAE32290.1|1.B.9.1.5 Putative fatty acid transport system, membrane protein [Bordetella bronchiseptica RB50]	211	8.30642e-08	25	476	434	242	447	220	404	43.1	42.4	1	1	0.0	FadL	CHEBI:24024;fatty acid	PF03349	PF03349
WP_003111848.1	M5E3I0	1.B.9.1.6	gnl|BL_ORD_ID|6401 gnl|TC-DB|M5E3I0|1.B.9.1.6 Long-chain fatty acid transport protein OS=Thalassolituus oleivorans MIL-1 OX=1298593 GN=TOL_1625 PE=4 SV=1	558	1.34171e-130	40	554	546	20	554	13	546	96.4	97.6	1	1	0.0	FadL	CHEBI:83563;long-chain alkane	PF03349	PF03349
WP_065709220.1	P21647	1.B.11.3.2	gnl|BL_ORD_ID|9371 gnl|TC-DB|P21647|1.B.11.3.2 Outer membrane usher protein mrkC - Klebsiella pneumoniae.	828	0.0	37	852	828	13	830	3	816	95.9	98.2	1	1	0.65	FUP	None	PF00577,PF13954,PF13953	PF00577,PF13954,PF13953
WP_150205091.1	P21647	1.B.11.3.2	gnl|BL_ORD_ID|9371 gnl|TC-DB|P21647|1.B.11.3.2 Outer membrane usher protein mrkC - Klebsiella pneumoniae.	796	0.0	37	845	828	47	821	38	819	91.6	94.3	1	1	0.9	FUP	None	PF00577,PF13954,PF13953	PF00577,PF13954,PF13953
WP_020753325.1	Q6XBY3	1.B.11.6.1	gnl|BL_ORD_ID|15129 gnl|TC-DB|Q6XBY3|1.B.11.6.1 CsuD OS=Acinetobacter baumannii GN=csuD PE=3 SV=1	832	0.0	99	832	832	1	832	1	832	99.9	99.9	1	1	1.0	FUP	None	PF00577,PF13953	PF00577,PF13953
WP_000055764.1	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|815 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	283	0.00093268	23	339	3766	57	323	1701	1966	78.5	7.0	1	1	0.0	AT-1	None	PF05229	PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951
WP_071210943.1	O54507	1.B.14.1.3	gnl|BL_ORD_ID|7349 gnl|TC-DB|O54507|1.B.14.1.3 TONB DEPENDENT OUTER MEMBRANE SIDEROPHORE RECEPTOR PROTEIN - Salmonella cholerae-suis (Salmonella enterica).	717	0.0	51	754	727	46	754	34	727	93.9	95.3	1	1	0.3	OMR	CHEBI:28199;ferrienterobactin(3-)	PF00593,PF07715	PF00593,PF07715
WP_045543998.1	P72594	1.B.14.9.6	gnl|BL_ORD_ID|11348 gnl|TC-DB|P72594|1.B.14.9.6 Ferric aerobactin receptor OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=iutA PE=3 SV=1	709	5.75394e-143	37	749	851	44	749	163	851	94.1	80.8	1	1	0.0	OMR	CHEBI:84688;Fe(III)-complexed hydroxamate siderophore, CHEBI:84734;Fe(III)-complexed siderophore	PF00593,PF07715	PF00593,PF07715,PF11741
WP_150205080.1	P72594	1.B.14.9.6	gnl|BL_ORD_ID|11348 gnl|TC-DB|P72594|1.B.14.9.6 Ferric aerobactin receptor OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=iutA PE=3 SV=1	732	3.91303e-103	33	772	851	50	772	164	851	93.5	80.7	1	1	0.0	OMR	CHEBI:84688;Fe(III)-complexed hydroxamate siderophore, CHEBI:84734;Fe(III)-complexed siderophore	PF00593,PF07715	PF00593,PF07715,PF11741
WP_071210635.1	F8KVK5	1.B.17.1.5	gnl|BL_ORD_ID|4438 gnl|TC-DB|F8KVK5|1.B.17.1.5 Uncharacterized protein OS=Parachlamydia acanthamoebae (strain UV7) GN=PUV_01910 PE=4 SV=1	414	2.09641e-27	25	442	420	22	427	12	414	91.6	95.7	1	1	0.85	OMF	CHEBI:25367;molecule	PF02321,PF02321	PF02321,PF02321
WP_002133355.1	Q45407	1.B.18.3.2	gnl|BL_ORD_ID|13629 gnl|TC-DB|Q45407|1.B.18.3.2 EPS I polysaccharide export outer membrane protein epsA - Ralstonia solanacearum (Pseudomonas solanacearum).	363	1.67802e-58	35	366	377	8	358	14	369	95.6	94.2	1	1	0.0	OMA	CHEBI:72813;exopolysaccharide	PF02563	PF02563,PF10531,PF10531
WP_045544056.1	Q51485	1.B.19.1.1	gnl|BL_ORD_ID|13930 gnl|TC-DB|Q51485|1.B.19.1.1 Porin B precursor (Outer membrane protein D1) (Glucose porin) - Pseudomonas aeruginosa.	438	2.99191e-133	47	439	454	15	439	25	454	96.6	94.5	1	1	0.8	OprB	CHEBI:3473;cation, CHEBI:5448;glycerol, CHEBI:6686;D-mannitol, CHEBI:6668;maltose, CHEBI:5418;glucose, CHEBI:5172;fructose, CHEBI:25901;pentose	PF04966	PF04966
WP_032000591.1	Q7CGD8	1.B.20.1.11	gnl|BL_ORD_ID|15408 gnl|TC-DB|Q7CGD8|1.B.20.1.11 Outer membrane transporter CdiB OS=Yersinia pestis OX=632 GN=cdib PE=3 SV=1	548	8.08485e-148	42	585	562	40	585	34	562	93.2	94.0	1	1	0.8	TPS	CHEBI:8526;protein polypeptide chain	PF03865,PF08479,PF17287	PF03865,PF08479,PF17287
WP_001179933.1	QDC12536	1.B.20.1.12	gnl|BL_ORD_ID|19673 gnl|TC-DB|QDC12536|1.B.20.1.12 CdiB [Acinetobacter baumannii]	580	0.0	65	579	579	1	579	1	579	99.8	99.8	1	1	0.95	TPS	CHEBI:8526;protein polypeptide chain	PF03865,PF08479,PF17287	PF03865,PF08479,PF17287
WP_001017033.1	P34750	1.B.22.2.1	gnl|BL_ORD_ID|9970 gnl|TC-DB|P34750|1.B.22.2.1 3.A.15.2.1 Fimbrial assembly protein pilQ	738	7.38706e-165	40	721	714	12	715	11	707	97.5	97.5	1	1	0.85	Secretin	None	PF00263,PF03958,PF07660,PF11741	PF00263,PF03958,PF11741,PF07660
WP_150205134.1	Q6FCB4	1.B.25.1.36	gnl|BL_ORD_ID|14791 gnl|TC-DB|Q6FCB4|1.B.25.1.36 Putative porin for benzoate transport (BenP) OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) GN=ACIAD1433 PE=4 SV=1	395	7.17705e-74	36	395	415	19	395	24	415	95.2	94.2	1	1	0.7	Opr	None	PF03573	PF03573
WP_045544345.1	WP_000421436	1.B.25.1.38	gnl|BL_ORD_ID|20715 gnl|TC-DB|WP_000421436.1|1.B.25.1.38 outer membrane porin, OprD family [Acinetobacter baumannii]	420	0.0	94	420	418	1	420	1	418	99.8	99.8	1	1	0.8	Opr	CHEBI:33709;amino acid, CHEBI:25901;pentose, CHEBI:18133;hexose	PF03573	PF03573
WP_001072119.1	P77774	1.B.33.1.3	gnl|BL_ORD_ID|11537 gnl|TC-DB|P77774|1.B.33.1.3 Hypothetical protein yfgL - Escherichia coli. 	383	6.30323e-39	27	381	392	6	373	5	385	96.3	96.9	1	1	0.0	OmpIP	CHEBI:8526;protein polypeptide chain	PF13360,PF13360,PF01011,PF01011	PF13360,PF13360,PF13360,PF01011,PF01011,PF01011,PF01011,PF01011,PF13570,PF13570,PF13570
WP_001170994.1	P0A937	1.B.33.1.3	gnl|BL_ORD_ID|8628 gnl|TC-DB|P0A937|1.B.33.1.3 Small protein A - Escherichia coli (strain K12).	97	4.0898e-13	36	132	113	13	107	16	105	71.2	78.8	1	1	0.75	OmpIP	CHEBI:8526;protein polypeptide chain	PF04355	PF04355
WP_031999407.1	V1E4I3	1.B.39.1.9	gnl|BL_ORD_ID|20459 gnl|TC-DB|V1E4I3|1.B.39.1.9 Outer membrane protein W OS=Shewanella decolorationis S12 OX=1353536 GN=SHD_2431 PE=4 SV=1	191	1.81394e-22	34	193	216	19	193	30	216	90.2	86.1	1	1	0.45	OmpW	CHEBI:25367;molecule	PF03922,PF13505	PF03922,PF13505,PF05736,PF02462
WP_000976529.1	V1E4I3	1.B.39.1.9	gnl|BL_ORD_ID|20459 gnl|TC-DB|V1E4I3|1.B.39.1.9 Outer membrane protein W OS=Shewanella decolorationis S12 OX=1353536 GN=SHD_2431 PE=4 SV=1	176	3.00712e-05	23	374	216	199	374	81	216	46.8	62.5	1	1	0.0	OmpW	CHEBI:25367;molecule	PF03922	PF03922,PF13505,PF05736,PF02462
WP_000897673.1	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1815 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	78	7.80215e-06	41	83	1610	10	82	1161	1238	86.7	4.8	1	3	0.0	AT-2	CHEBI:8526;protein polypeptide chain	NA	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_000750672.1	CAH35630	1.B.40.1.7	gnl|BL_ORD_ID|2821 gnl|TC-DB|CAH35630.1|1.B.40.1.7 putative outer membrane protein [Burkholderia pseudomallei K96243]	152	0.000566435	24	176	1124	16	164	535	686	84.1	13.4	1	1	0.0	AT-2	None	PF05229	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_000554244.1	P0ADV1	1.B.42.1.2	gnl|BL_ORD_ID|8759 gnl|TC-DB|P0ADV1|1.B.42.1.2 Lipopolysaccharide export system protein LptA OS=Escherichia coli (strain K12) GN=lptA PE=1 SV=1	170	6.43195e-19	29	182	185	4	172	9	167	92.3	85.4	1	1	0.35	LPS-EP	CHEBI:6494;lipopolysaccharide	PF03968	PF03968
