#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_013242545.1	O07591	1.A.43.1.2	gnl|BL_ORD_ID|6805 gnl|TC-DB|O07591|1.A.43.1.2 Protein CrcB homolog 2 OS=Bacillus subtilis (strain 168) GN=crcB2 PE=3 SV=1	111	1.4882e-06	30	114	131	13	107	10	120	82.5	84.0	2	4	1.1	Fluc	CHEBI:17051;fluoride, CHEBI:41334;(R)-camphor	PF02537	PF02537
WP_013242546.1	C7CD71	1.A.43.1.18	gnl|BL_ORD_ID|2646 gnl|TC-DB|C7CD71|1.A.43.1.18 Putative fluoride ion transporter CrcB OS=Methylorubrum extorquens (strain DSM 6343 / CIP 106787 / DM4) OX=661410 GN=crcB PE=3 SV=1	113	1.88108e-09	35	110	122	9	110	6	117	91.8	91.0	3	4	2.2	Fluc	None	PF02537	PF02537
WP_013242001.1	D5EFJ5	1.A.54.5.2	gnl|BL_ORD_ID|3299 gnl|TC-DB|D5EFJ5|1.A.54.5.2 Peptidase A24A prepilin type IV OS=Aminobacterium colombiense (strain DSM 12261 / ALA-1) GN=Amico_1205 PE=4 SV=1	104	4.20209e-07	34	176	158	18	120	4	103	58.0	62.7	5	4	3.0	Presenilin	CHEBI:3473;cation	PF01478	PF01478
WP_014300846.1	Q9RKM3	1.A.62.3.2	gnl|BL_ORD_ID|18849 gnl|TC-DB|Q9RKM3|1.A.62.3.2 UPF0126 membrane protein SCO4104 OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO4104 PE=3 SV=1	167	2.00068e-30	42	253	218	20	185	12	177	65.2	75.7	7	7	6.4	TRIC	CHEBI:7755;oligopeptide	PF03458,PF03458	PF03458,PF03458
WP_013241698.1	H2G2H8	1.A.77.5.1	gnl|BL_ORD_ID|5033 gnl|TC-DB|H2G2H8|1.A.77.5.1 Integral membrane protein OS=Corynebacterium diphtheriae (strain 31A) GN=CD31A_1052 PE=4 SV=1	136	2.76353e-71	76	144	147	9	144	8	143	93.8	91.8	4	4	4.2	MCU	CHEBI:3473;cation	NA	NA
WP_014400887.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	285	3.41056e-51	38	664	399	7	287	4	278	42.2	68.7	1	2	0.0	MCA	None	PF03793,PF03793,PF03793,PF03793,PF00069,PF07714,PF03109	PF00069,PF07714,PF08308
WP_013240896.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	286	3.11265e-41	34	506	399	20	299	6	284	55.1	69.7	1	2	0.0	MCA	None	PF00069,PF07714,PF03109	PF00069,PF07714,PF08308
WP_013241864.1	Q0PBV6	1.A.112.2.3	gnl|BL_ORD_ID|12473 gnl|TC-DB|Q0PBV6|1.A.112.2.3 Putative integral membrane protein with haemolysin domain OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168) GN=Cj0183 PE=4 SV=1	408	4.46844e-61	33	467	452	6	409	22	421	86.3	88.3	3	4	2.95	CNNM	None	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571,PF00571
WP_013241863.1	Q0PBV6	1.A.112.2.3	gnl|BL_ORD_ID|12473 gnl|TC-DB|Q0PBV6|1.A.112.2.3 Putative integral membrane protein with haemolysin domain OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168) GN=Cj0183 PE=4 SV=1	350	3.24456e-58	32	350	452	7	349	26	364	97.7	74.8	4	4	3.75	CNNM	None	PF01595,PF00571,PF00571	PF01595,PF03471,PF00571,PF00571
WP_013242491.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	179	1.29161e-24	35	267	261	12	188	8	183	65.9	67.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659
WP_013241002.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	247	9.25327e-32	32	249	250	8	248	7	250	96.4	97.2	2	1	0.15	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_013240948.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	179	2.67897e-20	33	233	250	3	176	8	185	74.2	70.8	1	1	0.95	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF13561,PF00106,PF08659
WP_013241310.1	CAH35630	1.B.40.1.7	gnl|BL_ORD_ID|2821 gnl|TC-DB|CAH35630.1|1.B.40.1.7 putative outer membrane protein [Burkholderia pseudomallei K96243]	589	1.8285e-09	23	615	1124	11	574	372	916	91.5	48.4	1	1	0.0	AT-2	None	PF04213,PF04213	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_014401156.1	P64883	1.B.50.1.1	gnl|BL_ORD_ID|11217 gnl|TC-DB|P64883|1.B.50.1.1 Uncharacterized protein Rv1698/MT1737 - Mycobacterium tuberculosis.	300	3.21304e-42	33	317	314	9	305	8	307	93.4	95.2	1	1	1.1	AFB-OMP	CHEBI:23378;copper cation	PF11382	PF11382
WP_014522807.1	P36649	1.B.76.1.8	gnl|BL_ORD_ID|10065 gnl|TC-DB|P36649|1.B.76.1.8 Blue copper oxidase CueO OS=Escherichia coli (strain K12) GN=cueO PE=1 SV=2	489	1.68063e-82	33	523	516	50	491	30	511	84.3	93.2	1	1	0.0	CopB	CHEBI:23380;copper(2+)	PF07732,PF07731	PF07732,PF07731,PF00394
WP_071307683.1	WP_196973084	1.B.163.1.2	gnl|BL_ORD_ID|22090 gnl|TC-DB|WP_196973084.1|1.B.163.1.2 DUF3068 domain-containing protein [Corynebacterium diphtheriae]	358	2.19761e-150	62	396	364	34	387	11	357	89.1	95.1	2	2	1.85	PorA2	CHEBI:36915;inorganic cation	PF11271	PF11271
WP_013241178.1	M2YRU5	1.B.163.1.8	gnl|BL_ORD_ID|6343 gnl|TC-DB|M2YRU5|1.B.163.1.8 Uncharacterized protein OS=Rhodococcus ruber BKS 20-38 OX=1278076 GN=G352_25877 PE=4 SV=1	327	4.50179e-24	25	313	391	13	309	1	326	94.6	83.1	2	1	0.0	PorA2	CHEBI:24870;ion	PF11271	PF11271
WP_013242580.1	H2HWQ5	1.C.113.1.6	gnl|BL_ORD_ID|5040 gnl|TC-DB|H2HWQ5|1.C.113.1.6 Putative membrane protein OS=Corynebacterium diphtheriae (strain HC04) GN=CDHC04_1807 PE=4 SV=1	215	3.34408e-105	65	225	262	10	224	45	257	95.1	80.9	7	7	6.35	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_014401306.1	P0A2L3	1.C.126.1.2	gnl|BL_ORD_ID|8555 gnl|TC-DB|P0A2L3|1.C.126.1.2 Magnesium and cobalt efflux protein corC - Salmonella typhimurium.	271	4.43344e-42	31	441	292	169	438	36	285	61.0	85.3	3	1	0.0	HlyC	None	PF01595,PF00571,PF00571	PF03471,PF00571,PF00571
WP_013241072.1	H5TII5	1.E.34.1.3	gnl|BL_ORD_ID|5081 gnl|TC-DB|H5TII5|1.E.34.1.3 Putative uncharacterized protein OS=Gordonia otitidis NBRC 100426 GN=GOOTI_060_00050 PE=4 SV=1	150	1.21164e-45	53	166	173	18	165	17	164	88.6	85.0	2	2	2.05	PAH-X	None	PF07332	PF07332
WP_013242872.1	Q63RX0	1.E.43.1.11	gnl|BL_ORD_ID|14673 gnl|TC-DB|Q63RX0|1.E.43.1.11 Putative membrane protein OS=Burkholderia pseudomallei (strain K96243) GN=BPSL2550 PE=4 SV=1	82	2.76615e-18	43	85	115	5	85	36	114	94.1	67.8	3	3	2.8	T-A Hol	None	PF04226	PF04226
WP_013242217.1	F6D333	1.E.43.2.3	gnl|BL_ORD_ID|4341 gnl|TC-DB|F6D333|1.E.43.2.3 Uncharacterized protein OS=Methanobacterium sp. (strain SWAN-1) GN=MSWAN_0353 PE=4 SV=1	67	0.000487805	31	67	119	8	65	23	89	85.1	55.5	2	4	1.9	T-A Hol	None	NA	PF17647
WP_013242489.1	WP_081471983	1.I.3.1.1	gnl|BL_ORD_ID|21480 gnl|TC-DB|WP_081471983.1|1.I.3.1.1 peptidase S8 [Gemmata obscuriglobus]	334	1.81743e-18	29	608	703	148	467	100	397	52.5	42.2	2	1	0.0	B-NPC	CHEBI:25367;molecule, CHEBI:33839;macromolecule	PF00082	PF00082
WP_013242019.1	XP_018126179	1.W.6.4.1	gnl|BL_ORD_ID|22492 gnl|TC-DB|XP_018126179.1|1.W.6.4.1 hypothetical protein VE01_09594 [Pseudogymnoascus verrucosus]	384	3.52812e-123	51	379	700	7	379	320	698	98.2	54.0	1	1	0.95	PPP6	None	PF02515	PF02515,PF03328
WP_014401319.1	P69367	2.A.1.2.21	gnl|BL_ORD_ID|11260 gnl|TC-DB|P69367|2.A.1.2.21 Multidrug resistance protein mdtH - Escherichia coli.	383	5.2258e-43	29	410	402	13	391	15	373	92.2	89.1	12	12	8.1	MFS	CHEBI:4796;enoxacin, CHEBI:7629;norfloxacin	PF07690	PF07690,PF07690
WP_013240911.1	Q56RY7	2.A.1.2.38	gnl|BL_ORD_ID|14162 gnl|TC-DB|Q56RY7|2.A.1.2.38 TetA(39) OS=Acinetobacter sp. LUH5605 GN=tetA(39) PE=4 SV=1	374	2.09872e-10	24	424	395	48	404	34	381	84.0	87.8	12	12	10.0	MFS	CHEBI:9474;tetracycline, CHEBI:27902;tetracycline	PF07690	PF07690,PF07690,PF12832,PF12832,PF00083,PF13347,PF01306
WP_013241318.1	P77389	2.A.1.2.65	gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1	371	9.58694e-75	37	409	389	24	393	7	377	90.2	95.1	12	12	11.55	MFS	None	PF07690,PF00083	PF07690,PF06779,PF00083
WP_013241023.1	Q5PU79	2.A.1.3.22	gnl|BL_ORD_ID|14452 gnl|TC-DB|Q5PU79|2.A.1.3.22 Tetracycline resistant protein Tet38 - Staphylococcus aureus.	436	5.7473e-135	46	459	450	22	445	9	444	92.2	96.7	14	14	11.95	MFS	CHEBI:9474;tetracycline, CHEBI:27902;tetracycline	PF07690	PF07690
WP_013241335.1	O35018	2.A.1.3.30	gnl|BL_ORD_ID|7172 gnl|TC-DB|O35018|2.A.1.3.30 Lincomycin resistance protein lmrB - Bacillus subtilis.	475	8.29974e-107	37	485	479	14	477	7	477	95.5	98.1	14	14	13.55	MFS	CHEBI:6472;lincomycin	PF07690	PF07690
WP_014401087.1	Q9ZGB6	2.A.1.3.32	gnl|BL_ORD_ID|19609 gnl|TC-DB|Q9ZGB6|2.A.1.3.32 LanJ OS=Streptomyces cyanogenus GN=lanJ PE=4 SV=1	509	1.35689e-113	36	566	517	24	532	5	495	89.8	94.8	14	14	11.45	MFS	CHEBI:70064;Landomycin A	PF07690,PF00083,PF06609	PF07690,PF00083,PF06609
WP_014401088.1	Q9ZGB6	2.A.1.3.32	gnl|BL_ORD_ID|19609 gnl|TC-DB|Q9ZGB6|2.A.1.3.32 LanJ OS=Streptomyces cyanogenus GN=lanJ PE=4 SV=1	489	1.06328e-96	33	524	517	21	509	23	495	93.1	91.3	14	14	12.35	MFS	CHEBI:70064;Landomycin A	PF07690,PF06609,PF00083	PF07690,PF00083,PF06609
WP_014401380.1	A2RJJ9	2.A.1.3.37	gnl|BL_ORD_ID|281 gnl|TC-DB|A2RJJ9|2.A.1.3.37 Putative uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0856 PE=4 SV=1	461	5.47274e-137	46	467	480	12	466	15	474	97.2	95.6	14	14	13.25	MFS	CHEBI:9893;uridine, CHEBI:40154;5-fluorouridine, CHEBI:4434;2'-deoxyuridine	PF07690,PF00083	PF07690,PF07690,PF00083
WP_013241730.1	D5UKP1	2.A.1.3.80	gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1	445	2.11273e-122	45	482	540	26	465	4	445	91.1	81.7	13	12	9.9	MFS	None	PF07690,PF07690	PF07690,PF00083
WP_014522581.1	P0AGC0	2.A.1.4.1	gnl|BL_ORD_ID|8857 gnl|TC-DB|P0AGC0|2.A.1.4.1 Hexose phosphate transport protein - Escherichia coli.	461	9.15607e-152	48	475	463	1	457	1	453	96.0	97.6	12	12	11.4	MFS	CHEBI:33447;phospho sugar	PF07690	PF07690
WP_014301010.1	P08194	2.A.1.4.3	gnl|BL_ORD_ID|8454 gnl|TC-DB|P08194|2.A.1.4.3 Glycerol-3-phosphate transporter (G-3-P transporter) (G-3-P permease) - Escherichia coli.	447	4.03881e-140	46	456	452	10	455	9	449	97.6	97.3	12	12	11.5	MFS	CHEBI:14336;glycerol 1-phosphate	PF07690	PF07690
WP_014799924.1	P08194	2.A.1.4.3	gnl|BL_ORD_ID|8454 gnl|TC-DB|P08194|2.A.1.4.3 Glycerol-3-phosphate transporter (G-3-P transporter) (G-3-P permease) - Escherichia coli.	450	2.532e-133	44	456	452	8	455	7	451	98.0	98.2	12	12	11.25	MFS	CHEBI:14336;glycerol 1-phosphate	PF07690	PF07690
WP_014401170.1	P37643	2.A.1.6.10	gnl|BL_ORD_ID|10118 gnl|TC-DB|P37643|2.A.1.6.10 Inner membrane metabolite transport protein yhjE OS=Escherichia coli (strain K12) GN=yhjE PE=1 SV=1	428	2.56302e-152	54	461	440	28	453	20	435	92.2	94.3	12	12	11.95	MFS	CHEBI:25212;metabolite	PF00083,PF00083,PF07690	PF00083,PF00083,PF07690,PF07690
WP_013241848.1	A6QJ21	2.A.1.21.7	gnl|BL_ORD_ID|625 gnl|TC-DB|A6QJ21|2.A.1.21.7 Putative uncharacterized protein OS=Staphylococcus aureus (strain Newman) GN=NWMN_2081 PE=4 SV=1	369	6.07051e-24	26	434	397	34	397	21	356	83.6	84.4	12	12	9.45	MFS	CHEBI:84711;staphyloferrin A, CHEBI:25106;macrolide	PF07690	PF05977,PF07690,PF07690
WP_014401459.1	BAV24557	2.A.1.36.6	gnl|BL_ORD_ID|2253 gnl|TC-DB|BAV24557.1|2.A.1.36.6 hypothetical transport protein ynfM [Corynebacterium glutamicum]	392	5.31473e-168	59	403	416	11	402	21	412	97.0	94.0	12	12	12.55	MFS	CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:29806;fumarate(2-)	PF07690	PF07690
WP_013242216.1	S2W0Y0	2.A.1.72.2	gnl|BL_ORD_ID|20024 gnl|TC-DB|S2W0Y0|2.A.1.72.2 Uncharacterized protein OS=Propionimicrobium lymphophilum ACS-093-V-SCH5 GN=HMPREF9306_00983 PE=4 SV=1	418	1.45479e-84	39	430	429	3	409	26	394	94.4	85.8	11	12	7.7	MFS	None	PF07690	PF07690
WP_013242883.1	O34691	2.A.1.82.4	gnl|BL_ORD_ID|7141 gnl|TC-DB|O34691|2.A.1.82.4 Hypothetical metabolite transport protein yceI - Bacillus subtilis.	418	3.88407e-115	43	450	400	28	444	10	393	92.4	95.8	12	12	10.85	MFS	CHEBI:7559;nicotinic acid	PF00083,PF07690	PF07690,PF07690,PF00083,PF06779
WP_013242732.1	F6FPI3	2.A.1.85.1	gnl|BL_ORD_ID|4352 gnl|TC-DB|F6FPI3|2.A.1.85.1 Putative uncharacterized protein OS=Isoptericola variabilis (strain 225) GN=Isova_0912 PE=4 SV=1	519	2.86802e-19	25	528	541	1	479	1	493	90.5	90.9	12	12	8.4	MFS	None	NA	NA
WP_071307670.1	P40812	2.A.3.1.8	gnl|BL_ORD_ID|10385 gnl|TC-DB|P40812|2.A.3.1.8 L-asparagine permease (L-asparagine transport protein) - Salmonella typhimurium.	455	6.58897e-174	53	479	497	8	458	18	472	93.9	91.3	12	12	10.2	APC	CHEBI:22653;asparagine	PF00324,PF13520	PF00324,PF13520
WP_014401097.1	Q46065	2.A.3.1.12	gnl|BL_ORD_ID|13651 gnl|TC-DB|Q46065|2.A.3.1.12 Aromatic amino acid transport protein aroP - Corynebacterium glutamicum (Brevibacterium flavum).	447	0.0	74	454	463	4	449	2	448	98.0	96.3	12	12	12.0	APC	CHEBI:5733;histidine, CHEBI:8089;phenylalanine, CHEBI:9769;tryptophan, CHEBI:9800;tyrosine	PF00324,PF13520,PF03845	PF00324,PF13520,PF03845
WP_013241631.1	Q46065	2.A.3.1.12	gnl|BL_ORD_ID|13651 gnl|TC-DB|Q46065|2.A.3.1.12 Aromatic amino acid transport protein aroP - Corynebacterium glutamicum (Brevibacterium flavum).	454	0.0	58	469	463	9	461	8	461	96.4	97.8	12	12	11.9	APC	CHEBI:5733;histidine, CHEBI:8089;phenylalanine, CHEBI:9769;tryptophan, CHEBI:9800;tyrosine	PF00324,PF13520	PF00324,PF13520,PF03845
WP_013241567.1	P35865	2.A.3.2.4	gnl|BL_ORD_ID|10024 gnl|TC-DB|P35865|2.A.3.2.4 L-lysine transport protein (L-lysine permease) - Corynebacterium glutamicum (Brevibacterium flavum).	494	0.0	70	496	501	4	496	8	501	99.2	98.4	13	13	10.95	APC	CHEBI:25094;lysine	PF13520,PF00324	PF13520,PF00324
WP_014401007.1	H1X8H0	2.A.3.14.3	gnl|BL_ORD_ID|4999 gnl|TC-DB|H1X8H0|2.A.3.14.3 APC family amino acid-polyamine-organocation transporter OS=Weissella confusa LBAE C39-2 GN=WEISSC39_07015 PE=4 SV=1	379	8.21959e-07	23	617	610	23	380	28	382	57.9	58.0	11	12	7.45	APC	None	NA	PF13520,PF00324
WP_014300634.1	P13512	2.A.4.1.1	gnl|BL_ORD_ID|9100 gnl|TC-DB|P13512|2.A.4.1.1 COBALT-ZINC-CADMIUM RESISTANCE PROTEIN CZCD (CATION EFFLUX SYSTEM PROTEIN CZCD) - Alcaligenes eutrophus (Ralstonia eutropha).	285	3.54593e-65	38	321	316	24	307	2	286	88.2	89.9	7	5	4.45	CDF	CHEBI:3290;cadmium(2+), CHEBI:23337;cobalt(2+), CHEBI:23380;copper(2+), CHEBI:25517;nickel(2+), CHEBI:10113;zinc(2+)	PF01545	PF01545
WP_013242802.1	Q8NLS1	2.A.6.5.10	gnl|BL_ORD_ID|16640 gnl|TC-DB|Q8NLS1|2.A.6.5.10 Predicted drug exporters of the RND superfamily OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=Cgl2867 PE=4 SV=1	714	0.0	73	874	772	1	710	1	714	81.1	92.4	12	12	10.4	RND	CHEBI:23888;drug	PF03176,PF03176	PF03176,PF03176
WP_013240996.1	Q8NTS1	2.A.6.5.11	gnl|BL_ORD_ID|16675 gnl|TC-DB|Q8NTS1|2.A.6.5.11 Predicted drug exporters of the RND superfamily OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=Cgl0231 PE=4 SV=1	801	0.0	59	795	801	1	792	1	801	99.5	99.9	12	12	10.15	RND	CHEBI:23888;drug	PF03176,PF03176	PF03176,PF03176
WP_013242831.1	WP_073408278	2.A.6.8.3	gnl|BL_ORD_ID|21409 gnl|TC-DB|WP_073408278.1|2.A.6.8.3 MMPL family transporter [Flavobacterium johnsoniae]	168	4.70494e-10	24	282	1226	20	186	849	1010	58.9	13.1	1	13	0.0	RND	None	PF01553	PF01553,PF03176,PF03176
WP_071307687.1	Q6SJ76	2.A.7.3.67	gnl|BL_ORD_ID|15042 gnl|TC-DB|Q6SJ76|2.A.7.3.67 Drug/metabolite transporter OS=Escherichia coli GN=pecM PE=4 SV=1	298	1.17451e-08	23	396	294	55	343	31	274	72.7	82.7	10	10	5.55	DMT	CHEBI:2642;alpha-amino acid	PF00892,PF00892	PF00892,PF00892
WP_013242235.1	P27844	2.A.7.7.2	gnl|BL_ORD_ID|9632 gnl|TC-DB|P27844|2.A.7.7.2 Protein rarD OS=Escherichia coli (strain K12) GN=rarD PE=1 SV=2	287	1.29644e-67	37	294	296	1	285	10	296	96.6	96.6	9	10	7.95	DMT	CHEBI:3603;chloramphenicol	PF00892,PF00892	PF00892,PF00892
WP_013242472.1	Q3SAW5	2.A.7.21.4	gnl|BL_ORD_ID|13527 gnl|TC-DB|Q3SAW5|2.A.7.21.4 Orotate transporter - Lactococcus lactis subsp. lactis bv. diacetylactis.	308	9.19716e-63	37	298	307	2	298	3	307	99.3	99.0	10	10	7.7	DMT	CHEBI:30839;orotate	PF04657,PF04657	PF04657,PF04657
WP_013241030.1	E0DBX6	2.A.7.35.1	gnl|BL_ORD_ID|3546 gnl|TC-DB|E0DBX6|2.A.7.35.1 Putative membrane protein OS=Corynebacterium matruchotii ATCC 14266 GN=HMPREF0299_5820 PE=4 SV=1	278	1.10318e-105	57	281	280	1	277	1	278	98.2	98.9	9	9	7.9	DMT	None	NA	NA
WP_013241008.1	Q46892	2.A.8.1.7	gnl|BL_ORD_ID|13694 gnl|TC-DB|Q46892|2.A.8.1.7 Inner membrane permease ygbN OS=Escherichia coli (strain K12) GN=ygbN PE=1 SV=1	456	7.01019e-149	50	445	454	1	445	1	454	99.8	99.8	14	14	10.95	GntP	None	PF02447,PF03600	PF02447,PF03600
WP_014401295.1	O32105	2.A.8.1.12	gnl|BL_ORD_ID|7087 gnl|TC-DB|O32105|2.A.8.1.12 Putative amino acid transporter yuiF OS=Bacillus subtilis GN=yuiF PE=4 SV=1	456	9.95357e-154	50	456	442	1	456	1	442	99.8	99.8	12	12	8.2	GntP	CHEBI:5733;histidine	PF03553,PF13726,PF06808	PF03553,PF13726,PF03600,PF06808
WP_013240999.1	H7C6B2	2.A.8.1.15	gnl|BL_ORD_ID|5115 gnl|TC-DB|H7C6B2|2.A.8.1.15 Gluconate permease OS=Corynebacterium glutamicum OX=1718 GN=gntP PE=4 SV=1	460	0.0	69	462	463	1	459	1	460	99.1	99.1	13	13	13.65	GntP	CHEBI:18391;D-gluconate	PF02447,PF03600	PF02447,PF03600
WP_014301073.1	Q01625	2.A.9.3.2	gnl|BL_ORD_ID|12013 gnl|TC-DB|Q01625|2.A.9.3.2 Stage III sporulation protein J precursor - Bacillus subtilis.	146	3.33219e-21	34	318	261	4	145	41	175	44.3	51.3	4	6	2.7	YidC/Alb3/Oxa1	CHEBI:8526;protein polypeptide chain	PF02096	PF02096
