#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_018920573.1	Q93TH9	1.B.14.6.2	gnl|BL_ORD_ID|17350 gnl|TC-DB|Q93TH9|1.B.14.6.2 Outer membrane protein Omp121 - Bacteroides fragilis.	1150	1.56511e-87	28	1056	1125	1	1030	12	1100	97.4	96.7	1	1	0.9	OMR	CHEBI:25367;molecule	PF00593,PF07715,PF13715,PF13620	PF00593,PF07715,PF13715,PF13620
WP_018920506.1	Q64VG5	1.B.14.6.8	gnl|BL_ORD_ID|14687 gnl|TC-DB|Q64VG5|1.B.14.6.8 Uncharacterized protein OS=Bacteroides fragilis (strain YCH46) GN=BF1764 PE=4 SV=1	655	3.52353e-13	21	802	709	5	630	3	575	77.9	80.7	1	1	0.85	OMR	CHEBI:25367;molecule	NA	PF13715
WP_018920897.1	I3YT95	1.B.14.6.14	gnl|BL_ORD_ID|5314 gnl|TC-DB|I3YT95|1.B.14.6.14 Uncharacterized protein OS=Aequorivita sublithincola (strain DSM 14238 / LMG 21431 / ACAM 643 / 9-3) GN=Aeqsu_0705 PE=4 SV=1	861	8.1456e-84	25	841	830	7	841	5	830	99.2	99.4	1	1	1.05	OMR	CHEBI:25367;molecule	PF18939,PF13715	PF18939,PF13715
WP_026285854.1	WP_024031917	1.B.14.6.15	gnl|BL_ORD_ID|20954 gnl|TC-DB|WP_024031917.1|1.B.14.6.15 TonB-dependent receptor [Pseudoalteromonas sp. NW 4327]	1082	2.25563e-114	29	1044	1047	5	1044	10	1047	99.5	99.0	1	1	0.75	OMR	None	PF13620,PF13715,PF07715	PF13620
WP_018921150.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1058	0.0	48	1036	1041	5	1036	8	1041	99.5	99.2	1	1	0.85	OMR	None	PF00593,PF07715,PF13715	PF00593,PF07715,PF13715
WP_026285903.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1055	1.16942e-179	33	1007	1041	13	1007	20	1041	98.7	98.1	1	1	0.7	OMR	None	PF00593,PF07715,PF13715	PF00593,PF07715,PF13715
WP_026285984.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1078	1.1671e-141	31	1049	1041	33	1049	30	1041	96.9	97.1	1	1	0.85	OMR	None	PF00593,PF07715,PF13715	PF00593,PF07715,PF13715
WP_025879614.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1104	4.32243e-133	31	1067	1041	28	1067	22	1041	97.4	97.9	1	1	0.75	OMR	None	PF00593,PF07715,PF13715,PF13620	PF00593,PF07715,PF13715
WP_232000406.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1081	1.46693e-115	28	1060	1041	49	1060	29	1041	95.4	97.2	1	1	0.15	OMR	None	PF00593,PF07715,PF13715,PF13620	PF00593,PF07715,PF13715
WP_018919330.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1056	2.41199e-92	27	1041	1041	51	1041	44	1041	95.1	95.8	1	1	0.5	OMR	None	PF07715,PF13715	PF00593,PF07715,PF13715
WP_232000347.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1094	1.45912e-82	26	1014	1041	23	1014	26	1041	97.7	97.5	1	1	0.8	OMR	None	PF13715,PF07715,PF13620	PF00593,PF07715,PF13715
WP_018920981.1	Q8A6W3	1.B.14.6.17	gnl|BL_ORD_ID|15946 gnl|TC-DB|Q8A6W3|1.B.14.6.17 SusC homolog OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=BT_1763 PE=1 SV=1	1103	5.98018e-82	26	1026	1041	1	1026	5	1041	99.9	99.5	1	1	0.85	OMR	None	PF00593,PF07715,PF13715	PF00593,PF07715,PF13715
WP_025879662.1	P95494	1.B.14.10.1	gnl|BL_ORD_ID|11727 gnl|TC-DB|P95494|1.B.14.10.1 TONB-DEPENDENT RECEPTOR HMUR - Porphyromonas gingivalis (Bacteroides gingivalis).  	629	1.14646e-86	31	739	646	105	712	30	626	82.1	92.3	1	5	0.0	OMR	CHEBI:5651;ferroheme b	PF00593,PF07715,PF13715,PF13620	PF00593,PF07715
WP_025879581.1	P95494	1.B.14.10.1	gnl|BL_ORD_ID|11727 gnl|TC-DB|P95494|1.B.14.10.1 TONB-DEPENDENT RECEPTOR HMUR - Porphyromonas gingivalis (Bacteroides gingivalis).  	675	2.5277e-63	28	783	646	110	771	42	646	84.4	93.5	1	5	0.0	OMR	CHEBI:5651;ferroheme b	PF00593,PF07715	PF00593,PF07715
WP_004372664.1	A5FN23	1.B.18.3.3	gnl|BL_ORD_ID|499 gnl|TC-DB|A5FN23|1.B.18.3.3 Wza OS=Flavobacterium johnsoniae (strain ATCC 17061 / DSM 2064 / UW101) GN=wza PE=4 SV=1	262	3.97474e-41	34	258	263	4	256	2	257	97.7	97.0	2	2	1.4	OMA	CHEBI:24403;glycosyl group	PF02563,PF10531	PF02563
WP_025879696.1	A5FN23	1.B.18.3.3	gnl|BL_ORD_ID|499 gnl|TC-DB|A5FN23|1.B.18.3.3 Wza OS=Flavobacterium johnsoniae (strain ATCC 17061 / DSM 2064 / UW101) GN=wza PE=4 SV=1	266	7.12897e-25	27	254	263	1	252	1	261	98.8	98.9	2	2	1.25	OMA	CHEBI:24403;glycosyl group	PF02563	PF02563
WP_018920219.1	Q9K1H0	1.B.33.1.1	gnl|BL_ORD_ID|18324 gnl|TC-DB|Q9K1H0|1.B.33.1.1 Outer membrane protein Omp85 - Neisseria meningitidis (serogroup B).	813	1.70791e-34	22	877	797	43	839	25	735	90.8	89.1	1	1	0.0	OmpIP	CHEBI:8526;protein polypeptide chain	PF07244,PF07244,PF07244,PF07244	PF01103,PF07244,PF07244,PF07244,PF07244,PF07244
WP_018920355.1	Q9A6U9	1.B.33.1.4	gnl|BL_ORD_ID|17715 gnl|TC-DB|Q9A6U9|1.B.33.1.4 UPF0169 lipoprotein CC_1984 OS=Caulobacter crescentus GN=CC_1984 PE=3 SV=1	166	3.79008e-07	21	286	305	19	181	23	188	56.6	54.1	1	1	0.75	OmpIP	CHEBI:8526;protein polypeptide chain	PF13525,PF13174	PF13525,PF13512,PF13174,PF13174,PF13432,PF13432,PF13432
WP_025879805.1	A5FNR0	1.B.44.2.1	gnl|BL_ORD_ID|500 gnl|TC-DB|A5FNR0|1.B.44.2.1 Putative uncharacterized protein OS=Flavobacterium johnsoniae (strain ATCC 17061 / DSM 2064 / UW101) GN=Fjoh_0125 PE=4 SV=1	169	3.93689e-07	26	208	194	3	167	2	160	78.8	81.4	3	1	0.85	PorT	CHEBI:25367;molecule	PF13505,PF13568	PF13568,PF13505
WP_025879744.1	E4T302	1.B.73.2.2	gnl|BL_ORD_ID|3733 gnl|TC-DB|E4T302|1.B.73.2.2 Uncharacterized protein OS=Paludibacter propionicigenes (strain DSM 17365 / JCM 13257 / WB4) GN=Palpr_0946 PE=4 SV=1	492	4.77182e-57	30	532	470	40	525	25	467	91.2	94.0	1	3	0.2	CBA	None	PF14052	PF14052
WP_232000363.1	H6L3E7	1.B.75.2.1	gnl|BL_ORD_ID|5092 gnl|TC-DB|H6L3E7|1.B.75.2.1 Uncharacterized protein OS=Saprospira grandis (strain Lewin) GN=SGRA_1059 PE=4 SV=1	269	7.40265e-14	23	291	276	32	291	13	276	89.0	95.3	1	1	0.5	DUF481	None	NA	PF04338
WP_018920560.1	WP_058061651	1.C.1.2.4	gnl|BL_ORD_ID|21251 gnl|TC-DB|WP_058061651.1|1.C.1.2.4 cell envelope integrity protein TolA [Acinetobacter baumannii]	298	4.97571e-10	24	916	459	39	335	107	368	32.3	56.9	2	1	0.0	Colicin	None	PF11987,PF00009,PF04760,PF01926	PF13103,PF03544
WP_025879746.1	E3DLQ2	1.C.105.2.9	gnl|BL_ORD_ID|3667 gnl|TC-DB|E3DLQ2|1.C.105.2.9 Putative uncharacterized protein OS=Halanaerobium praevalens (strain ATCC 33744 / DSM 2228 / GSL) GN=Hprae_1098 PE=4 SV=1	104	0.000139194	28	138	872	35	137	579	682	73.9	11.8	1	2	0.0	Vip3	CHEBI:25367;molecule	NA	PF13514
WP_018920491.1	A4VGV1	1.C.113.1.3	gnl|BL_ORD_ID|453 gnl|TC-DB|A4VGV1|1.C.113.1.3 Channel protein, hemolysin III family OS=Pseudomonas stutzeri (strain A1501) GN=PST_0496 PE=4 SV=1	200	1.49546e-37	36	218	205	12	210	5	200	90.8	95.1	7	7	5.5	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_018920784.1	AHN67314	1.C.126.1.4	gnl|BL_ORD_ID|1137 gnl|TC-DB|AHN67314.1|1.C.126.1.4 hemolysin [Treponema pallidum subsp. pallidum str. Sea 81-4]	234	5.13747e-50	37	415	259	179	410	17	243	55.7	87.3	3	2	0.0	HlyC	CHEBI:18420;magnesium(2+)	PF01595,PF00571,PF00571,PF03471	PF03471,PF00571,PF00571
WP_004370869.1	E0NRR4	1.E.34.4.2	gnl|BL_ORD_ID|3551 gnl|TC-DB|E0NRR4|1.E.34.4.2 Uncharacterized protein OS=Prevotella marshii DSM 16973 GN=HMPREF0658_0865 PE=4 SV=1	116	1.37112e-41	54	116	116	1	116	1	116	99.1	99.1	2	2	2.4	PAH-X	None	PF07332	PF07332
WP_018920245.1	C5IHR7	1.M.1.1.2	gnl|BL_ORD_ID|2555 gnl|TC-DB|C5IHR7|1.M.1.1.2 Rz-like phage lysis protein OS=Burkholderia phage BcepIL02 GN=BcepIL02_gp75 PE=4 SV=1	126	0.000835438	25	169	171	43	168	30	149	74.0	69.6	1	1	0.4	Rz(1)	CHEBI:25367;molecule	PF03938	PF03245
WP_004375337.1	P08194	2.A.1.4.3	gnl|BL_ORD_ID|8454 gnl|TC-DB|P08194|2.A.1.4.3 Glycerol-3-phosphate transporter (G-3-P transporter) (G-3-P permease) - Escherichia coli.	468	2.5827e-161	51	465	452	1	459	1	449	98.5	99.1	12	12	7.8	MFS	CHEBI:14336;glycerol 1-phosphate	PF07690	PF07690
WP_018920452.1	P0C105	2.A.1.7.2	gnl|BL_ORD_ID|8880 gnl|TC-DB|P0C105|2.A.1.7.2 Glucose/galactose transporter - Brucella abortus.	394	6.73737e-69	33	403	412	7	390	17	405	95.0	94.2	12	12	9.65	MFS	CHEBI:5418;glucose, CHEBI:5256;galactose	PF07690,PF00083	PF07690
WP_004376376.1	P0C105	2.A.1.7.2	gnl|BL_ORD_ID|8880 gnl|TC-DB|P0C105|2.A.1.7.2 Glucose/galactose transporter - Brucella abortus.	434	2.91365e-47	30	437	412	3	429	14	412	97.5	96.6	12	12	9.05	MFS	CHEBI:5418;glucose, CHEBI:5256;galactose	PF07690	PF07690
WP_004373144.1	Q8A6W8	2.A.1.7.17	gnl|BL_ORD_ID|15948 gnl|TC-DB|Q8A6W8|2.A.1.7.17 Glucose/galactose transporter OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) GN=BT_1758 PE=4 SV=1	380	0.0	70	392	389	9	387	12	383	96.4	95.4	12	12	10.35	MFS	CHEBI:5172;fructose	PF07690	PF07690
WP_018919816.1	P0AFF4	2.A.1.10.1	gnl|BL_ORD_ID|8822 gnl|TC-DB|P0AFF4|2.A.1.10.1 Nucleoside permease nupG - Escherichia coli.	410	4.57857e-130	46	414	418	1	407	1	403	98.1	96.2	12	12	9.55	MFS	CHEBI:4053;cytidine, CHEBI:2472;adenosine, CHEBI:5564;guanosine, CHEBI:9579;thymidine, CHEBI:5927;inosine	PF03825,PF12832,PF01306	PF03825,PF12832
WP_026285884.1	Q07YH1	2.A.1.14.25	gnl|BL_ORD_ID|12319 gnl|TC-DB|Q07YH1|2.A.1.14.25 Major facilitator superfamily MFS_1 OS=Shewanella frigidimarina (strain NCIMB 400) GN=Sfri_3106 PE=4 SV=1	415	4.31987e-59	29	485	428	8	420	7	380	84.9	87.1	12	12	6.9	MFS	CHEBI:30624;D-mannuronate	PF07690,PF00083	PF07690,PF00083
WP_018921021.1	KKY61289	2.A.1.25.6	gnl|BL_ORD_ID|5996 gnl|TC-DB|KKY61289.1|2.A.1.25.6 beta-lactamase [Tannerella forsythia]	430	1.41174e-161	53	428	433	2	421	5	429	97.9	97.9	12	12	11.35	MFS	CHEBI:25906;peptide	PF07690,PF03092	PF03092
WP_025879593.1	KKY61289	2.A.1.25.6	gnl|BL_ORD_ID|5996 gnl|TC-DB|KKY61289.1|2.A.1.25.6 beta-lactamase [Tannerella forsythia]	410	7.7754e-102	38	444	433	24	426	12	419	90.5	94.0	12	12	10.7	MFS	CHEBI:25906;peptide	PF07690	PF03092
WP_025879645.1	C2UR80	2.A.1.46.5	gnl|BL_ORD_ID|2399 gnl|TC-DB|C2UR80|2.A.1.46.5 Quinolone resistence protein, major facilitator family transporter OS=Bacillus cereus Rock3-28 GN=bcere0019_7170 PE=4 SV=1	382	4.6315e-18	23	391	407	12	376	19	386	93.1	90.2	12	12	9.1	MFS	CHEBI:23765;quinolone	PF07690	PF07690,PF07690,PF03209
WP_018921168.1	E8UWW5	2.A.1.49.8	gnl|BL_ORD_ID|3885 gnl|TC-DB|E8UWW5|2.A.1.49.8 Major facilitator superfamily MFS_1 OS=Terriglobus saanensis (strain ATCC BAA-1853 / DSM 23119 / SP1PR4) GN=AciPR4_1021 PE=4 SV=1	397	2.48192e-35	28	413	417	12	403	21	402	94.7	91.4	12	12	8.75	MFS	CHEBI:37550;sphingosine 1-phosphate	PF07690	PF07690,PF03137,PF00083
WP_018920338.1	Q9VS47	2.A.1.53.5	gnl|BL_ORD_ID|19246 gnl|TC-DB|Q9VS47|2.A.1.53.5 CG8602, isoform B OS=Drosophila melanogaster GN=CG8602 PE=2 SV=1	448	1.15515e-37	25	455	478	9	447	44	456	96.3	86.2	12	12	7.4	MFS	CHEBI:2642;alpha-amino acid	PF07690	PF07690,PF07690
WP_018920664.1	Q1D1G6	2.A.1.57.4	gnl|BL_ORD_ID|12892 gnl|TC-DB|Q1D1G6|2.A.1.57.4 Siderophore transporter, RhtX/FptX family OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_5357 PE=4 SV=1	397	1.23838e-51	32	415	403	3	396	2	383	94.7	94.5	12	12	7.95	MFS	CHEBI:26672;siderophore	PF07690,PF13000	PF07690,PF13000
WP_025879766.1	Q8F7L4	2.A.1.66.2	gnl|BL_ORD_ID|16154 gnl|TC-DB|Q8F7L4|2.A.1.66.2 Putative 4-hydroxybenzoate transporter transmembrane protein OS=Leptospira interrogans GN=LA_0930 PE=4 SV=2	214	0.000710177	25	296	460	20	224	76	275	68.9	43.3	4	12	2.6	MFS	CHEBI:17879;4-hydroxybenzoate, CHEBI:15414;S-adenosyl-L-methionine	PF17555	PF07690,PF07690,PF00083
