#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_005333620.1	P0AC23	1.A.16.1.1	gnl|BL_ORD_ID|8729 gnl|TC-DB|P0AC23|1.A.16.1.1 Probable formate transporter 1 - Escherichia coli.	285	4.11077e-138	67	282	285	1	282	1	285	99.6	99.6	6	6	6.9	FNT	None	PF01226	PF01226
WP_150389978.1	P0AC26	1.A.16.3.1	gnl|BL_ORD_ID|8730 gnl|TC-DB|P0AC26|1.A.16.3.1 Probable nitrite transporter - Escherichia coli.	271	6.21294e-156	79	270	268	1	270	1	266	99.6	98.9	6	6	7.25	FNT	CHEBI:7585;nitrite	PF01226	PF01226
WP_139731220.1	P0A742	1.A.22.1.1	gnl|BL_ORD_ID|8609 gnl|TC-DB|P0A742|1.A.22.1.1 Large-conductance mechanosensitive channel - Escherichia coli.	136	5.27936e-60	65	136	136	1	136	1	135	99.3	98.5	2	2	2.45	MscL	CHEBI:24870;ion, CHEBI:25728;osmolyte	PF01741	PF01741
WP_150390450.1	P77338	1.A.23.1.1	gnl|BL_ORD_ID|11505 gnl|TC-DB|P77338|1.A.23.1.1 POTASSIUM EFFLUX SYSTEM KEFA (AEFA PROTEIN) - Escherichia coli.	1079	0.0	46	1109	1120	23	1088	26	1102	96.0	96.1	12	11	5.5	MscS	CHEBI:24870;ion, CHEBI:3731;chloride, CHEBI:8345;potassium(1+), CHEBI:5585;water	PF12794,PF00924,PF12795	PF12794,PF12795,PF00924
WP_123172531.1	P39285	1.A.23.1.3	gnl|BL_ORD_ID|10253 gnl|TC-DB|P39285|1.A.23.1.3 Uncharacterized mscS family protein yjeP OS=Escherichia coli (strain K12) GN=yjeP PE=3 SV=3	1083	0.0	39	1093	1107	19	1090	19	1083	98.0	96.1	13	13	7.45	MscS	CHEBI:24870;ion, CHEBI:25367;molecule	PF12794,PF00924,PF12795	PF12794,PF00924,PF12795
WP_005339493.1	P0C0S1	1.A.23.2.1	gnl|BL_ORD_ID|8876 gnl|TC-DB|P0C0S1|1.A.23.2.1 Small-conductance mechanosensitive channel - Escherichia coli.	270	1.62995e-93	50	278	286	6	275	10	279	96.8	94.1	6	4	3.3	MscS	CHEBI:24870;ion	PF00924,PF05552	PF00924,PF05552
WP_101529604.1	P0AAT4	1.A.23.4.5	gnl|BL_ORD_ID|8685 gnl|TC-DB|P0AAT4|1.A.23.4.5 Miniconductance mechanosensitive channel OS=Escherichia coli (strain K12) GN=mscM PE=1 SV=1	397	1.32421e-163	58	413	415	13	409	13	408	95.9	95.2	4	4	3.9	MscS	CHEBI:24870;ion, CHEBI:25367;molecule	PF00924	PF00924
WP_043821866.1	P71915	1.A.23.5.1	gnl|BL_ORD_ID|11330 gnl|TC-DB|P71915|1.A.23.5.1 PROBABLE CONSERVED TRANSMEMBRANE PROTEIN - Mycobacterium tuberculosis.	443	3.89996e-28	25	508	481	52	484	54	464	85.0	85.2	4	5	3.05	MscS	CHEBI:24870;ion	PF00924,PF00027	PF00924,PF00027
WP_005354921.1	WP_076580323	1.A.23.8.4	gnl|BL_ORD_ID|21440 gnl|TC-DB|WP_076580323.1|1.A.23.8.4 mechanosensitive ion channel protein MscS [Haloterrigena daqingensis]	123	9.38641e-06	26	170	254	24	144	120	238	70.6	46.5	2	5	1.3	MscS	None	PF00924	PF00924,PF05552
WP_043823337.1	Q52398	1.A.26.1.4	gnl|BL_ORD_ID|13956 gnl|TC-DB|Q52398|1.A.26.1.4 MGTE PROTEIN - Providencia stuartii.	317	3.17449e-110	54	447	356	129	445	38	354	70.7	88.8	5	4	4.1	MgtE	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01769,PF00571,PF00571,PF03448	PF01769,PF00571
WP_013723842.1	A2C579	1.A.26.1.6	gnl|BL_ORD_ID|229 gnl|TC-DB|A2C579|1.A.26.1.6 Magnesium transporter MgtE OS=Prochlorococcus marinus (strain NATL1A) OX=167555 GN=mgtE PE=3 SV=1	135	4.8733e-09	30	148	469	3	131	149	267	86.5	25.2	1	5	0.0	MgtE	CHEBI:6635;magnesium(2+)	PF00571,PF00571	PF01769,PF03448,PF00571,PF00571
WP_150389980.1	Q8EAE0	1.A.26.1.7	gnl|BL_ORD_ID|16064 gnl|TC-DB|Q8EAE0|1.A.26.1.7 Magnesium transporter MgtE OS=Shewanella oneidensis (strain MR-1) OX=211586 GN=SO_3966 PE=3 SV=1	421	2.73748e-107	39	474	454	54	474	33	453	88.6	92.5	5	5	4.8	MgtE	CHEBI:23337;cobalt(2+), CHEBI:34754;iron(2+)	PF01769,PF03448,PF00571	PF03448,PF01769,PF00571,PF00571
WP_150390340.1	O06874	1.A.30.1.2	gnl|BL_ORD_ID|6765 gnl|TC-DB|O06874|1.A.30.1.2 POMB - Vibrio alginolyticus.	306	6.21014e-132	61	297	315	4	293	8	313	97.3	96.8	1	1	0.9	Mot/Exb	CHEBI:9175;sodium(1+)	PF00691,PF13677	PF13677,PF00691
WP_005349525.1	O06873	1.A.30.1.2	gnl|BL_ORD_ID|6764 gnl|TC-DB|O06873|1.A.30.1.2 Chemotaxis pomA protein - Vibrio alginolyticus.	247	2.13698e-113	66	252	253	1	247	1	247	97.6	97.2	4	4	3.75	Mot/Exb	CHEBI:9175;sodium(1+)	PF01618	PF01618
WP_042056089.1	Q8E9J0	1.A.30.1.5	gnl|BL_ORD_ID|16062 gnl|TC-DB|Q8E9J0|1.A.30.1.5 Chemotaxis motA protein OS=Shewanella oneidensis GN=motA PE=3 SV=1	242	9.07605e-127	72	252	244	1	242	1	242	95.6	98.8	3	3	3.65	Mot/Exb	CHEBI:5584;hydron	PF01618,PF20560	PF01618,PF20560
WP_150389280.1	Q8E9J1	1.A.30.1.5	gnl|BL_ORD_ID|16063 gnl|TC-DB|Q8E9J1|1.A.30.1.5 Chemotaxis motB protein OS=Shewanella oneidensis GN=motB PE=4 SV=1	287	9.00549e-89	46	291	275	3	288	2	273	97.9	98.5	1	1	0.8	Mot/Exb	CHEBI:5584;hydron	PF13677,PF00691	PF00691,PF13677
WP_064340925.1	Q8E9J0	1.A.30.1.5	gnl|BL_ORD_ID|16062 gnl|TC-DB|Q8E9J0|1.A.30.1.5 Chemotaxis motA protein OS=Shewanella oneidensis GN=motA PE=3 SV=1	243	9.86524e-69	45	245	244	1	243	1	243	98.8	99.2	3	3	3.1	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618,PF20560
WP_150389465.1	Q8E9J1	1.A.30.1.5	gnl|BL_ORD_ID|16063 gnl|TC-DB|Q8E9J1|1.A.30.1.5 Chemotaxis motB protein OS=Shewanella oneidensis GN=motB PE=4 SV=1	258	5.00482e-30	28	306	275	13	257	10	263	79.7	92.0	2	1	0.75	Mot/Exb	CHEBI:5584;hydron	PF13677,PF00691	PF00691,PF13677
WP_005335735.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	218	2.47098e-96	62	229	230	4	221	3	220	94.8	94.3	3	3	3.0	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_005335733.1	P0ABV8	1.A.30.2.2	gnl|BL_ORD_ID|8727 gnl|TC-DB|P0ABV8|1.A.30.2.2 Protein tolR OS=Escherichia coli O157:H7 GN=tolR PE=3 SV=1	143	4.04879e-27	41	148	142	6	147	7	142	95.3	95.1	1	1	1.1	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF02472	PF02472
WP_005338936.1	Q1DFL7	1.A.30.2.3	gnl|BL_ORD_ID|12965 gnl|TC-DB|Q1DFL7|1.A.30.2.3 TonB system transport protein ExbB/TolQ OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_0275 PE=3 SV=1	91	8.36163e-13	38	175	250	74	161	108	198	49.7	36.0	3	3	2.15	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_005339367.1	Q8F192	1.A.30.2.9	gnl|BL_ORD_ID|16122 gnl|TC-DB|Q8F192|1.A.30.2.9 Biopolymer transport protein TolQ OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) GN=tolQ PE=3 SV=1	85	5.41606e-13	39	176	270	73	157	159	243	47.7	31.1	3	4	1.95	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_005338933.1	P72603	1.A.30.2.10	gnl|BL_ORD_ID|11350 gnl|TC-DB|P72603|1.A.30.2.10 Sll1405 protein OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=sll1405 PE=3 SV=1	129	1.35699e-21	33	135	142	4	131	10	138	94.1	90.1	1	1	0.75	Mot/Exb	None	PF02472	PF02472
WP_005339369.1	P72603	1.A.30.2.10	gnl|BL_ORD_ID|11350 gnl|TC-DB|P72603|1.A.30.2.10 Sll1405 protein OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=sll1405 PE=3 SV=1	137	2.53509e-21	33	133	142	2	133	5	141	98.5	95.8	1	1	0.95	Mot/Exb	None	PF02472	PF02472
WP_064339056.1	Q6MQP0	1.A.30.3.3	gnl|BL_ORD_ID|14947 gnl|TC-DB|Q6MQP0|1.A.30.3.3 Putative adventurous gliding motility protein R OS=Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIB 9529 / HD100) GN=aglR PE=3 SV=1	149	5.65849e-19	34	434	248	280	413	77	223	30.6	58.9	4	3	1.5	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_021230404.1	Q6MQP0	1.A.30.3.3	gnl|BL_ORD_ID|14947 gnl|TC-DB|Q6MQP0|1.A.30.3.3 Putative adventurous gliding motility protein R OS=Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIB 9529 / HD100) GN=aglR PE=3 SV=1	106	1.33827e-15	37	457	248	335	439	120	225	22.8	42.3	5	3	3.05	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_005337059.1	P0ABI4	1.A.35.1.1	gnl|BL_ORD_ID|8705 gnl|TC-DB|P0ABI4|1.A.35.1.1 Magnesium transport protein corA - Escherichia coli.	321	2.24953e-76	43	315	316	1	315	1	316	99.7	99.7	2	2	1.9	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+), CHEBI:25517;nickel(2+)	PF01544	PF01544
WP_021231682.1	Q9EYX5	1.A.35.4.1	gnl|BL_ORD_ID|17930 gnl|TC-DB|Q9EYX5|1.A.35.4.1 Zinc transport protein (Putative Zn transport protein) - Salmonella typhimurium.	314	4.28053e-117	51	321	327	7	320	13	326	97.5	95.7	2	2	2.0	MIT	CHEBI:3290;cadmium(2+), CHEBI:10113;zinc(2+)	PF01544	PF01544
WP_005339378.1	F0LJH3	1.A.43.1.7	gnl|BL_ORD_ID|4085 gnl|TC-DB|F0LJH3|1.A.43.1.7 Putative fluoride ion transporter CrcB OS=Thermococcus barophilus (strain DSM 11836 / MP) GN=crcB PE=3 SV=1	114	1.14152e-23	41	125	118	7	120	4	115	90.4	94.1	4	4	3.9	Fluc	CHEBI:17051;fluoride	PF02537	PF02537
WP_005333975.1	I7MT28	1.A.62.2.2	gnl|BL_ORD_ID|5425 gnl|TC-DB|I7MT28|1.A.62.2.2 Uncharacterized protein OS=Yersinia pestis PY-02 GN=YPPY02_3851 PE=4 SV=1	202	2.5264e-73	55	210	204	8	208	2	203	95.2	98.5	7	7	5.95	TRIC	CHEBI:6528;long-chain fatty acid	PF03458,PF03458	PF03458,PF03458
WP_005338456.1	P0AGM2	1.A.62.2.3	gnl|BL_ORD_ID|8869 gnl|TC-DB|P0AGM2|1.A.62.2.3 UPF0126 inner membrane protein YicG OS=Escherichia coli (strain K12) GN=yicG PE=1 SV=1	204	4.84426e-84	60	204	205	1	204	2	205	99.5	99.0	7	7	6.2	TRIC	None	PF03458,PF03458	PF03458,PF03458
WP_019445506.1	B1JFU8	1.A.77.3.9	gnl|BL_ORD_ID|1613 gnl|TC-DB|B1JFU8|1.A.77.3.9 ATP synthase I chain OS=Pseudomonas putida (strain W619) GN=PputW619_5207 PE=4 SV=1	112	2.45697e-14	30	136	135	22	133	19	129	81.6	81.5	4	4	3.8	MCU	CHEBI:3473;cation	PF03899	PF03899
WP_150388737.1	XP_029613339	1.A.84.2.8	gnl|BL_ORD_ID|22703 gnl|TC-DB|XP_029613339.1|1.A.84.2.8 keratin, type I cytoskeletal 9-like [Salmo trutta]	63	0.000129601	44	86	275	19	80	177	238	70.9	22.2	1	3	0.0	CALHM-c	None	NA	PF14798
WP_005353675.1	WP_189658242	1.A.104.1.4	gnl|BL_ORD_ID|22080 gnl|TC-DB|WP_189658242.1|1.A.104.1.4 flagellar biosynthesis protein FlhA [Pseudomonas kurunegalensis]	693	0.0	65	700	729	17	700	37	728	97.6	94.8	8	8	7.3	FlhA	CHEBI:5584;hydron	PF00771	PF00771
WP_005348906.1	P37908	1.A.112.2.5	gnl|BL_ORD_ID|10144 gnl|TC-DB|P37908|1.A.112.2.5 UPF0053 inner membrane protein YfjD OS=Escherichia coli (strain K12) GN=yfjD PE=1 SV=5	425	0.0	58	426	428	1	422	1	425	98.8	99.1	4	4	4.25	CNNM	None	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
WP_005334094.1	W9BK01	1.A.112.2.12	gnl|BL_ORD_ID|20701 gnl|TC-DB|W9BK01|1.A.112.2.12 DUF21 domain-containing protein OS=Klebsiella pneumoniae OX=573 GN=ytfL PE=3 SV=1	424	0.0	59	439	445	5	428	3	426	96.4	95.1	4	4	3.45	CNNM	CHEBI:3345;L-canavanine, CHEBI:8650;putrescine	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
WP_040069001.1	W9BK01	1.A.112.2.12	gnl|BL_ORD_ID|20701 gnl|TC-DB|W9BK01|1.A.112.2.12 DUF21 domain-containing protein OS=Klebsiella pneumoniae OX=573 GN=ytfL PE=3 SV=1	430	1.7634e-76	31	430	445	3	430	5	430	99.3	95.5	3	4	2.9	CNNM	CHEBI:3345;L-canavanine, CHEBI:8650;putrescine	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
WP_150388975.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	4.30147e-35	35	254	250	4	248	5	246	96.1	96.4	2	1	0.9	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_150389223.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	263	1.22306e-18	26	259	250	3	256	5	246	97.7	96.4	3	1	0.5	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_021231018.1	P77747	1.B.1.1.21	gnl|BL_ORD_ID|11535 gnl|TC-DB|P77747|1.B.1.1.21 Outer membrane protein N OS=Escherichia coli (strain K12) GN=ompN PE=1 SV=1	362	7.04714e-42	31	345	377	1	334	1	355	96.5	93.9	1	1	0.85	GBP	CHEBI:25367;molecule	PF13609,PF00267	PF00267,PF13609
WP_127006391.1	WP_150996667	1.B.3.1.14	gnl|BL_ORD_ID|21978 gnl|TC-DB|WP_150996667.1|1.B.3.1.14 maltoporin LamB [Aeromonas veronii]	443	0.0	76	416	439	1	416	1	439	99.8	99.8	1	1	0.95	SP	CHEBI:17593;maltooligosaccharide, CHEBI:6668;maltose	PF02264	PF02264
WP_064341857.1	WP_150996667	1.B.3.1.14	gnl|BL_ORD_ID|21978 gnl|TC-DB|WP_150996667.1|1.B.3.1.14 maltoporin LamB [Aeromonas veronii]	484	2.47256e-17	25	429	439	1	429	1	439	99.8	99.8	1	1	0.95	SP	CHEBI:17593;maltooligosaccharide, CHEBI:6668;maltose	PF02264	PF02264
WP_013723997.1	P0A910	1.B.6.1.1	gnl|BL_ORD_ID|8622 gnl|TC-DB|P0A910|1.B.6.1.1 Outer membrane protein A - Escherichia coli.	347	1.71792e-78	41	339	346	4	337	1	340	98.2	98.0	1	1	0.8	OOP	CHEBI:22563;anion, CHEBI:1366;resveratrol, CHEBI:7483;(S)-naringenin, CHEBI:8923;rutin	PF01389,PF00691,PF13505	PF01389,PF00691,PF13505
WP_005358919.1	P0A910	1.B.6.1.1	gnl|BL_ORD_ID|8622 gnl|TC-DB|P0A910|1.B.6.1.1 Outer membrane protein A - Escherichia coli.	344	3.84577e-78	42	332	346	5	330	1	340	97.9	98.0	1	1	0.75	OOP	CHEBI:22563;anion, CHEBI:1366;resveratrol, CHEBI:7483;(S)-naringenin, CHEBI:8923;rutin	PF01389,PF00691,PF13505	PF01389,PF00691,PF13505
WP_139463672.1	I3BVY2	1.B.6.1.18	gnl|BL_ORD_ID|5282 gnl|TC-DB|I3BVY2|1.B.6.1.18 Outer membrane protein OS=Thiothrix nivea DSM 5205 GN=Thini_2999 PE=4 SV=1	223	0.000272093	23	208	210	1	208	1	210	99.5	99.5	1	1	0.85	OOP	CHEBI:25367;molecule	PF13505,PF01389	PF01389,PF13505
WP_005360328.1	P10384	1.B.9.1.1	gnl|BL_ORD_ID|8991 gnl|TC-DB|P10384|1.B.9.1.1 LONG-CHAIN FATTY ACID TRANSPORT PROTEIN PRECURSOR (OUTER MEMBRANE FADL PROTEIN) (OUTER MEMBRANE FLP PROTEIN) - Escherichia coli.	458	4.28412e-128	44	428	446	4	428	5	446	99.1	98.9	1	1	0.9	FadL	CHEBI:1366;resveratrol, CHEBI:7483;(S)-naringenin, CHEBI:8923;rutin	PF03349	PF03349
WP_150389379.1	CAE32290	1.B.9.1.5	gnl|BL_ORD_ID|2804 gnl|TC-DB|CAE32290.1|1.B.9.1.5 Putative fatty acid transport system, membrane protein [Bordetella bronchiseptica RB50]	419	1.81671e-42	27	394	434	4	380	9	421	95.4	94.9	1	1	0.85	FadL	CHEBI:24024;fatty acid	PF03349,PF13505	PF03349
WP_042053245.1	P51002	1.B.10.2.1	gnl|BL_ORD_ID|10806 gnl|TC-DB|P51002|1.B.10.2.1 OUTER MEMBRANE PROTEIN OMPK PRECURSOR - Vibrio parahaemolyticus.	279	3.64709e-107	57	280	263	6	280	3	263	97.9	98.9	1	1	0.8	Tsx	CHEBI:25367;molecule	PF03502	PF03502
WP_150389489.1	P25733	1.B.11.4.1	gnl|BL_ORD_ID|9562 gnl|TC-DB|P25733|1.B.11.4.1 CFA/I fimbrial subunit C OS=Escherichia coli GN=cfaC PE=4 SV=1	606	1.49682e-14	22	805	869	236	794	254	841	69.3	67.5	1	1	0.2	FUP	None	PF16967,PF15976	PF17271,PF16967,PF15976
WP_150388739.1	D8EPC3	1.B.14.16.4	gnl|BL_ORD_ID|3453 gnl|TC-DB|D8EPC3|1.B.14.16.4 DUF940 family OS=Escherichia coli MS 107-1 GN=HMPREF9345_03021 PE=4 SV=1	700	0.0	51	703	698	5	700	7	694	98.9	98.4	1	1	0.85	OMR	None	PF06082	PF06082
WP_069554777.1	P0A930	1.B.18.3.1	gnl|BL_ORD_ID|8626 gnl|TC-DB|P0A930|1.B.18.3.1 Putative polysaccharide export protein wza - Escherichia coli.	379	2.2573e-162	60	373	379	1	373	1	379	99.7	99.7	1	1	0.85	OMA	CHEBI:60963;colanic acid	PF02563,PF10531,PF10531,PF18412	PF02563,PF18412,PF10531
WP_005360128.1	K9TEU5	1.B.18.3.5	gnl|BL_ORD_ID|5687 gnl|TC-DB|K9TEU5|1.B.18.3.5 Periplasmic protein involved in polysaccharide export OS=Oscillatoria acuminata PCC 6304 GN=Oscil6304_1683 PE=4 SV=1	535	3.86806e-23	26	701	741	27	471	74	600	63.3	71.0	1	1	0.0	OMA	CHEBI:8322;polysaccharide	PF10531,PF10531,PF10531,PF10531,PF10531,PF10531,PF02563	PF10531,PF10531,PF10531,PF10531,PF02563
WP_005338723.1	P75733	1.B.25.1.13	gnl|BL_ORD_ID|11399 gnl|TC-DB|P75733|1.B.25.1.13 Uncharacterized protein ybfM OS=Escherichia coli (strain K12) GN=ybfM PE=4 SV=1	495	2.71544e-107	40	482	468	7	480	7	466	98.1	98.1	1	1	0.9	Opr	CHEBI:29470;2-(Biaryl)carbapenems	PF03573	PF03573
WP_150390374.1	P0A943	1.B.33.1.3	gnl|BL_ORD_ID|8629 gnl|TC-DB|P0A943|1.B.33.1.3 Protein yaeT precursor - Shigella flexneri.	851	0.0	53	843	810	1	843	1	810	99.9	99.9	1	1	1.0	OmpIP	CHEBI:8526;protein polypeptide chain	PF01103,PF07244,PF07244,PF07244,PF07244	PF01103,PF07244,PF07244,PF07244,PF07244
WP_150389294.1	P77774	1.B.33.1.3	gnl|BL_ORD_ID|11537 gnl|TC-DB|P77774|1.B.33.1.3 Hypothetical protein yfgL - Escherichia coli. 	390	1.00366e-106	41	394	392	4	393	3	392	98.7	99.2	1	1	0.9	OmpIP	CHEBI:8526;protein polypeptide chain	PF13360,PF13360,PF13360,PF13570,PF13570,PF13570,PF01011,PF01011	PF13360,PF13360,PF13360,PF01011,PF01011,PF01011,PF01011,PF01011,PF13570,PF13570,PF13570
WP_005337980.1	P0A937	1.B.33.1.3	gnl|BL_ORD_ID|8628 gnl|TC-DB|P0A937|1.B.33.1.3 Small protein A - Escherichia coli (strain K12).	102	4.77149e-26	48	112	113	1	97	1	102	85.7	89.4	1	1	0.9	OmpIP	CHEBI:8526;protein polypeptide chain	PF04355	PF04355
WP_123172279.1	CAH35630	1.B.40.1.7	gnl|BL_ORD_ID|2821 gnl|TC-DB|CAH35630.1|1.B.40.1.7 putative outer membrane protein [Burkholderia pseudomallei K96243]	461	6.78369e-10	22	483	1124	14	458	607	1044	91.9	38.9	1	1	0.0	AT-2	None	PF07012	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_150390305.1	P31554	1.B.42.1.2	gnl|BL_ORD_ID|9782 gnl|TC-DB|P31554|1.B.42.1.2 LPS-assembly protein LptD OS=Escherichia coli (strain K12) GN=lptD PE=1 SV=2	803	7.94409e-140	33	814	784	20	804	6	780	96.3	98.7	1	1	0.5	LPS-EP	CHEBI:6494;lipopolysaccharide	PF04453,PF03968	PF04453,PF03968
WP_005355217.1	P0ADC6	1.B.42.1.2	gnl|BL_ORD_ID|8749 gnl|TC-DB|P0ADC6|1.B.42.1.2 Lipopolysaccharide export system permease protein LptG OS=Escherichia coli (strain K12) GN=lptG PE=1 SV=1	356	1.06999e-119	49	356	360	2	355	4	359	99.2	98.6	6	6	5.4	LPS-EP	CHEBI:6494;lipopolysaccharide	PF03739	PF03739
WP_043821844.1	P0AF98	1.B.42.1.2	gnl|BL_ORD_ID|8809 gnl|TC-DB|P0AF98|1.B.42.1.2 Inner membrane protein yjgP - Escherichia coli (strain K12).	373	3.7396e-88	42	370	366	3	370	1	365	99.2	99.5	6	6	4.9	LPS-EP	CHEBI:6494;lipopolysaccharide	PF03739	PF03739
WP_005335160.1	P0ADC1	1.B.42.1.2	gnl|BL_ORD_ID|8747 gnl|TC-DB|P0ADC1|1.B.42.1.2 LPS-assembly lipoprotein LptE OS=Escherichia coli (strain K12) GN=lptE PE=1 SV=1	161	4.9472e-21	36	160	193	9	158	7	162	93.1	80.3	1	2	0.8	LPS-EP	CHEBI:6494;lipopolysaccharide	PF04390	PF04390
