#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_111920203.1	P54428	1.A.112.2.2	gnl|BL_ORD_ID|10939 gnl|TC-DB|P54428|1.A.112.2.2 HYPOTHETICAL 49.0 KDA PROTEIN IN BLTD-TRKA INTERGENIC REGION - Bacillus subtilis.	439	1.05255e-58	28	434	434	4	433	5	433	98.8	98.6	4	4	3.55	CNNM	None	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571,PF00571
WP_111920032.1	P37908	1.A.112.2.5	gnl|BL_ORD_ID|10144 gnl|TC-DB|P37908|1.A.112.2.5 UPF0053 inner membrane protein YfjD OS=Escherichia coli (strain K12) GN=yfjD PE=1 SV=5	387	9.79477e-74	32	428	428	10	390	11	394	88.8	89.5	4	4	3.7	CNNM	None	PF01595,PF03471,PF00571,PF00571	PF01595,PF03471,PF00571
WP_111920880.1	T1Y8N2	1.A.112.2.10	gnl|BL_ORD_ID|20210 gnl|TC-DB|T1Y8N2|1.A.112.2.10 Magnesium and cobalt efflux protein corC OS=Staphylococcus aureus subsp. aureus CN1 OX=1193576 GN=SAKOR_00699 PE=4 SV=1	436	2.09511e-48	28	463	449	5	437	3	423	93.3	93.5	4	4	3.25	CNNM	CHEBI:18420;magnesium(2+)	PF01595,PF03471,PF00571,PF00571	PF01595,PF00571,PF00571,PF03471
WP_111920889.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	261	2.61308e-13	26	258	261	3	255	5	257	97.7	96.6	1	1	0.9	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_111920590.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	7.59647e-32	31	267	250	9	257	5	246	92.9	96.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_162624271.1	WP_112233225	1.C.60.2.2	gnl|BL_ORD_ID|21761 gnl|TC-DB|WP_112233225.1|1.C.60.2.2 hypothetical protein [Planococcus maitriensis]	59	0.000128288	37	57	59	1	57	4	59	98.2	93.2	1	1	0.6	EFC	None	NA	NA
WP_162624272.1	WP_112233225	1.C.60.2.2	gnl|BL_ORD_ID|21761 gnl|TC-DB|WP_112233225.1|1.C.60.2.2 hypothetical protein [Planococcus maitriensis]	59	0.000128288	37	57	59	1	57	4	59	98.2	93.2	1	1	0.6	EFC	None	NA	NA
WP_111920519.1	A5KMI4	1.C.105.2.8	gnl|BL_ORD_ID|524 gnl|TC-DB|A5KMI4|1.C.105.2.8 Uncharacterized protein OS=Ruminococcus torques ATCC 27756 GN=RUMTOR_01457 PE=4 SV=1	258	1.04277e-48	36	325	529	1	255	1	256	78.2	48.2	2	3	1.05	Vip3	None	PF13476,PF13514	PF13476,PF13175,PF13514
WP_207657642.1	Q7MZV7	1.C.107.1.4	gnl|BL_ORD_ID|15472 gnl|TC-DB|Q7MZV7|1.C.107.1.4 Insecticidal toxin complex protein TccC1 OS=Photorhabdus luminescens subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) GN=tccC1 PE=4 SV=1	629	1.47332e-12	21	628	1043	52	551	282	876	79.5	57.0	6	9	1.05	ITC-A	CHEBI:27026;toxin	PF05593	PF18807
WP_162624270.1	Q7MZV7	1.C.107.1.4	gnl|BL_ORD_ID|15472 gnl|TC-DB|Q7MZV7|1.C.107.1.4 Insecticidal toxin complex protein TccC1 OS=Photorhabdus luminescens subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) GN=tccC1 PE=4 SV=1	281	2.4753e-07	26	339	1043	4	262	572	834	76.1	25.1	4	9	2.45	ITC-A	CHEBI:27026;toxin	NA	PF18807
WP_111920776.1	A4VGV1	1.C.113.1.3	gnl|BL_ORD_ID|453 gnl|TC-DB|A4VGV1|1.C.113.1.3 Channel protein, hemolysin III family OS=Pseudomonas stutzeri (strain A1501) GN=PST_0496 PE=4 SV=1	207	6.18354e-51	42	228	205	18	224	8	205	90.4	96.1	7	7	5.6	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_111918417.1	I6T8M5	1.E.14.1.15	gnl|BL_ORD_ID|5356 gnl|TC-DB|I6T8M5|1.E.14.1.15 Putative murein hydrolase regulator LrgA OS=Streptococcus mutans GS-5 GN=SMUGS5_07685 PE=4 SV=1	118	3.70311e-18	33	119	120	1	118	1	117	98.3	96.7	3	3	3.0	CidA/LrgA Holin	None	PF03788	PF03788
WP_111920313.1	Q24LG4	1.E.29.1.2	gnl|BL_ORD_ID|13159 gnl|TC-DB|Q24LG4|1.E.29.1.2 Putative holin OS=Clostridium phage phiCD119 PE=4 SV=1	96	7.80332e-09	30	103	85	1	96	1	83	92.2	96.5	3	2	1.95	Hol44	None	PF16079	PF16079
WP_111917993.1	D4LW32	1.E.52.1.1	gnl|BL_ORD_ID|3235 gnl|TC-DB|D4LW32|1.E.52.1.1 Holin, BlyA family OS=Ruminococcus obeum A2-162 GN=CK5_02040 PE=4 SV=1	55	1.83842e-24	82	55	59	1	55	5	59	98.2	91.5	1	1	1.0	FFPP-Hol	None	PF16982	PF16982
WP_111919793.1	O76329	1.I.1.1.5	gnl|BL_ORD_ID|7571 gnl|TC-DB|O76329|1.I.1.1.5 Interaptin OS=Dictyostelium discoideum OX=44689 GN=abpD PE=1 SV=1	509	1.44788e-19	21	619	1738	81	545	828	1324	75.0	28.5	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	PF13476	PF00307,PF00307,PF11971
WP_111918140.1	WP_068749265	1.S.1.1.4	gnl|BL_ORD_ID|21346 gnl|TC-DB|WP_068749265.1|1.S.1.1.4 BMC domain-containing protein [Thermovenabulum gondwanense]	185	9.71064e-46	46	179	185	1	179	1	185	99.4	99.5	1	1	0.0	BMC-SP1	None	PF00936,PF00936	PF00936,PF00936
WP_111919896.1	Q8TZJ0	2.A.1.2.88	gnl|BL_ORD_ID|16885 gnl|TC-DB|Q8TZJ0|2.A.1.2.88 Sucrose transport protein OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) GN=PF2002 PE=4 SV=1	430	1.26593e-85	37	428	442	3	411	4	426	95.3	95.5	12	12	9.8	MFS	None	PF07690,PF07690,PF13347,PF03209	PF07690,PF07690,PF13347,PF00083,PF01306
WP_111920918.1	WP_068464567	2.A.1.2.118	gnl|BL_ORD_ID|21340 gnl|TC-DB|WP_068464567.1|2.A.1.2.118 MFS transporter [Planococcus maritimus]	402	1.001e-21	22	405	424	6	374	4	388	90.9	90.6	11	12	7.6	MFS	CHEBI:30143;lithium(1+), CHEBI:9175;sodium(1+), CHEBI:8345;potassium(1+), CHEBI:100246;norfloxacin, CHEBI:42478;ethidium	PF07690,PF05977,PF12832,PF03209	PF07690,PF07690
WP_111918373.1	F4LLD9	2.A.1.15.15	gnl|BL_ORD_ID|4285 gnl|TC-DB|F4LLD9|2.A.1.15.15 Major facilitator superfamily MFS_1 OS=Treponema brennaborense (strain DSM 12168 / CIP 105900 / DD5/3) GN=Trebr_0166 PE=4 SV=1	407	2.40267e-70	34	396	436	12	388	23	427	94.9	92.7	12	12	11.4	MFS	None	PF07690,PF00083	PF07690
WP_111919974.1	F4LLD9	2.A.1.15.15	gnl|BL_ORD_ID|4285 gnl|TC-DB|F4LLD9|2.A.1.15.15 Major facilitator superfamily MFS_1 OS=Treponema brennaborense (strain DSM 12168 / CIP 105900 / DD5/3) GN=Trebr_0166 PE=4 SV=1	417	2.11216e-19	25	393	436	5	389	21	433	97.7	94.5	12	12	9.7	MFS	None	PF07690,PF07690,PF13347	PF07690
WP_111918571.1	P42112	2.A.1.21.17	gnl|BL_ORD_ID|10441 gnl|TC-DB|P42112|2.A.1.21.17 Uncharacterized MFS-type transporter yxaM OS=Bacillus subtilis (strain 168) GN=yxaM PE=3 SV=3	380	1.20632e-16	22	396	399	11	388	10	376	95.2	91.7	11	11	7.8	MFS	None	PF07690	PF07690,PF12832
WP_002584949.1	Q7BKK4	2.A.1.21.22	gnl|BL_ORD_ID|15398 gnl|TC-DB|Q7BKK4|2.A.1.21.22 Macrolide efflux protein E OS=Streptococcus pneumoniae GN=mefE PE=4 SV=1	399	2.85477e-168	58	406	405	6	403	5	403	97.8	98.3	12	12	12.35	MFS	CHEBI:25106;macrolide, CHEBI:4841;erythromycin A	PF07690,PF07690,PF05977,PF13347	PF07690,PF07690,PF05977
WP_111919302.1	Q7BKK4	2.A.1.21.22	gnl|BL_ORD_ID|15398 gnl|TC-DB|Q7BKK4|2.A.1.21.22 Macrolide efflux protein E OS=Streptococcus pneumoniae GN=mefE PE=4 SV=1	369	1.94071e-35	25	428	405	6	369	9	373	84.8	89.9	12	12	10.7	MFS	CHEBI:25106;macrolide, CHEBI:4841;erythromycin A	PF05977,PF07690	PF07690,PF07690,PF05977
WP_111920480.1	Q07609	2.A.1.60.1	gnl|BL_ORD_ID|12281 gnl|TC-DB|Q07609|2.A.1.60.1 Membrane protein mosC - Rhizobium meliloti (Sinorhizobium meliloti).	390	1.05643e-09	20	398	407	8	394	32	399	97.0	90.2	12	12	8.15	MFS	None	PF07690	PF07690
WP_111919973.1	H9BDX0	2.A.1.73.3	gnl|BL_ORD_ID|5146 gnl|TC-DB|H9BDX0|2.A.1.73.3 Major facilitator superfamily OS=Streptomyces rimofaciens GN=milK PE=4 SV=1	356	1.61997e-19	24	393	442	13	361	22	375	88.5	79.9	10	9	6.75	MFS	None	PF07690,PF00083	PF07690,PF07690,PF12832
WP_111919804.1	M2XB79	2.A.1.80.1	gnl|BL_ORD_ID|6321 gnl|TC-DB|M2XB79|2.A.1.80.1 MFS transporter OS=Galdieria sulphuraria GN=Gasu_52640 PE=4 SV=1	192	1.33809e-11	28	394	515	4	182	11	195	45.2	35.7	12	10	5.5	MFS	None	PF07690,PF12832	PF07690
WP_111917851.1	P0CE45	2.A.2.3.1	gnl|BL_ORD_ID|8933 gnl|TC-DB|P0CE45|2.A.2.3.1 Glucuronide carrier protein OS=Escherichia coli (strain K12) GN=uidB PE=1 SV=1	444	7.76357e-64	31	464	457	18	461	11	445	95.5	95.0	11	11	7.45	GPH	CHEBI:10404;beta-D-glucosiduronic acid	PF13347	PF13347,PF07690
WP_111917839.1	P94488	2.A.2.3.2	gnl|BL_ORD_ID|11711 gnl|TC-DB|P94488|2.A.2.3.2 Hypothetical symporter IN GLNA-XYNB intergenic region - Bacillus subtilis.	457	4.08441e-56	27	458	463	8	455	7	447	97.6	95.0	11	12	8.5	GPH	CHEBI:35312;pentoside	PF13347,PF07690,PF12832	PF13347,PF07690
WP_111919779.1	P96792	2.A.2.3.3	gnl|BL_ORD_ID|11756 gnl|TC-DB|P96792|2.A.2.3.3 PUTATIVE XYLOSE-PROTON SYMPORTER (XYLOSE TRANSPORTER) - Lactobacillus pentosus.	450	4.03509e-93	36	458	479	13	454	30	469	96.3	91.6	12	11	8.75	GPH	None	PF13347,PF07690,PF07690,PF12832	PF13347,PF07690,PF07690
WP_040351280.1	P96792	2.A.2.3.3	gnl|BL_ORD_ID|11756 gnl|TC-DB|P96792|2.A.2.3.3 PUTATIVE XYLOSE-PROTON SYMPORTER (XYLOSE TRANSPORTER) - Lactobacillus pentosus.	451	1.69001e-54	30	460	479	8	452	24	459	96.5	90.8	12	11	8.45	GPH	None	PF13347,PF07690	PF13347,PF07690,PF07690
WP_111918647.1	P96792	2.A.2.3.3	gnl|BL_ORD_ID|11756 gnl|TC-DB|P96792|2.A.2.3.3 PUTATIVE XYLOSE-PROTON SYMPORTER (XYLOSE TRANSPORTER) - Lactobacillus pentosus.	457	2.91637e-54	26	455	479	5	454	23	471	98.7	93.5	12	11	10.05	GPH	None	PF13347	PF13347,PF07690,PF07690
WP_111919467.1	P96792	2.A.2.3.3	gnl|BL_ORD_ID|11756 gnl|TC-DB|P96792|2.A.2.3.3 PUTATIVE XYLOSE-PROTON SYMPORTER (XYLOSE TRANSPORTER) - Lactobacillus pentosus.	456	1.70858e-44	25	459	479	4	454	24	467	98.0	92.5	12	11	8.75	GPH	None	PF13347	PF13347,PF07690,PF07690
WP_111918681.1	A1S5F2	2.A.2.3.6	gnl|BL_ORD_ID|195 gnl|TC-DB|A1S5F2|2.A.2.3.6 Sugar (Glycoside-Pentoside-Hexuronide) transporter OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) GN=Sama_1401 PE=4 SV=1	456	3.85437e-27	23	471	444	17	465	8	440	95.1	97.3	11	11	6.65	GPH	CHEBI:3522;cellobiose	PF13347	PF13347,PF07690
WP_111920438.1	P75835	2.A.3.7.2	gnl|BL_ORD_ID|11417 gnl|TC-DB|P75835|2.A.3.7.2 Inner membrane transporter ycaM OS=Escherichia coli (strain K12) GN=ycaM PE=1 SV=2	477	0.0	52	469	476	1	469	1	476	99.8	99.8	12	12	11.5	APC	CHEBI:29987;glutamate(2-), CHEBI:1786;gamma-aminobutyric acid	PF13520,PF00324	PF13520,PF00324
WP_111920700.1	Q8DNK3	2.A.4.1.7	gnl|BL_ORD_ID|16021 gnl|TC-DB|Q8DNK3|2.A.4.1.7 Cation diffusion facilitator transporter-heavy metal transport OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) GN=czcD PE=4 SV=1	227	3.06821e-10	22	319	299	10	233	5	216	69.9	70.6	5	5	3.9	CDF	CHEBI:10113;zinc(2+)	PF01545	PF01545
WP_111920224.1	Q97PQ1	2.A.4.7.6	gnl|BL_ORD_ID|17588 gnl|TC-DB|Q97PQ1|2.A.4.7.6 Cation efflux family protein OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) GN=SP_1552 PE=4 SV=1	185	2.86973e-09	24	300	394	13	197	17	193	61.3	44.7	7	5	4.35	CDF	CHEBI:29035;manganese(2+)	PF01545	PF01545,PF16916
WP_111920503.1	Q1LHU8	2.A.4.7.9	gnl|BL_ORD_ID|13016 gnl|TC-DB|Q1LHU8|2.A.4.7.9 Cation Diffusion Factor, metal efflux system component OS=Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) GN=fieF PE=3 SV=1	281	4.00057e-53	35	300	337	20	300	47	324	93.3	82.2	5	6	4.2	CDF	CHEBI:3290;cadmium(2+), CHEBI:23337;cobalt(2+), CHEBI:34754;iron(2+), CHEBI:25517;nickel(2+), CHEBI:10113;zinc(2+)	PF01545,PF16916	PF01545,PF16916
WP_111920838.1	Q72FY4	2.A.5.5.10	gnl|BL_ORD_ID|15208 gnl|TC-DB|Q72FY4|2.A.5.5.10 ZIP zinc transporter family protein OS=Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough) OX=882 GN=DVU_0079 PE=4 SV=1	252	3.54321e-83	51	259	267	8	259	18	267	96.9	93.3	8	7	6.6	ZIP	CHEBI:29033;iron(2+), CHEBI:49972;zinc(2+)	PF02535	PF02535
WP_111919982.1	QWF26000	2.A.6.5.15	gnl|BL_ORD_ID|19728 gnl|TC-DB|QWF26000.1|2.A.6.5.15 fatty acid efflux MMPL transporter FarE [Staphylococcus aureus subsp. aureus RN4220]	572	1.58058e-25	22	689	829	135	676	143	690	78.5	66.0	12	13	9.3	RND	CHEBI:24024;fatty acid	PF03176,PF03176,PF00873	PF03176,PF03176
WP_111917722.1	WP_073408278	2.A.6.8.3	gnl|BL_ORD_ID|21409 gnl|TC-DB|WP_073408278.1|2.A.6.8.3 MMPL family transporter [Flavobacterium johnsoniae]	170	7.12273e-06	25	238	1226	75	237	899	1062	68.1	13.3	1	13	0.8	RND	None	PF01553	PF01553,PF03176,PF03176
WP_111919958.1	P29939	2.A.7.2.1	gnl|BL_ORD_ID|9697 gnl|TC-DB|P29939|2.A.7.2.1 Hypothetical 15.0 kDa protein IN COBO 3'region (ORF6) - Pseudomonas denitrificans.	136	3.02094e-39	46	137	141	2	137	5	140	98.5	95.7	5	5	4.5	DMT	None	PF00892,PF06027	PF00892,PF05653
WP_111918421.1	O29973	2.A.7.3.28	gnl|BL_ORD_ID|7010 gnl|TC-DB|O29973|2.A.7.3.28 Uncharacterized transporter AF_0266 OS=Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126) GN=AF_0266 PE=3 SV=1	294	3.2416e-16	26	330	276	28	316	5	272	87.3	96.7	10	10	6.3	DMT	None	PF00892,PF00892	PF00892,PF00892
WP_111918651.1	P96680	2.A.7.3.32	gnl|BL_ORD_ID|11751 gnl|TC-DB|P96680|2.A.7.3.32 Uncharacterized transporter ydfC OS=Bacillus subtilis (strain 168) GN=ydfC PE=3 SV=1	262	5.85396e-26	26	284	306	17	277	22	280	91.5	84.3	10	10	8.55	DMT	None	PF00892,PF00892	PF00892,PF00892
WP_111919679.1	Q9UYQ7	2.A.7.3.47	gnl|BL_ORD_ID|19182 gnl|TC-DB|Q9UYQ7|2.A.7.3.47 Membrane protein, putative OS=Pyrococcus abyssi (strain GE5 / Orsay) GN=PAB2381 PE=4 SV=1	287	2.86619e-29	28	305	280	10	295	9	270	93.4	93.2	10	10	6.1	DMT	None	PF00892,PF00892	PF00892,PF00892
WP_111919811.1	P14182	2.A.7.18.1	gnl|BL_ORD_ID|9122 gnl|TC-DB|P14182|2.A.7.18.1 Protein licB - Haemophilus influenzae.	88	0.000994205	27	139	292	47	130	9	96	59.7	29.8	4	10	2.55	DMT	CHEBI:3665;choline	PF11070	PF00892,PF00892
WP_111920425.1	Q97DD1	2.A.7.21.8	gnl|BL_ORD_ID|17573 gnl|TC-DB|Q97DD1|2.A.7.21.8 Uncharacterized conserved membrane protein OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) GN=CA_C3547 PE=4 SV=1	141	1.23395e-30	37	144	143	1	141	1	140	97.2	97.2	5	5	4.25	DMT	None	PF04657	PF04657
WP_111918265.1	O32105	2.A.8.1.12	gnl|BL_ORD_ID|7087 gnl|TC-DB|O32105|2.A.8.1.12 Putative amino acid transporter yuiF OS=Bacillus subtilis GN=yuiF PE=4 SV=1	452	3.6711e-129	43	441	442	5	441	1	442	98.9	99.8	12	12	8.85	GntP	CHEBI:5733;histidine	PF03553,PF13726,PF03600,PF03606	PF03553,PF13726,PF03600,PF06808
WP_111920780.1	Q9RCA5	2.A.9.3.5	gnl|BL_ORD_ID|18819 gnl|TC-DB|Q9RCA5|2.A.9.3.5 Membrane protein insertase YidC 1 OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=yidC1 PE=3 SV=1	111	2.16032e-21	43	418	257	11	119	44	151	25.8	41.6	4	6	1.9	YidC/Alb3/Oxa1	None	PF02096	PF02096
WP_111920585.1	Q5EAK4	2.A.16.2.2	gnl|BL_ORD_ID|14310 gnl|TC-DB|Q5EAK4|2.A.16.2.2 ATP-dependent DNA helicase tlh1 - Schizosaccharomyces pombe (Fission yeast).	346	1.93823e-27	28	616	2100	32	349	1389	1723	51.5	15.9	2	5	0.0	TDT	CHEBI:15595;malate(2-)	PF09382,PF00271,PF00570,PF00270,PF16124	PF03595,PF00271,PF00270
WP_111920216.1	Q5KYD1	2.A.17.1.7	gnl|BL_ORD_ID|14405 gnl|TC-DB|Q5KYD1|2.A.17.1.7 Di-tripeptide ABC transporter (Permease) OS=Geobacillus kaustophilus (strain HTA426) GN=GK2020 PE=3 SV=1	476	1.19022e-71	29	501	496	16	489	11	482	94.4	95.0	14	14	10.95	POT/PTR	CHEBI:7990;peptide	NA	PF00854,PF07690
WP_111920080.1	Q0ZAI3	2.A.19.5.2	gnl|BL_ORD_ID|12537 gnl|TC-DB|Q0ZAI3|2.A.19.5.2 ChaA - Alkalimonas amylolytica.	326	7.75104e-71	40	321	319	1	318	1	316	98.8	98.7	10	10	8.75	CaCA	CHEBI:3308;calcium(2+), CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01699,PF01699	PF01699,PF01699
WP_111917692.1	P07117	2.A.21.2.1	gnl|BL_ORD_ID|8402 gnl|TC-DB|P07117|2.A.21.2.1 SODIUM/PROLINE SYMPORTER (PROLINE PERMEASE) - Escherichia coli.	480	1.37579e-27	24	468	502	4	452	2	478	95.7	94.8	13	13	8.5	SSS	CHEBI:26271;proline	PF00474	PF00474
WP_111917701.1	Q38V35	2.A.21.3.20	gnl|BL_ORD_ID|13429 gnl|TC-DB|Q38V35|2.A.21.3.20 Putative Solute:Na(+) symporter OS=Lactobacillus sakei subsp. sakei (strain 23K) GN=LCA_1642 PE=3 SV=1	489	1.13174e-98	34	503	500	3	490	5	485	96.8	96.0	13	13	11.8	SSS	CHEBI:45744;N-acetyl-beta-neuraminic acid	PF00474	PF00474
WP_111920544.1	Q8RHM5	2.A.22.5.2	gnl|BL_ORD_ID|16741 gnl|TC-DB|Q8RHM5|2.A.22.5.2 Sodium-dependent tyrosine transporter - Fusobacterium nucleatum subsp. nucleatum.	434	0.0	59	439	438	9	439	8	438	97.9	98.2	11	11	10.35	NSS	CHEBI:9175;sodium(1+), CHEBI:9800;tyrosine	PF00209,PF00209	PF00209,PF00209
WP_111920241.1	Q9KDT3	2.A.22.5.3	gnl|BL_ORD_ID|18347 gnl|TC-DB|Q9KDT3|2.A.22.5.3 Transporter OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=BH1128 PE=3 SV=1	447	3.68367e-125	43	446	453	8	445	4	447	98.0	97.8	11	11	8.85	NSS	CHEBI:49766;sodium(1+), CHEBI:25512;neurotransmitter	PF00209,PF00209	PF00209,PF00209
WP_111919683.1	Q9KDT3	2.A.22.5.3	gnl|BL_ORD_ID|18347 gnl|TC-DB|Q9KDT3|2.A.22.5.3 Transporter OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=BH1128 PE=3 SV=1	453	4.27663e-110	38	457	453	5	454	9	452	98.2	97.8	11	11	10.15	NSS	CHEBI:49766;sodium(1+), CHEBI:25512;neurotransmitter	PF00209,PF00209	PF00209,PF00209
WP_111918611.1	Q9KDT3	2.A.22.5.3	gnl|BL_ORD_ID|18347 gnl|TC-DB|Q9KDT3|2.A.22.5.3 Transporter OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=BH1128 PE=3 SV=1	445	4.4854e-102	39	451	453	5	441	9	447	96.7	96.7	11	11	10.65	NSS	CHEBI:49766;sodium(1+), CHEBI:25512;neurotransmitter	PF00209,PF00209	PF00209,PF00209
