#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_026167861.1	B3DT22	1.A.43.3.3	gnl|BL_ORD_ID|1764 gnl|TC-DB|B3DT22|1.A.43.3.3 Putative fluoride ion transporter CrcB OS=Bifidobacterium longum (strain DJO10A) GN=crcB PE=3 SV=1	102	0.000142688	31	152	178	19	119	80	178	65.8	55.1	2	4	1.05	Fluc	CHEBI:17051;fluoride	PF11239	PF02537
WP_018121424.1	P0AGM2	1.A.62.2.3	gnl|BL_ORD_ID|8869 gnl|TC-DB|P0AGM2|1.A.62.2.3 UPF0126 inner membrane protein YicG OS=Escherichia coli (strain K12) GN=yicG PE=1 SV=1	202	4.95926e-67	50	263	205	6	207	2	203	76.4	98.0	7	7	5.55	TRIC	None	PF03458,PF03458	PF03458,PF03458
WP_018121528.1	Q9RKM3	1.A.62.3.2	gnl|BL_ORD_ID|18849 gnl|TC-DB|Q9RKM3|1.A.62.3.2 UPF0126 membrane protein SCO4104 OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO4104 PE=3 SV=1	199	1.27799e-22	33	351	218	16	212	12	209	55.8	90.4	5	7	3.9	TRIC	CHEBI:7755;oligopeptide	PF03458,PF03458	PF03458,PF03458
WP_018120012.1	H2G2H8	1.A.77.5.1	gnl|BL_ORD_ID|5033 gnl|TC-DB|H2G2H8|1.A.77.5.1 Integral membrane protein OS=Corynebacterium diphtheriae (strain 31A) GN=CD31A_1052 PE=4 SV=1	135	8.88879e-52	59	155	147	20	154	8	142	86.5	91.2	4	4	4.05	MCU	CHEBI:3473;cation	NA	NA
WP_018120324.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	296	5.40492e-48	36	687	399	8	299	5	289	42.4	71.2	1	2	0.0	MCA	None	PF00069,PF03793,PF03793,PF03793,PF03793,PF07714,PF03109	PF00069,PF07714,PF08308
WP_018120487.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	285	3.55188e-36	31	467	399	13	290	5	284	59.3	69.9	1	2	0.0	MCA	None	PF00069,PF07714	PF00069,PF07714,PF08308
WP_018120358.1	O07585	1.A.112.2.4	gnl|BL_ORD_ID|6804 gnl|TC-DB|O07585|1.A.112.2.4 UPF0053 protein YhdP OS=Bacillus subtilis (strain 168) GN=yhdP PE=3 SV=1	444	5.27469e-57	27	474	444	9	438	3	443	90.5	99.1	3	4	2.4	CNNM	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01595,PF03471,PF00571,PF00571	PF01595,PF03471,PF00571,PF00571
WP_018120357.1	WP_091620562	1.A.112.2.8	gnl|BL_ORD_ID|21590 gnl|TC-DB|WP_091620562.1|1.A.112.2.8 HlyC/CorC family transporter [Micromonospora peucetia]	310	1.67957e-60	37	346	354	11	316	10	317	88.2	86.7	4	3	3.05	CNNM	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01595	PF01595,PF00571
WP_018120909.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	181	1.63762e-26	38	265	261	9	187	5	183	67.2	68.2	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659
WP_039733782.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	191	5.12447e-21	35	239	261	1	183	1	188	76.2	71.6	1	1	0.3	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659
WP_018121517.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	254	3.5355e-22	30	261	250	5	257	5	250	96.6	98.0	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659,PF01370	PF13561,PF00106,PF08659
WP_018119492.1	P64883	1.B.50.1.1	gnl|BL_ORD_ID|11217 gnl|TC-DB|P64883|1.B.50.1.1 Uncharacterized protein Rv1698/MT1737 - Mycobacterium tuberculosis.	318	2.13494e-32	29	338	314	1	315	1	310	92.9	98.4	1	1	1.15	AFB-OMP	CHEBI:23378;copper cation	PF11382	PF11382
WP_018119906.1	WP_020172471	1.B.89.1.4	gnl|BL_ORD_ID|20921 gnl|TC-DB|WP_020172471.1|1.B.89.1.4 hypothetical protein [Gordonia polyisoprenivorans]	132	1.75485e-08	34	206	482	8	127	329	459	57.8	27.0	1	4	0.0	GjpA	None	NA	NA
WP_126855231.1	TLH50162	1.B.89.1.8	gnl|BL_ORD_ID|20312 gnl|TC-DB|TLH50162|1.B.89.1.8 hypothetical protein C1S80_24595 [Mycolicibacterium aubagnense]	124	1.77479e-06	29	291	506	22	141	361	484	40.9	24.3	1	5	0.0	GjpA	None	NA	NA
WP_018120766.1	WP_057332199	1.B.89.1.14	gnl|BL_ORD_ID|21244 gnl|TC-DB|WP_057332199.1|1.B.89.1.14 PE family protein [Mycobacterium tuberculosis]	205	1.87986e-11	29	286	914	7	201	169	370	67.8	22.0	2	2	0.0	GjpA	None	PF13399	PF00934
WP_018120687.1	WP_196973084	1.B.163.1.2	gnl|BL_ORD_ID|22090 gnl|TC-DB|WP_196973084.1|1.B.163.1.2 DUF3068 domain-containing protein [Corynebacterium diphtheriae]	429	9.23141e-28	26	463	364	7	425	10	358	90.3	95.6	2	2	1.0	PorA2	CHEBI:36915;inorganic cation	PF11271	PF11271
WP_018121326.1	M2YRU5	1.B.163.1.8	gnl|BL_ORD_ID|6343 gnl|TC-DB|M2YRU5|1.B.163.1.8 Uncharacterized protein OS=Rhodococcus ruber BKS 20-38 OX=1278076 GN=G352_25877 PE=4 SV=1	362	1.17684e-13	25	346	391	13	342	1	324	95.1	82.6	2	1	0.55	PorA2	CHEBI:24870;ion	PF11271	PF11271
WP_126844633.1	H2HWQ5	1.C.113.1.6	gnl|BL_ORD_ID|5040 gnl|TC-DB|H2HWQ5|1.C.113.1.6 Putative membrane protein OS=Corynebacterium diphtheriae (strain HC04) GN=CDHC04_1807 PE=4 SV=1	211	1.02245e-94	58	216	262	3	213	47	257	97.2	80.2	7	7	6.65	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_018121099.1	H5TII5	1.E.34.1.3	gnl|BL_ORD_ID|5081 gnl|TC-DB|H5TII5|1.E.34.1.3 Putative uncharacterized protein OS=Gordonia otitidis NBRC 100426 GN=GOOTI_060_00050 PE=4 SV=1	137	1.44034e-44	54	167	173	17	153	17	152	81.4	78.0	2	2	2.2	PAH-X	None	PF07332	PF07332
WP_018120217.1	PFG72966	1.E.40.3.8	gnl|BL_ORD_ID|11825 gnl|TC-DB|PFG72966.1|1.E.40.3.8 putative membrane protein [Chloroflexi bacterium G233]	135	1.01045e-12	31	139	146	2	136	20	140	96.4	82.2	4	4	2.85	MP4 Holin	None	PF04020	PF04020
WP_018121628.1	Q63RX0	1.E.43.1.11	gnl|BL_ORD_ID|14673 gnl|TC-DB|Q63RX0|1.E.43.1.11 Putative membrane protein OS=Burkholderia pseudomallei (strain K96243) GN=BPSL2550 PE=4 SV=1	84	1.29295e-21	48	85	115	3	85	32	114	96.5	71.3	3	3	2.7	T-A Hol	None	PF04226	PF04226
WP_018120862.1	O34718	2.A.1.1.26	gnl|BL_ORD_ID|7143 gnl|TC-DB|O34718|2.A.1.1.26 METABOLITE TRANSPORT PROTEIN - Bacillus subtilis.	463	1.22226e-100	38	482	473	23	470	10	453	92.7	93.7	12	12	10.85	MFS	CHEBI:10601;myo-inositol	PF00083,PF07690,PF06609	PF00083,PF07690
WP_147578760.1	P31462	2.A.1.2.22	gnl|BL_ORD_ID|9771 gnl|TC-DB|P31462|2.A.1.2.22 Hypothetical transport protein yidY - Escherichia coli.	381	2.26058e-24	26	408	391	22	392	11	376	90.7	93.4	11	12	10.35	MFS	CHEBI:3603;chloramphenicol, CHEBI:23888;drug	PF07690	PF07690,PF00083,PF06609
WP_018119977.1	Q8NRB5	2.A.1.2.24	gnl|BL_ORD_ID|16659 gnl|TC-DB|Q8NRB5|2.A.1.2.24 Permeases of the major facilitator superfamily (Permease of the major facilitator superfamily) - Corynebacterium glutamicum (Brevibacterium flavum).	390	4.06763e-162	60	430	405	23	410	11	399	90.0	95.8	12	12	10.5	MFS	CHEBI:3603;chloramphenicol, CHEBI:87211;fluoroquinolone antibiotic	PF07690,PF07690,PF00083,PF00083,PF12832,PF05977,PF06779	PF07690,PF07690,PF00083,PF00083,PF05977
WP_005297378.1	P31141	2.A.1.2.32	gnl|BL_ORD_ID|9755 gnl|TC-DB|P31141|2.A.1.2.32 Chloramphenicol resistance protein - Streptomyces lividans.	392	1.78988e-169	63	391	392	1	391	1	389	99.7	99.0	12	12	13.05	MFS	CHEBI:3603;chloramphenicol, CHEBI:17698;chloramphenicol	PF07690,PF06779	PF07690,PF06779
WP_018121422.1	P77389	2.A.1.2.65	gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1	368	1.56085e-81	38	382	389	1	368	7	374	96.1	94.3	12	12	11.5	MFS	None	PF07690,PF00083	PF07690,PF06779,PF00083
WP_018121597.1	Q2G1N0	2.A.1.2.99	gnl|BL_ORD_ID|13240 gnl|TC-DB|Q2G1N0|2.A.1.2.99 Uncharacterized protein OS=Staphylococcus aureus (strain NCTC 8325) GN=SAOUHSC_00078 PE=4 SV=1	394	8.87974e-13	22	407	418	11	397	24	390	94.8	87.6	12	12	7.7	MFS	CHEBI:26672;siderophore	PF07690	PF07690,PF07690,PF00083,PF00083,PF12832
WP_018120161.1	Q9L1B4	2.A.1.3.19	gnl|BL_ORD_ID|18445 gnl|TC-DB|Q9L1B4|2.A.1.3.19 Putative transmembrane-transport protein (PqrB) - Streptomyces coelicolor.	500	2.16644e-140	45	514	510	10	508	19	510	96.9	96.3	13	14	11.55	MFS	CHEBI:34905;paraquat	PF07690	PF07690,PF03209
WP_018120800.1	O35018	2.A.1.3.30	gnl|BL_ORD_ID|7172 gnl|TC-DB|O35018|2.A.1.3.30 Lincomycin resistance protein lmrB - Bacillus subtilis.	464	1.50325e-104	36	475	479	12	469	15	474	96.2	95.8	14	14	11.5	MFS	CHEBI:6472;lincomycin	PF07690	PF07690
WP_018120042.1	D5UKP1	2.A.1.3.80	gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1	419	1.65047e-83	36	468	540	22	435	14	429	88.2	76.9	13	12	9.95	MFS	None	PF07690,PF03209	PF07690,PF00083
WP_018119835.1	P0AEX3	2.A.1.6.2	gnl|BL_ORD_ID|8797 gnl|TC-DB|P0AEX3|2.A.1.6.2 Alpha-ketoglutarate permease - Escherichia coli.	173	2.49943e-14	28	189	432	5	170	246	416	87.3	39.4	6	12	5.4	MFS	CHEBI:5584;hydron, CHEBI:16810;2-oxoglutarate(2-), CHEBI:22599;arabinose	NA	PF00083,PF00083,PF07690,PF13347
WP_018119836.1	Q52000	2.A.1.6.3	gnl|BL_ORD_ID|13943 gnl|TC-DB|Q52000|2.A.1.6.3 DICARBOXYLIC ACID TRANSPORT PROTEIN - Pseudomonas putida.	204	4.08451e-60	43	241	429	9	212	13	216	84.2	47.3	5	12	5.15	MFS	CHEBI:23688;dicarboxylic acid dianion	PF00083,PF07690	PF00083,PF00083,PF07690,PF07690
WP_018120283.1	P76350	2.A.1.6.6	gnl|BL_ORD_ID|11461 gnl|TC-DB|P76350|2.A.1.6.6 Shikimate transporter - Escherichia coli.	441	6.90896e-95	36	454	438	1	430	6	434	94.5	97.7	12	12	11.6	MFS	CHEBI:5584;hydron, CHEBI:9133;shikimic acid	PF00083,PF00083,PF07690,PF07690	PF07690,PF07690,PF00083,PF00083
WP_018120273.1	P37643	2.A.1.6.10	gnl|BL_ORD_ID|10118 gnl|TC-DB|P37643|2.A.1.6.10 Inner membrane metabolite transport protein yhjE OS=Escherichia coli (strain K12) GN=yhjE PE=1 SV=1	413	1.62074e-95	39	439	440	18	424	22	429	92.5	92.5	12	12	10.55	MFS	CHEBI:25212;metabolite	PF00083,PF00083,PF07690,PF07690	PF00083,PF00083,PF07690,PF07690
WP_018121531.1	P37643	2.A.1.6.10	gnl|BL_ORD_ID|10118 gnl|TC-DB|P37643|2.A.1.6.10 Inner membrane metabolite transport protein yhjE OS=Escherichia coli (strain K12) GN=yhjE PE=1 SV=1	429	4.16159e-88	35	445	440	16	429	5	430	92.8	96.6	12	12	10.8	MFS	CHEBI:25212;metabolite	PF00083,PF07690	PF00083,PF00083,PF07690,PF07690
WP_018121520.1	P11551	2.A.1.7.1	gnl|BL_ORD_ID|9041 gnl|TC-DB|P11551|2.A.1.7.1 L-fucose permease - Escherichia coli.	440	1.75661e-72	33	460	438	15	441	8	431	92.6	96.6	12	12	8.7	MFS	CHEBI:5584;hydron, CHEBI:2181;L-fucopyranose	PF07690	PF07690,PF00083
WP_018120628.1	Q9RA45	2.A.1.8.9	gnl|BL_ORD_ID|18808 gnl|TC-DB|Q9RA45|2.A.1.8.9 NARK2 - Thermus thermophilus.	443	2.42638e-158	50	441	443	8	440	7	442	98.0	98.2	12	12	11.25	MFS	CHEBI:7585;nitrite, CHEBI:71263;nitrate	PF07690	PF07690
WP_018119998.1	Q51330	2.A.1.11.1	gnl|BL_ORD_ID|13925 gnl|TC-DB|Q51330|2.A.1.11.1 OXALATE:FORMATE ANTIPORT PROTEIN - Oxalobacter formigenes.	375	1.86791e-32	25	513	418	20	392	15	362	72.5	83.0	13	11	7.15	MFS	None	PF07690,PF13347	PF07690,PF07690
WP_144737636.1	P76242	2.A.1.17.3	gnl|BL_ORD_ID|11452 gnl|TC-DB|P76242|2.A.1.17.3 Inner membrane transport protein YeaN OS=Escherichia coli (strain K12) GN=yeaN PE=1 SV=1	415	6.39491e-42	28	478	393	60	468	16	388	85.4	94.7	13	12	8.4	MFS	CHEBI:67135;2-nitroimidazole	PF07690	PF07690
WP_018121530.1	O32859	2.A.1.21.4	gnl|BL_ORD_ID|7114 gnl|TC-DB|O32859|2.A.1.21.4 TAP PROTEIN - Mycobacterium fortuitum.	399	4.08827e-27	26	409	409	19	399	14	398	92.9	93.9	12	12	10.5	MFS	CHEBI:23888;drug	PF05977,PF07690	PF07690,PF07690,PF05977,PF00083
WP_026168041.1	D6ZWV3	2.A.1.21.24	gnl|BL_ORD_ID|3401 gnl|TC-DB|D6ZWV3|2.A.1.21.24 Major facilitator superfamily MFS_1 OS=Bifidobacterium longum subsp. longum (strain JDM301) GN=BLJ_1936 PE=4 SV=1	428	4.3874e-30	24	424	476	21	413	37	460	92.5	88.9	12	9	7.65	MFS	None	PF07690	PF07690
WP_018121020.1	D6ZWV3	2.A.1.21.24	gnl|BL_ORD_ID|3401 gnl|TC-DB|D6ZWV3|2.A.1.21.24 Major facilitator superfamily MFS_1 OS=Bifidobacterium longum subsp. longum (strain JDM301) GN=BLJ_1936 PE=4 SV=1	445	4.47211e-15	23	451	476	11	435	37	463	94.0	89.5	12	9	8.6	MFS	None	PF07690,PF07690	PF07690
WP_018120717.1	C5C6P3	2.A.1.24.5	gnl|BL_ORD_ID|2543 gnl|TC-DB|C5C6P3|2.A.1.24.5 Major facilitator superfamily permease OS=Micrococcus luteus (strain ATCC 4698 / DSM 20030 / JCM 1464 / NBRC 3333 / NCIMB 9278 / NCTC 2665 / VKM Ac-2230) GN=Mlut_18980 PE=4 SV=1	429	1.64541e-158	54	462	440	31	455	11	431	91.8	95.5	12	12	11.65	MFS	None	PF11700,PF07690,PF07690,PF07690	PF11700,PF07690,PF07690
WP_018121268.1	OLS32076	2.A.1.31.7	gnl|BL_ORD_ID|8088 gnl|TC-DB|OLS32076|2.A.1.31.7 putative bacilysin exporter BacE [Candidatus Heimdallarchaeota archaeon AB_125]	387	3.05924e-10	21	402	484	15	393	50	421	94.0	76.7	12	10	9.45	MFS	None	PF07690	PF07690,PF05977
WP_018121635.1	BAV24557	2.A.1.36.6	gnl|BL_ORD_ID|2253 gnl|TC-DB|BAV24557.1|2.A.1.36.6 hypothetical transport protein ynfM [Corynebacterium glutamicum]	382	3.80342e-143	54	402	416	8	389	23	404	94.8	91.6	12	12	11.75	MFS	CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:29806;fumarate(2-)	PF07690	PF07690
WP_018120618.1	Q0E7C5	2.A.1.38.2	gnl|BL_ORD_ID|12413 gnl|TC-DB|Q0E7C5|2.A.1.38.2 Putative siderophore exporter - Listonella anguillarum serovar O2.	413	2.24882e-17	25	418	437	11	410	19	404	95.5	88.1	12	12	9.45	MFS	CHEBI:26672;siderophore	PF07690,PF05977	PF05977,PF07690
WP_081604994.1	Q89SS6	2.A.1.42.2	gnl|BL_ORD_ID|15934 gnl|TC-DB|Q89SS6|2.A.1.42.2 2-acylglycerophosphoethanolamine acyltransferase (EC 6.2.1.20) - Bradyrhizobium japonicum.	187	1.98883e-07	28	255	1134	5	182	427	606	69.4	15.8	1	14	0.0	MFS	CHEBI:6606;monoacylglycerol phosphate	PF01553	PF00501,PF01553,PF07690
WP_018120454.1	D7CMN2	2.A.1.54.3	gnl|BL_ORD_ID|3416 gnl|TC-DB|D7CMN2|2.A.1.54.3 Major facilitator superfamily MFS_1 OS=Syntrophothermus lipocalidus (strain DSM 12680 / TGB-C1) GN=Slip_1194 PE=4 SV=1	421	1.90434e-34	26	498	439	28	446	25	421	83.9	90.2	12	12	10.7	MFS	None	PF07690	PF07690,PF00083
WP_018119891.1	M0BSL0	2.A.1.55.3	gnl|BL_ORD_ID|6237 gnl|TC-DB|M0BSL0|2.A.1.55.3 Major facilitator superfamily protein OS=Haloterrigena salina JCM 13891 GN=C477_23120 PE=4 SV=1	321	2.04794e-08	25	423	406	89	400	77	388	73.5	76.6	11	12	8.75	MFS	None	PF07690	PF07690,PF07690
WP_155860938.1	Q9LA76	2.A.1.71.1	gnl|BL_ORD_ID|18471 gnl|TC-DB|Q9LA76|2.A.1.71.1 Valanimycin resistance OS=Streptomyces viridifaciens PE=4 SV=1	373	3.0411e-31	27	395	402	19	378	35	392	90.9	88.8	12	12	11.0	MFS	CHEBI:24636;proton	PF07690,PF00083	PF07690,PF00083,PF12832
WP_144736389.1	S2W0Y0	2.A.1.72.2	gnl|BL_ORD_ID|20024 gnl|TC-DB|S2W0Y0|2.A.1.72.2 Uncharacterized protein OS=Propionimicrobium lymphophilum ACS-093-V-SCH5 GN=HMPREF9306_00983 PE=4 SV=1	406	1.53659e-93	40	419	429	1	396	21	420	94.3	93.0	12	12	11.6	MFS	None	PF07690	PF07690
WP_162138198.1	E8RGU3	2.A.1.80.3	gnl|BL_ORD_ID|3874 gnl|TC-DB|E8RGU3|2.A.1.80.3 Major facilitator superfamily MFS_1 OS=Desulfobulbus propionicus (strain ATCC 33891 / DSM 2032 / 1pr3) GN=Despr_1109 PE=4 SV=1	198	4.35145e-09	29	465	398	42	231	22	188	40.6	41.7	12	12	7.25	MFS	None	PF07690	PF07690
WP_018121479.1	O34691	2.A.1.82.4	gnl|BL_ORD_ID|7141 gnl|TC-DB|O34691|2.A.1.82.4 Hypothetical metabolite transport protein yceI - Bacillus subtilis.	410	4.46401e-119	45	459	400	38	447	11	383	89.1	93.0	12	12	11.05	MFS	CHEBI:7559;nicotinic acid	PF00083,PF07690	PF07690,PF07690,PF00083,PF06779
WP_018120638.1	F6FPI3	2.A.1.85.1	gnl|BL_ORD_ID|4352 gnl|TC-DB|F6FPI3|2.A.1.85.1 Putative uncharacterized protein OS=Isoptericola variabilis (strain 225) GN=Isova_0912 PE=4 SV=1	544	2.24395e-40	27	544	541	34	543	25	540	93.6	95.2	12	12	8.15	MFS	None	NA	NA
WP_126844708.1	P40812	2.A.3.1.8	gnl|BL_ORD_ID|10385 gnl|TC-DB|P40812|2.A.3.1.8 L-asparagine permease (L-asparagine transport protein) - Salmonella typhimurium.	443	8.37568e-160	53	471	497	1	439	30	465	93.0	87.5	12	12	10.65	APC	CHEBI:22653;asparagine	PF00324,PF13520	PF00324,PF13520
WP_126843906.1	Q46065	2.A.3.1.12	gnl|BL_ORD_ID|13651 gnl|TC-DB|Q46065|2.A.3.1.12 Aromatic amino acid transport protein aroP - Corynebacterium glutamicum (Brevibacterium flavum).	438	0.0	59	443	463	1	436	19	455	98.2	94.2	11	12	10.6	APC	CHEBI:5733;histidine, CHEBI:8089;phenylalanine, CHEBI:9769;tryptophan, CHEBI:9800;tyrosine	PF00324,PF13520	PF00324,PF13520,PF03845
WP_081604905.1	P35865	2.A.3.2.4	gnl|BL_ORD_ID|10024 gnl|TC-DB|P35865|2.A.3.2.4 L-lysine transport protein (L-lysine permease) - Corynebacterium glutamicum (Brevibacterium flavum).	512	0.0	67	521	501	10	521	5	501	98.1	99.0	13	13	4.75	APC	CHEBI:25094;lysine	PF13520,PF00324	PF13520,PF00324
WP_018119759.1	Q8R706	2.A.3.3.22	gnl|BL_ORD_ID|16717 gnl|TC-DB|Q8R706|2.A.3.3.22 Amino acid transporters OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) GN=PotE6 PE=4 SV=1	464	6.03516e-25	24	496	475	28	476	29	459	90.3	90.5	12	13	9.65	APC	CHEBI:2642;alpha-amino acid	PF13520,PF00324	PF13520,PF00324,PF13906
WP_018121395.1	Q9S269	2.A.3.15.5	gnl|BL_ORD_ID|18907 gnl|TC-DB|Q9S269|2.A.3.15.5 Putative amino acid permease OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO1683 PE=4 SV=1	431	2.87407e-83	35	465	512	8	429	31	456	90.5	83.0	12	12	10.6	APC	None	PF13520,PF00324	PF00324
WP_018121192.1	P13512	2.A.4.1.1	gnl|BL_ORD_ID|9100 gnl|TC-DB|P13512|2.A.4.1.1 COBALT-ZINC-CADMIUM RESISTANCE PROTEIN CZCD (CATION EFFLUX SYSTEM PROTEIN CZCD) - Alcaligenes eutrophus (Ralstonia eutropha).	315	2.18571e-71	39	371	316	25	339	5	296	84.6	92.1	5	5	2.8	CDF	CHEBI:3290;cadmium(2+), CHEBI:23337;cobalt(2+), CHEBI:23380;copper(2+), CHEBI:25517;nickel(2+), CHEBI:10113;zinc(2+)	PF01545	PF01545
