#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_107196785.1	C9LS91	1.B.12.2.4	gnl|BL_ORD_ID|2739 gnl|TC-DB|C9LS91|1.B.12.2.4 Outer membrane autotransporter barrel domain protein OS=Selenomonas sputigena ATCC 35185 GN=Selsp_1832 PE=4 SV=1	325	1.57679e-11	19	389	2429	38	356	2134	2427	81.7	12.1	1	1	0.0	AT-1	None	NA	PF03797
WP_087478014.1	Q1D485	1.B.14.1.23	gnl|BL_ORD_ID|12916 gnl|TC-DB|Q1D485|1.B.14.1.23 Transporter, outer membrane receptor (OMR) family OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_4365 PE=3 SV=1	95	2.78068e-05	33	147	938	34	125	140	228	61.9	9.4	1	1	0.0	OMR	CHEBI:25367;molecule	NA	PF00593,PF07715
WP_087477844.1	C9LSB9	1.B.17.2.5	gnl|BL_ORD_ID|2740 gnl|TC-DB|C9LSB9|1.B.17.2.5 Outer membrane efflux protein OS=Selenomonas sputigena ATCC 35185 GN=Selsp_1807 PE=4 SV=1	404	3.99314e-76	38	508	523	97	497	35	433	78.7	76.1	1	1	0.0	OMF	CHEBI:25367;molecule	PF02321,PF02321	PF02321,PF02321
WP_095630154.1	P45356	1.B.20.3.1	gnl|BL_ORD_ID|10564 gnl|TC-DB|P45356|1.B.20.3.1 HEME/HEMOPEXIN UTILIZATION PROTEIN B PRECURSOR - Haemophilus influenzae.	491	1.30499e-34	25	545	565	88	545	93	565	83.9	83.5	1	1	0.8	TPS	CHEBI:8526;protein polypeptide chain	PF03865,PF08479	PF03865,PF08479
WP_107195471.1	OIP68330	1.B.20.3.7	gnl|BL_ORD_ID|7945 gnl|TC-DB|OIP68330.1|1.B.20.3.7 hypothetical protein AUK43_16630 [Oscillatoriales cyanobacterium CG2_30_40_61]	450	7.35111e-35	25	554	455	129	551	7	451	76.2	97.6	1	1	0.0	TPS	None	PF03865,PF08479,PF01103	PF03865,PF01103,PF08479
WP_107195242.1	E1L471	1.B.23.1.6	gnl|BL_ORD_ID|3589 gnl|TC-DB|E1L471|1.B.23.1.6 Putative uncharacterized protein OS=Veillonella atypica ACS-049-V-Sch6 GN=HMPREF9321_0376 PE=4 SV=1	118	4.72945e-15	35	130	441	2	118	3	115	89.2	25.4	1	1	0.85	CBP	CHEBI:25367;molecule	NA	PF00395
WP_095629480.1	G0VLV3	1.B.23.1.10	gnl|BL_ORD_ID|4603 gnl|TC-DB|G0VLV3|1.B.23.1.10 Putative uncharacterized protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_2084 PE=4 SV=1	453	0.0	66	439	445	1	439	1	445	99.8	99.8	1	1	0.9	CBP	CHEBI:25367;molecule	PF00395	PF00395
WP_107195560.1	G0VLV3	1.B.23.1.10	gnl|BL_ORD_ID|4603 gnl|TC-DB|G0VLV3|1.B.23.1.10 Putative uncharacterized protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_2084 PE=4 SV=1	455	0.0	69	444	445	1	444	1	445	99.8	99.8	1	1	0.9	CBP	CHEBI:25367;molecule	PF00395	PF00395
WP_107196053.1	G0VLV3	1.B.23.1.10	gnl|BL_ORD_ID|4603 gnl|TC-DB|G0VLV3|1.B.23.1.10 Putative uncharacterized protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_2084 PE=4 SV=1	467	0.0	66	458	445	1	458	1	445	99.8	99.8	1	1	0.9	CBP	CHEBI:25367;molecule	PF00395	PF00395
WP_107196734.1	G0VLV3	1.B.23.1.10	gnl|BL_ORD_ID|4603 gnl|TC-DB|G0VLV3|1.B.23.1.10 Putative uncharacterized protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_2084 PE=4 SV=1	461	0.0	69	448	445	1	448	1	445	99.8	99.8	1	1	0.9	CBP	CHEBI:25367;molecule	PF00395	PF00395
WP_107196735.1	G0VLV3	1.B.23.1.10	gnl|BL_ORD_ID|4603 gnl|TC-DB|G0VLV3|1.B.23.1.10 Putative uncharacterized protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_2084 PE=4 SV=1	456	0.0	62	435	445	1	435	1	445	99.8	99.8	1	1	0.9	CBP	CHEBI:25367;molecule	PF00395	PF00395
WP_107195299.1	G0VLV3	1.B.23.1.10	gnl|BL_ORD_ID|4603 gnl|TC-DB|G0VLV3|1.B.23.1.10 Putative uncharacterized protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_2084 PE=4 SV=1	455	5.43099e-178	56	443	445	1	443	1	445	99.8	99.8	1	1	0.9	CBP	CHEBI:25367;molecule	PF00395	PF00395
WP_107195853.1	C9LSC3	1.B.33.2.3	gnl|BL_ORD_ID|2741 gnl|TC-DB|C9LSC3|1.B.33.2.3 Outer membrane protein, OMP85 family OS=Selenomonas sputigena ATCC 35185 GN=SELSPUOL_00347 PE=4 SV=1	534	3.6963e-145	42	772	638	239	772	118	638	69.0	81.5	1	1	0.0	OmpIP	CHEBI:8526;protein polypeptide chain	PF01103,PF07244,PF07244	PF01103,PF07244,PF07244,PF08479
WP_095629245.1	P0ADV1	1.B.42.1.2	gnl|BL_ORD_ID|8759 gnl|TC-DB|P0ADV1|1.B.42.1.2 Lipopolysaccharide export system protein LptA OS=Escherichia coli (strain K12) GN=lptA PE=1 SV=1	160	3.82194e-07	24	242	185	3	162	7	149	65.7	76.8	1	1	0.85	LPS-EP	CHEBI:6494;lipopolysaccharide	PF03968,PF03968,PF13100,PF06835	PF03968
WP_107195645.1	B8CYZ1	1.B.42.1.13	gnl|BL_ORD_ID|2073 gnl|TC-DB|B8CYZ1|1.B.42.1.13 Permease YjgP/YjgQ family protein OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) GN=Hore_17610 PE=4 SV=1	362	7.08575e-54	30	362	1040	2	361	8	363	99.2	34.1	6	7	4.55	LPS-EP	CHEBI:6494;lipopolysaccharide	PF03739	PF03739
WP_162860275.1	WP_052259317	1.C.75.1.2	gnl|BL_ORD_ID|21195 gnl|TC-DB|WP_052259317|1.C.75.1.2 hemagglutinin repeat-containing protein [Pantoea agglomerans]	725	3.24322e-103	33	1238	3456	535	1225	1960	2670	55.7	20.5	1	1	0.0	B-PFT	CHEBI:25367;molecule	PF05594,PF05594,PF05594,PF05594,PF05594	PF05860,PF13332,PF13332,PF13332,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF04829,PF13018
WP_107195596.1	WP_052259317	1.C.75.1.2	gnl|BL_ORD_ID|21195 gnl|TC-DB|WP_052259317|1.C.75.1.2 hemagglutinin repeat-containing protein [Pantoea agglomerans]	430	3.35268e-76	40	452	3456	14	421	55	477	90.0	12.2	1	1	0.6	B-PFT	CHEBI:25367;molecule	PF05860	PF05860,PF13332,PF13332,PF13332,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF05594,PF04829,PF13018
WP_107195519.1	U2NM08	1.D.194.1.1	gnl|BL_ORD_ID|20379 gnl|TC-DB|U2NM08|1.D.194.1.1 N-acetylmuramoyl-L-alanine amidase OS=Clostridium intestinale URNW OX=1294142 GN=CINTURNW_1763 PE=1 SV=1	139	3.0954e-30	42	250	172	78	216	27	159	55.2	76.7	1	1	0.0	P30Intestinalin	CHEBI:24870;ion	PF01510	PF01510
WP_107196581.1	G0VPG2	1.E.19.1.8	gnl|BL_ORD_ID|4606 gnl|TC-DB|G0VPG2|1.E.19.1.8 Prophage LambdaSa04 protein OS=Megasphaera elsdenii DSM 20460 GN=MELS_1118 PE=4 SV=1	145	3.42841e-60	59	151	148	3	147	4	147	95.4	96.6	3	3	2.7	TcdE Holin	None	PF05105	PF05105
WP_087477837.1	O76329	1.I.1.1.5	gnl|BL_ORD_ID|7571 gnl|TC-DB|O76329|1.I.1.1.5 Interaptin OS=Dictyostelium discoideum OX=44689 GN=abpD PE=1 SV=1	231	7.96253e-05	20	309	1738	58	282	773	994	72.5	12.7	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	NA	PF00307,PF00307,PF11971
WP_107195991.1	O76329	1.I.1.1.5	gnl|BL_ORD_ID|7571 gnl|TC-DB|O76329|1.I.1.1.5 Interaptin OS=Dictyostelium discoideum OX=44689 GN=abpD PE=1 SV=1	203	0.000385411	24	258	1738	41	218	825	1025	68.6	11.5	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	NA	PF00307,PF00307,PF11971
WP_107196092.1	XP_018126179	1.W.6.4.1	gnl|BL_ORD_ID|22492 gnl|TC-DB|XP_018126179.1|1.W.6.4.1 hypothetical protein VE01_09594 [Pseudogymnoascus verrucosus]	394	1.24642e-34	29	412	700	7	395	321	699	94.2	54.0	1	1	0.0	PPP6	None	PF02515	PF02515,PF03328
WP_107196248.1	P38055	2.A.1.1.92	gnl|BL_ORD_ID|10155 gnl|TC-DB|P38055|2.A.1.1.92 Inner membrane metabolite transport protein ydjE OS=Escherichia coli (strain K12) GN=ydjE PE=1 SV=2	444	1.4077e-120	43	451	452	9	450	7	450	97.8	98.0	12	12	12.55	MFS	CHEBI:25212;metabolite	PF00083,PF07690	PF00083,PF07690
WP_087476849.1	C4B4V9	2.A.1.1.116	gnl|BL_ORD_ID|2454 gnl|TC-DB|C4B4V9|2.A.1.1.116 L-arabinose transporter OS=Corynebacterium glutamicum GN=araE PE=3 SV=1	463	0.0	72	463	479	1	463	17	478	99.8	96.2	12	12	10.65	MFS	CHEBI:10085;xylose, CHEBI:22599;arabinose	PF00083,PF07690	PF00083,PF07690,PF07690
WP_107196421.1	Q9S3J9	2.A.1.2.18	gnl|BL_ORD_ID|18913 gnl|TC-DB|Q9S3J9|2.A.1.2.18 SUGAR EFFLUX TRANSPOTER - Erwinia chrysanthemi.	379	3.19678e-102	42	390	395	10	388	12	389	96.9	95.4	12	12	11.1	MFS	CHEBI:61448;isopropyl beta-D-thiogalactopyranoside, CHEBI:6733;melibiose, CHEBI:6353;alpha-lactose	PF07690	PF07690
WP_107196786.1	P25744	2.A.1.2.20	gnl|BL_ORD_ID|9565 gnl|TC-DB|P25744|2.A.1.2.20 Hypothetical transport protein yceE - Escherichia coli.	388	1.09852e-68	32	400	408	1	387	10	394	96.5	94.1	12	12	10.95	MFS	CHEBI:42503;fosfomycin, CHEBI:87211;fluoroquinolone antibiotic	PF07690,PF07690,PF00083,PF12832	PF07690,PF07690,PF00083,PF12832
WP_107195387.1	P77389	2.A.1.2.65	gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1	372	1.35063e-45	28	394	389	9	377	7	378	93.4	95.4	12	12	11.25	MFS	None	PF07690,PF00083	PF07690,PF06779,PF00083
WP_107196710.1	Q9F4G1	2.A.1.2.100	gnl|BL_ORD_ID|17953 gnl|TC-DB|Q9F4G1|2.A.1.2.100 Drug resistance transporter, Bcr/CflA subfamily OS=Staphylococcus aureus GN=tcaB PE=4 SV=1	373	4.29289e-83	37	398	402	6	376	9	381	93.0	92.5	12	12	11.05	MFS	CHEBI:23888;drug	PF07690,PF00083	PF07690,PF00083,PF05977
WP_107195491.1	Q180E3	2.A.1.3.72	gnl|BL_ORD_ID|12806 gnl|TC-DB|Q180E3|2.A.1.3.72 Riboflavin transporter RibZ OS=Peptoclostridium difficile (strain 630) GN=ribZ PE=1 SV=1	399	2.0783e-63	31	451	456	11	406	7	399	87.6	86.0	14	14	11.9	MFS	CHEBI:8843;riboflavin, CHEBI:17015;riboflavin	PF07690,PF07690,PF00083	PF07690,PF12832
WP_107196483.1	Q180E3	2.A.1.3.72	gnl|BL_ORD_ID|12806 gnl|TC-DB|Q180E3|2.A.1.3.72 Riboflavin transporter RibZ OS=Peptoclostridium difficile (strain 630) GN=ribZ PE=1 SV=1	442	1.4526e-53	28	445	456	11	439	11	445	96.2	95.2	14	14	12.05	MFS	CHEBI:8843;riboflavin, CHEBI:17015;riboflavin	PF07690,PF00083	PF07690,PF12832
WP_107195633.1	Q9Z7N9	2.A.1.4.6	gnl|BL_ORD_ID|19582 gnl|TC-DB|Q9Z7N9|2.A.1.4.6 Probable hexose phosphate transport protein - Chlamydia pneumoniae (Chlamydophila pneumoniae).	455	1.93842e-68	31	449	455	2	444	1	446	98.4	97.8	12	10	6.55	MFS	CHEBI:4170;D-glucopyranose 6-phosphate	PF07690	PF07690,PF00083
WP_107196039.1	P77228	2.A.1.6.9	gnl|BL_ORD_ID|11488 gnl|TC-DB|P77228|2.A.1.6.9 Putative inner membrane metabolite transport protein ydfJ OS=Escherichia coli (strain K12) GN=ydfJ PE=5 SV=1	418	2.52259e-145	51	446	427	30	445	1	410	93.0	95.8	12	11	8.3	MFS	CHEBI:8345;potassium(1+)	PF07690,PF07690,PF00083	PF07690,PF07690,PF00083,PF13347
WP_107196296.1	P37662	2.A.1.11.3	gnl|BL_ORD_ID|10126 gnl|TC-DB|P37662|2.A.1.11.3 Inner membrane protein yhjX OS=Escherichia coli (strain K12) GN=yhjX PE=1 SV=1	400	4.85004e-39	26	422	402	2	400	7	388	94.3	94.8	12	12	8.45	MFS	CHEBI:15361;pyruvate	PF07690	PF07690,PF07690
WP_087477946.1	P42237	2.A.1.14.1	gnl|BL_ORD_ID|10449 gnl|TC-DB|P42237|2.A.1.14.1 Probable glucarate transporter (D-glucarate permease) - Bacillus subtilis.	438	6.0861e-60	29	435	455	5	425	1	433	96.6	94.9	12	12	9.2	MFS	CHEBI:14311;glucarate(2-)	PF07690	PF07690,PF07690
WP_107196454.1	P42237	2.A.1.14.1	gnl|BL_ORD_ID|10449 gnl|TC-DB|P42237|2.A.1.14.1 Probable glucarate transporter (D-glucarate permease) - Bacillus subtilis.	434	3.44487e-58	29	435	455	7	426	13	433	96.3	92.3	12	12	11.85	MFS	CHEBI:14311;glucarate(2-)	PF07690	PF07690,PF07690
WP_095629409.1	P70786	2.A.1.14.3	gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.	417	1.18338e-141	48	428	449	3	419	21	433	97.2	91.8	12	12	10.65	MFS	CHEBI:35396;tartrate	PF07690	PF07690
WP_087478277.1	P70786	2.A.1.14.3	gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.	441	1.15187e-71	32	444	449	4	428	23	446	95.5	94.2	12	12	9.75	MFS	CHEBI:35396;tartrate	PF07690,PF07690,PF00083	PF07690
WP_107196797.1	P70786	2.A.1.14.3	gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.	258	2.73697e-54	36	272	449	16	267	33	287	92.3	56.6	7	12	6.8	MFS	CHEBI:35396;tartrate	PF07690,PF00083	PF07690
WP_107195710.1	P70786	2.A.1.14.3	gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.	165	2.28412e-17	28	169	449	5	166	278	437	95.3	35.4	5	12	4.45	MFS	CHEBI:35396;tartrate	PF07690	PF07690
WP_107195772.1	P0AA76	2.A.1.14.7	gnl|BL_ORD_ID|8647 gnl|TC-DB|P0AA76|2.A.1.14.7 D-galactonate transporter - Escherichia coli.	418	4.42036e-139	46	436	430	17	430	13	429	94.7	96.7	11	11	11.35	MFS	CHEBI:16534;D-galactonic acid	PF07690	PF07690,PF00083
WP_107196249.1	Q8FDB7	2.A.1.14.14	gnl|BL_ORD_ID|16168 gnl|TC-DB|Q8FDB7|2.A.1.14.14 Probable galactarate transporter - Escherichia coli O6.	387	9.27179e-55	30	387	444	1	373	13	395	96.1	86.0	10	12	8.4	MFS	CHEBI:5584;hydron, CHEBI:16537;galactarate(2-), CHEBI:24347;glycerates, CHEBI:58901;2-(E)-O-feruloyl-D-galactarate(2-)	PF07690	PF07690
WP_095629506.1	C4ZZU4	2.A.1.14.40	gnl|BL_ORD_ID|2538 gnl|TC-DB|C4ZZU4|2.A.1.14.40 Predicted D-glucarate transporter OS=Escherichia coli (strain K12 / MC4100 / BW2952) GN=gudP PE=4 SV=1	419	2.03286e-50	28	433	450	4	411	12	426	94.0	92.0	11	12	9.4	MFS	CHEBI:14311;glucarate(2-)	PF07690	PF07690
WP_157949678.1	P94131	2.A.1.15.4	gnl|BL_ORD_ID|11700 gnl|TC-DB|P94131|2.A.1.15.4 Cis,cis-muconate transport protein - Acinetobacter calcoaceticus.	388	2.13061e-46	26	407	413	13	390	13	400	92.6	93.7	12	12	9.7	MFS	CHEBI:32379;cis,cis-muconate	PF07690,PF07690,PF00083,PF00083	PF07690,PF07690,PF00083,PF00083
WP_107195773.1	P76197	2.A.1.15.12	gnl|BL_ORD_ID|11446 gnl|TC-DB|P76197|2.A.1.15.12 Inner membrane transport protein ydiM OS=Escherichia coli (strain K12) GN=ydiM PE=1 SV=1	408	3.21784e-48	29	407	404	11	405	6	389	96.8	94.8	12	12	9.15	MFS	CHEBI:62898;isopentenyl alcohol	PF07690	PF07690,PF07690
WP_087476898.1	P52067	2.A.1.35.1	gnl|BL_ORD_ID|10835 gnl|TC-DB|P52067|2.A.1.35.1 Fosmidomycin resistance protein - Escherichia coli.	372	1.43629e-36	25	393	406	12	380	31	399	93.6	90.6	12	12	9.9	MFS	CHEBI:443725;fosmidomycin	PF07690	PF07690,PF07690
WP_107195410.1	C2UR80	2.A.1.46.5	gnl|BL_ORD_ID|2399 gnl|TC-DB|C2UR80|2.A.1.46.5 Quinolone resistence protein, major facilitator family transporter OS=Bacillus cereus Rock3-28 GN=bcere0019_7170 PE=4 SV=1	381	2.06783e-83	34	403	407	3	380	16	389	93.5	91.6	12	12	10.95	MFS	CHEBI:23765;quinolone	PF07690,PF07690,PF00083	PF07690,PF07690,PF03209
WP_095628891.1	C2UR80	2.A.1.46.5	gnl|BL_ORD_ID|2399 gnl|TC-DB|C2UR80|2.A.1.46.5 Quinolone resistence protein, major facilitator family transporter OS=Bacillus cereus Rock3-28 GN=bcere0019_7170 PE=4 SV=1	390	8.09832e-61	32	391	407	3	390	16	397	99.0	93.6	12	12	9.55	MFS	CHEBI:23765;quinolone	PF07690	PF07690,PF07690,PF03209
WP_107195859.1	C2UR80	2.A.1.46.5	gnl|BL_ORD_ID|2399 gnl|TC-DB|C2UR80|2.A.1.46.5 Quinolone resistence protein, major facilitator family transporter OS=Bacillus cereus Rock3-28 GN=bcere0019_7170 PE=4 SV=1	381	5.11363e-57	28	401	407	1	380	14	388	94.5	91.9	12	12	10.4	MFS	CHEBI:23765;quinolone	PF07690,PF07690,PF00083	PF07690,PF07690,PF03209
