#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_005279244.1	O50455	1.A.35.3.5	gnl|BL_ORD_ID|7268 gnl|TC-DB|O50455|1.A.35.3.5 Magnesium transport protein CorA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=corA PE=1 SV=1	349	1.3766e-106	47	357	366	17	357	18	366	95.2	95.1	2	2	1.1	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01544	PF01544
WP_005277686.1	I3YSC9	1.A.43.1.13	gnl|BL_ORD_ID|5313 gnl|TC-DB|I3YSC9|1.A.43.1.13 Putative fluoride ion transporter CrcB OS=Aequorivita sublithincola (strain DSM 14238 / LMG 21431 / ACAM 643 / 9-3) GN=crcB PE=3 SV=1	116	1.16528e-10	32	119	123	3	111	4	118	90.8	92.7	3	4	2.45	Fluc	CHEBI:17051;fluoride, CHEBI:41334;(R)-camphor	PF02537	PF02537
WP_050755820.1	Q7VYU0	1.A.43.1.17	gnl|BL_ORD_ID|15621 gnl|TC-DB|Q7VYU0|1.A.43.1.17 Putative fluoride ion transporter CrcB OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) GN=crcB PE=1 SV=1	105	1.19224e-08	36	100	128	5	91	10	114	86.0	81.2	2	4	1.05	Fluc	CHEBI:49593;fluoride	PF02537	PF02537
WP_005277314.1	P0AGM2	1.A.62.2.3	gnl|BL_ORD_ID|8869 gnl|TC-DB|P0AGM2|1.A.62.2.3 UPF0126 inner membrane protein YicG OS=Escherichia coli (strain K12) GN=yicG PE=1 SV=1	199	1.11396e-65	53	315	205	4	202	2	200	62.9	96.6	7	7	6.0	TRIC	None	PF03458,PF03458	PF03458,PF03458
WP_005279998.1	Q9RKM3	1.A.62.3.2	gnl|BL_ORD_ID|18849 gnl|TC-DB|Q9RKM3|1.A.62.3.2 UPF0126 membrane protein SCO4104 OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO4104 PE=3 SV=1	159	2.18512e-28	40	238	218	14	171	10	167	66.0	72.0	7	7	5.35	TRIC	CHEBI:7755;oligopeptide	PF03458,PF03458	PF03458,PF03458
WP_034658255.1	Q9RKM3	1.A.62.3.2	gnl|BL_ORD_ID|18849 gnl|TC-DB|Q9RKM3|1.A.62.3.2 UPF0126 membrane protein SCO4104 OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO4104 PE=3 SV=1	199	3.25073e-21	33	351	218	16	212	12	209	55.8	90.4	7	7	5.65	TRIC	CHEBI:7755;oligopeptide	PF03458,PF03458	PF03458,PF03458
WP_005280194.1	H2G2H8	1.A.77.5.1	gnl|BL_ORD_ID|5033 gnl|TC-DB|H2G2H8|1.A.77.5.1 Integral membrane protein OS=Corynebacterium diphtheriae (strain 31A) GN=CD31A_1052 PE=4 SV=1	143	1.19896e-53	57	143	147	1	143	1	143	99.3	96.6	4	4	4.15	MCU	CHEBI:3473;cation	NA	NA
WP_005276082.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	274	3.99764e-52	41	650	399	5	276	5	265	41.7	65.2	1	2	0.0	MCA	None	PF00069,PF03793,PF03793,PF03793,PF07714,PF06293	PF00069,PF07714,PF08308
WP_005276084.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	403	5.96618e-44	30	502	399	18	413	6	358	78.7	88.2	1	2	0.0	MCA	None	PF00069,PF07714,PF03109	PF00069,PF07714,PF08308
WP_005278389.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	283	1.61901e-42	31	451	399	13	291	5	286	61.6	70.4	1	2	0.0	MCA	None	PF00069,PF07714	PF00069,PF07714,PF08308
WP_005278085.1	Q0PBV6	1.A.112.2.3	gnl|BL_ORD_ID|12473 gnl|TC-DB|Q0PBV6|1.A.112.2.3 Putative integral membrane protein with haemolysin domain OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168) GN=Cj0183 PE=4 SV=1	398	1.24216e-57	30	462	452	13	404	26	419	84.6	86.9	3	4	2.7	CNNM	None	PF01595,PF03471,PF00571,PF00571	PF01595,PF03471,PF00571,PF00571
WP_005278083.1	WP_091620562	1.A.112.2.8	gnl|BL_ORD_ID|21590 gnl|TC-DB|WP_091620562.1|1.A.112.2.8 HlyC/CorC family transporter [Micromonospora peucetia]	343	3.3906e-58	34	352	354	9	346	7	347	95.7	96.0	3	3	2.9	CNNM	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01595	PF01595,PF00571
WP_005276208.1	P40471	1.A.115.1.1	gnl|BL_ORD_ID|10356 gnl|TC-DB|P40471|1.A.115.1.1 NADPH-dependent 1-acyldihydroxyacetone phosphate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AYR1 PE=1 SV=1	191	1.70334e-20	34	239	297	7	186	9	195	74.9	62.6	1	3	0.4	Ayr1	CHEBI:24870;ion	PF00106,PF13561,PF01370,PF08659	PF00106,PF13561,PF08659,PF01370
WP_035108396.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	179	3.28476e-19	35	266	261	12	188	8	183	66.2	67.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_005277335.1	C9LS91	1.B.12.2.4	gnl|BL_ORD_ID|2739 gnl|TC-DB|C9LS91|1.B.12.2.4 Outer membrane autotransporter barrel domain protein OS=Selenomonas sputigena ATCC 35185 GN=Selsp_1832 PE=4 SV=1	174	4.55761e-07	28	297	2429	17	183	1988	2140	55.9	6.3	3	1	0.0	AT-1	None	PF06271	PF03797
WP_005276263.1	PKL80862	1.B.33.4.9	gnl|BL_ORD_ID|11879 gnl|TC-DB|PKL80862.1|1.B.33.4.9 hypothetical protein CVV25_02795 [Ignavibacteriae bacterium HGW-Ignavibacteriae-4]	564	1.67547e-19	23	541	895	9	539	29	558	98.0	59.1	1	1	0.0	OmpIP	None	PF07969,PF01979	PF07969,PF01979
WP_005279410.1	CAH35630	1.B.40.1.7	gnl|BL_ORD_ID|2821 gnl|TC-DB|CAH35630.1|1.B.40.1.7 putative outer membrane protein [Burkholderia pseudomallei K96243]	288	5.95232e-13	24	688	1124	26	308	526	789	41.0	23.4	1	1	0.0	AT-2	None	NA	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_005279807.1	A8A667	1.B.40.2.3	gnl|BL_ORD_ID|755 gnl|TC-DB|A8A667|1.B.40.2.3 Putative haemagglutinin - Escherichia coli O9:H4 (strain HS).	348	7.32912e-05	24	562	1674	143	439	873	1213	52.7	20.3	1	1	0.0	AT-2	CHEBI:8526;protein polypeptide chain	PF04294,PF12229,PF12229	PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05662,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF03895,PF13018
WP_005279250.1	WP_084871275	1.B.40.2.7	gnl|BL_ORD_ID|21519 gnl|TC-DB|WP_084871275.1|1.B.40.2.7 carbohydrate-binding domain-containing protein [Streptococcus salivarius]	259	1.04768e-05	22	279	879	40	266	109	365	81.0	29.1	1	1	0.0	AT-2	None	NA	PF14262,PF00746
WP_005279297.1	P64883	1.B.50.1.1	gnl|BL_ORD_ID|11217 gnl|TC-DB|P64883|1.B.50.1.1 Uncharacterized protein Rv1698/MT1737 - Mycobacterium tuberculosis.	294	6.24068e-22	25	303	314	12	295	16	309	93.4	93.3	1	1	1.05	AFB-OMP	CHEBI:23378;copper cation	PF11382	PF11382
WP_005277112.1	WP_083165800	1.B.89.1.6	gnl|BL_ORD_ID|21497 gnl|TC-DB|WP_083165800.1|1.B.89.1.6 hypothetical protein [Mycobacterium aquaticum]	200	4.40484e-07	26	392	462	63	260	289	461	50.3	37.2	1	3	0.0	GjpA	None	NA	NA
WP_005280264.1	TLH50162	1.B.89.1.8	gnl|BL_ORD_ID|20312 gnl|TC-DB|TLH50162|1.B.89.1.8 hypothetical protein C1S80_24595 [Mycolicibacterium aubagnense]	242	5.02442e-15	31	512	506	188	423	278	506	45.9	45.1	2	5	0.65	GjpA	None	NA	NA
WP_005279797.1	WP_196973084	1.B.163.1.2	gnl|BL_ORD_ID|22090 gnl|TC-DB|WP_196973084.1|1.B.163.1.2 DUF3068 domain-containing protein [Corynebacterium diphtheriae]	391	3.49389e-42	28	397	364	9	390	6	360	96.0	97.3	2	2	1.0	PorA2	CHEBI:36915;inorganic cation	PF11271	PF11271
WP_005276868.1	A0QP93	1.B.163.1.9	gnl|BL_ORD_ID|93 gnl|TC-DB|A0QP93|1.B.163.1.9 DUF3068 domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_0317 PE=4 SV=1	340	9.58658e-21	26	337	398	6	311	8	339	90.5	83.2	2	1	1.0	PorA2	CHEBI:25054;lipid, CHEBI:60486;trehalose monomycolate	PF11271	PF11271
WP_244262164.1	H2HWQ5	1.C.113.1.6	gnl|BL_ORD_ID|5040 gnl|TC-DB|H2HWQ5|1.C.113.1.6 Putative membrane protein OS=Corynebacterium diphtheriae (strain HC04) GN=CDHC04_1807 PE=4 SV=1	214	2.74626e-100	62	219	262	3	216	47	258	97.3	80.5	7	7	6.25	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_232018401.1	H5TII5	1.E.34.1.3	gnl|BL_ORD_ID|5081 gnl|TC-DB|H5TII5|1.E.34.1.3 Putative uncharacterized protein OS=Gordonia otitidis NBRC 100426 GN=GOOTI_060_00050 PE=4 SV=1	148	2.42231e-43	50	168	173	18	164	17	164	86.9	85.0	2	2	2.15	PAH-X	None	PF07332	PF07332
WP_005276365.1	PFG72966	1.E.40.3.8	gnl|BL_ORD_ID|11825 gnl|TC-DB|PFG72966.1|1.E.40.3.8 putative membrane protein [Chloroflexi bacterium G233]	124	1.42403e-20	38	130	146	4	127	21	140	94.6	81.5	4	4	3.7	MP4 Holin	None	PF04020	PF04020
WP_005279667.1	I9U3B8	1.E.43.1.10	gnl|BL_ORD_ID|5439 gnl|TC-DB|I9U3B8|1.E.43.1.10 Uncharacterized protein OS=Bacteroides vulgatus CL09T03C04 GN=HMPREF1058_02776 PE=4 SV=1	74	4.30365e-16	47	83	83	11	83	7	79	86.7	86.7	3	3	2.65	T-A Hol	None	PF04226	PF04226
WP_035108387.1	P46333	2.A.1.1.106	gnl|BL_ORD_ID|10622 gnl|TC-DB|P46333|2.A.1.1.106 Probable metabolite transport protein CsbC OS=Bacillus subtilis (strain 168) GN=csbC PE=1 SV=3	453	7.55584e-105	38	449	461	1	447	1	450	99.3	97.4	12	12	11.4	MFS	CHEBI:25212;metabolite	PF00083,PF07690,PF06609	PF00083,PF07690,PF07690,PF06609
WP_005280132.1	Q8NRB5	2.A.1.2.24	gnl|BL_ORD_ID|16659 gnl|TC-DB|Q8NRB5|2.A.1.2.24 Permeases of the major facilitator superfamily (Permease of the major facilitator superfamily) - Corynebacterium glutamicum (Brevibacterium flavum).	394	1.62371e-178	62	411	405	13	404	11	403	95.1	96.8	12	12	11.3	MFS	CHEBI:3603;chloramphenicol, CHEBI:87211;fluoroquinolone antibiotic	PF07690,PF07690,PF00083,PF00083,PF12832,PF06779	PF07690,PF07690,PF00083,PF00083,PF05977
WP_042403997.1	P77389	2.A.1.2.65	gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1	376	1.49586e-82	38	417	389	37	412	7	380	89.9	95.9	12	12	12.0	MFS	None	PF07690,PF00083	PF07690,PF06779,PF00083
WP_005277318.1	Q04733	2.A.1.3.8	gnl|BL_ORD_ID|12177 gnl|TC-DB|Q04733|2.A.1.3.8 Cephamycin export protein cmcT - Nocardia lactamdurans.	52	0.000532818	37	63	486	3	50	342	393	74.6	10.5	2	14	1.9	MFS	CHEBI:5584;hydron, CHEBI:55429;cephamycin	NA	PF07690
WP_005276588.1	Q00538	2.A.1.3.10	gnl|BL_ORD_ID|11972 gnl|TC-DB|Q00538|2.A.1.3.10 Methylenomycin A resistance protein (MMR peptide) - Bacillus subtilis.	442	1.37133e-92	36	454	466	7	445	17	457	96.5	94.4	14	14	13.5	MFS	CHEBI:5584;hydron, CHEBI:23888;drug	PF07690	PF07690,PF07690
WP_005279867.1	P37594	2.A.1.3.14	gnl|BL_ORD_ID|10106 gnl|TC-DB|P37594|2.A.1.3.14 Methyl viologen resistance protein smvA - Salmonella typhimurium.	78	1.0236e-12	46	87	495	4	80	85	162	87.4	15.6	2	14	1.5	MFS	CHEBI:383703;3,6-diamino-10-methylacridinium chloride, CHEBI:90405;pyronin B, CHEBI:4883;ethidium bromide, CHEBI:5584;hydron, CHEBI:44107;malachite green cation, CHEBI:3056;Benzyl viologen	PF07690	PF07690
WP_005276835.1	Q5PU79	2.A.1.3.22	gnl|BL_ORD_ID|14452 gnl|TC-DB|Q5PU79|2.A.1.3.22 Tetracycline resistant protein Tet38 - Staphylococcus aureus.	433	1.45729e-138	47	451	450	18	437	9	441	92.9	96.0	14	14	12.0	MFS	CHEBI:9474;tetracycline, CHEBI:27902;tetracycline	PF07690	PF07690
WP_005276013.1	P46105	2.A.1.3.25	gnl|BL_ORD_ID|10612 gnl|TC-DB|P46105|2.A.1.3.25 Probable actinorhodin transporter OS=Streptomyces coelicolor GN=actII-2 PE=3 SV=1	447	3.21842e-67	30	499	578	23	463	32	463	88.2	74.6	14	14	9.25	MFS	CHEBI:2448;actinorhodin	PF07690	PF07690
WP_005279528.1	O35018	2.A.1.3.30	gnl|BL_ORD_ID|7172 gnl|TC-DB|O35018|2.A.1.3.30 Lincomycin resistance protein lmrB - Bacillus subtilis.	465	2.5568e-111	37	484	479	23	480	14	475	94.4	96.2	14	14	13.3	MFS	CHEBI:6472;lincomycin	PF07690	PF07690
WP_005280046.1	Q9ZGB6	2.A.1.3.32	gnl|BL_ORD_ID|19609 gnl|TC-DB|Q9ZGB6|2.A.1.3.32 LanJ OS=Streptomyces cyanogenus GN=lanJ PE=4 SV=1	488	4.08982e-106	36	522	517	22	507	23	488	92.9	89.9	14	14	11.85	MFS	CHEBI:70064;Landomycin A	PF07690,PF06609,PF00083	PF07690,PF00083,PF06609
WP_005277587.1	P31474	2.A.1.3.51	gnl|BL_ORD_ID|9773 gnl|TC-DB|P31474|2.A.1.3.51 Probable transport protein hsrA OS=Escherichia coli (strain K12) GN=hsrA PE=1 SV=1	432	3.73307e-52	28	453	475	15	441	15	440	94.0	89.5	14	14	11.2	MFS	None	PF07690,PF00083	PF07690,PF00083
WP_005279566.1	Q8NMG4	2.A.1.3.74	gnl|BL_ORD_ID|16644 gnl|TC-DB|Q8NMG4|2.A.1.3.74 Permeases of the major facilitator superfamily OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=Cgl2611 PE=4 SV=1	481	3.53786e-175	53	507	494	18	497	8	488	94.5	97.2	14	14	13.85	MFS	CHEBI:6264;L-lysine, CHEBI:6203;L-citrulline, CHEBI:6185;L-arginine, CHEBI:9218;spermidine, CHEBI:9219;spermine, CHEBI:8650;putrescine, CHEBI:3288;cadaverine	PF07690,PF00083,PF00083	PF07690,PF07690
WP_005279866.1	AGN74873	2.A.1.3.76	gnl|BL_ORD_ID|1118 gnl|TC-DB|AGN74873.1|2.A.1.3.76 major facilitator transporter [Streptomyces griseoviridis]	70	1.04152e-09	43	80	530	13	79	15	84	82.5	13.0	2	14	1.75	MFS	None	NA	PF07690,PF00083
WP_005280235.1	D5UKP1	2.A.1.3.80	gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1	426	1.85229e-90	39	458	540	11	429	11	431	91.3	77.8	13	12	10.05	MFS	None	PF07690	PF07690,PF00083
WP_005279868.1	D5UKP1	2.A.1.3.80	gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1	156	1.86258e-08	31	177	540	1	151	212	350	84.7	25.6	4	12	2.0	MFS	None	NA	PF07690,PF00083
WP_005276821.1	B4E7L4	2.A.1.3.82	gnl|BL_ORD_ID|1869 gnl|TC-DB|B4E7L4|2.A.1.3.82 Putative multidrug resistance transporter protein OS=Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) OX=216591 GN=BCAL1510 PE=3 SV=1	105	0.000297896	26	134	519	41	130	97	201	66.4	20.0	2	14	0.8	MFS	CHEBI:23888;drug	NA	PF07690,PF06609,PF00083
WP_035108421.1	Q52000	2.A.1.6.3	gnl|BL_ORD_ID|13943 gnl|TC-DB|Q52000|2.A.1.6.3 DICARBOXYLIC ACID TRANSPORT PROTEIN - Pseudomonas putida.	437	2.91202e-79	33	448	429	10	439	2	420	95.8	97.4	12	12	8.5	MFS	CHEBI:23688;dicarboxylic acid dianion	PF00083,PF07690,PF07690,PF13347	PF00083,PF00083,PF07690,PF07690
WP_005277473.1	P0C0L7	2.A.1.6.4	gnl|BL_ORD_ID|8875 gnl|TC-DB|P0C0L7|2.A.1.6.4 Proline/betaine transporter - Escherichia coli.	409	1.22417e-88	35	440	500	32	424	26	430	89.1	80.8	12	12	9.65	MFS	CHEBI:9175;sodium(1+), CHEBI:5584;hydron, CHEBI:26272;L-proline betaine, CHEBI:3424;carnitinium, CHEBI:3073;glycine betaine, CHEBI:7077;N,N-dimethylglycine, CHEBI:26271;proline, CHEBI:9406;taurine, CHEBI:17964;pipecolic acid, CHEBI:4756;ectoine, CHEBI:86390;3-pyridylacetic acid	PF07690,PF07690,PF00083,PF00083	PF00083,PF07690,PF07690,PF08946,PF13347
WP_005275975.1	P76350	2.A.1.6.6	gnl|BL_ORD_ID|11461 gnl|TC-DB|P76350|2.A.1.6.6 Shikimate transporter - Escherichia coli.	426	2.96179e-93	37	453	438	9	429	15	434	92.7	95.7	12	12	10.75	MFS	CHEBI:5584;hydron, CHEBI:9133;shikimic acid	PF00083,PF00083,PF07690,PF07690	PF07690,PF07690,PF00083,PF00083
WP_005276265.1	P37643	2.A.1.6.10	gnl|BL_ORD_ID|10118 gnl|TC-DB|P37643|2.A.1.6.10 Inner membrane metabolite transport protein yhjE OS=Escherichia coli (strain K12) GN=yhjE PE=1 SV=1	387	5.30994e-86	36	424	440	3	382	22	407	89.4	87.5	12	12	10.9	MFS	CHEBI:25212;metabolite	PF00083,PF00083,PF07690,PF13347	PF00083,PF00083,PF07690,PF07690
WP_005280182.1	Q9RA45	2.A.1.8.9	gnl|BL_ORD_ID|18808 gnl|TC-DB|Q9RA45|2.A.1.8.9 NARK2 - Thermus thermophilus.	443	6.44112e-161	52	441	443	8	440	7	442	98.0	98.2	12	12	11.3	MFS	CHEBI:7585;nitrite, CHEBI:71263;nitrate	PF07690	PF07690
WP_005276408.1	D6ZWV3	2.A.1.21.24	gnl|BL_ORD_ID|3401 gnl|TC-DB|D6ZWV3|2.A.1.21.24 Major facilitator superfamily MFS_1 OS=Bifidobacterium longum subsp. longum (strain JDM301) GN=BLJ_1936 PE=4 SV=1	429	2.9062e-27	23	424	476	21	413	37	460	92.5	88.9	12	9	7.75	MFS	None	NA	PF07690
WP_035108573.1	BAV24557	2.A.1.36.6	gnl|BL_ORD_ID|2253 gnl|TC-DB|BAV24557.1|2.A.1.36.6 hypothetical transport protein ynfM [Corynebacterium glutamicum]	379	1.24354e-136	53	383	416	2	378	29	407	98.2	90.9	12	12	11.6	MFS	CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:29806;fumarate(2-)	PF07690	PF07690
WP_167530817.1	P24077	2.A.1.38.1	gnl|BL_ORD_ID|9484 gnl|TC-DB|P24077|2.A.1.38.1 Hypothetical membrane protein P43 - Escherichia coli.	361	4.7664e-16	24	375	416	1	353	47	397	93.9	84.1	11	12	10.0	MFS	CHEBI:4799;enterobactin, CHEBI:22599;arabinose	PF07690	PF07690,PF05977
WP_155802662.1	C2UR80	2.A.1.46.5	gnl|BL_ORD_ID|2399 gnl|TC-DB|C2UR80|2.A.1.46.5 Quinolone resistence protein, major facilitator family transporter OS=Bacillus cereus Rock3-28 GN=bcere0019_7170 PE=4 SV=1	387	1.91709e-53	30	406	407	12	391	18	396	93.3	92.9	12	12	11.6	MFS	CHEBI:23765;quinolone	PF07690,PF07690,PF00083	PF07690,PF07690,PF03209
WP_005278265.1	D7CMN2	2.A.1.54.3	gnl|BL_ORD_ID|3416 gnl|TC-DB|D7CMN2|2.A.1.54.3 Major facilitator superfamily MFS_1 OS=Syntrophothermus lipocalidus (strain DSM 12680 / TGB-C1) GN=Slip_1194 PE=4 SV=1	375	4.20798e-37	23	435	439	16	380	25	395	83.7	84.3	11	12	10.05	MFS	None	PF07690	PF07690,PF00083
WP_005279997.1	O28731	2.A.1.59.3	gnl|BL_ORD_ID|6996 gnl|TC-DB|O28731|2.A.1.59.3 Putative uncharacterized protein OS=Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126) GN=AF_1541 PE=4 SV=1	320	0.000110653	25	398	372	75	384	72	355	77.6	76.1	11	11	6.55	MFS	None	NA	PF07690
WP_005278460.1	Q9LA76	2.A.1.71.1	gnl|BL_ORD_ID|18471 gnl|TC-DB|Q9LA76|2.A.1.71.1 Valanimycin resistance OS=Streptomyces viridifaciens PE=4 SV=1	400	1.97299e-39	29	410	402	14	398	26	392	93.7	91.0	12	12	9.2	MFS	CHEBI:24636;proton	PF07690,PF00083	PF07690,PF00083,PF12832
WP_005278542.1	S2W0Y0	2.A.1.72.2	gnl|BL_ORD_ID|20024 gnl|TC-DB|S2W0Y0|2.A.1.72.2 Uncharacterized protein OS=Propionimicrobium lymphophilum ACS-093-V-SCH5 GN=HMPREF9306_00983 PE=4 SV=1	415	1.09433e-115	45	416	429	3	412	5	416	98.3	95.8	12	12	12.5	MFS	None	PF07690,PF07690	PF07690
