#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_003487859.1	Q8EAE0	1.A.26.1.7	gnl|BL_ORD_ID|16064 gnl|TC-DB|Q8EAE0|1.A.26.1.7 Magnesium transporter MgtE OS=Shewanella oneidensis (strain MR-1) OX=211586 GN=SO_3966 PE=3 SV=1	440	1.24478e-151	51	453	454	13	452	14	453	96.9	96.7	5	5	5.35	MgtE	CHEBI:23337;cobalt(2+), CHEBI:34754;iron(2+)	PF03448,PF01769,PF00571	PF03448,PF01769,PF00571,PF00571
WP_005914940.1	P28611	1.A.30.1.3	gnl|BL_ORD_ID|9648 gnl|TC-DB|P28611|1.A.30.1.3 Chemotaxis motA protein (Motility protein A) - Bacillus subtilis.  	252	9.12521e-57	40	246	270	1	245	1	246	99.2	90.7	4	4	4.0	Mot/Exb	CHEBI:5584;hydron	PF01618,PF20560	PF01618,PF20560
WP_005922751.1	P28612	1.A.30.1.3	gnl|BL_ORD_ID|9649 gnl|TC-DB|P28612|1.A.30.1.3 Chemotaxis motB protein (Motility protein B) - Bacillus subtilis.	276	2.0639e-29	26	324	261	3	276	5	255	84.3	95.8	1	1	0.85	Mot/Exb	CHEBI:5584;hydron	PF13677,PF00691	PF13677,PF00691
WP_003489127.1	P55891	1.A.30.1.7	gnl|BL_ORD_ID|10994 gnl|TC-DB|P55891|1.A.30.1.7 Motility protein A OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=motA PE=3 SV=1	284	1.25906e-91	47	284	295	1	284	1	284	99.6	95.9	4	5	3.0	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:24636;proton	PF20560,PF01618	PF20560,PF01618
WP_011052450.1	P55892	1.A.30.1.7	gnl|BL_ORD_ID|10995 gnl|TC-DB|P55892|1.A.30.1.7 Motility protein B OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=motB PE=1 SV=1	280	1.4229e-66	41	380	309	8	286	10	275	73.2	85.8	1	1	1.05	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:24636;proton	PF13677,PF00691	PF13677,PF00691
WP_003482569.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	223	7.08182e-64	47	259	230	35	255	2	221	84.9	95.2	3	3	3.5	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
WP_005913652.1	P0ABV8	1.A.30.2.2	gnl|BL_ORD_ID|8727 gnl|TC-DB|P0ABV8|1.A.30.2.2 Protein tolR OS=Escherichia coli O157:H7 GN=tolR PE=3 SV=1	133	1.90364e-22	35	149	142	8	138	7	139	87.2	93.0	1	1	0.8	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF02472	PF02472
WP_011051323.1	Q1DE41	1.A.30.2.6	gnl|BL_ORD_ID|12959 gnl|TC-DB|Q1DE41|1.A.30.2.6 Transport energizing protein, ExbD/TolR family OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_0819 PE=3 SV=1	127	3.50858e-14	28	154	144	6	132	7	129	81.8	84.7	1	1	0.75	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_005912445.1	Q1D0D3	1.A.30.2.7	gnl|BL_ORD_ID|12887 gnl|TC-DB|Q1D0D3|1.A.30.2.7 Transporter, MotA/TolQ/ExbB proton channel family OS=Myxococcus xanthus (strain DK 1622) GN=MXAN_5753 PE=3 SV=1	221	5.66884e-31	35	253	236	19	237	8	217	86.2	88.6	3	3	2.7	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_005912447.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	131	1.8777e-22	39	140	153	6	133	4	131	90.7	83.0	1	1	1.0	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_005912449.1	Q1D0D2	1.A.30.2.7	gnl|BL_ORD_ID|12886 gnl|TC-DB|Q1D0D2|1.A.30.2.7 Transport energizing protein TolR OS=Myxococcus xanthus (strain DK 1622) GN=tolR PE=3 SV=1	130	3.78954e-21	37	137	153	6	135	7	131	94.2	81.0	1	1	1.1	Mot/Exb	CHEBI:5584;hydron	PF02472	PF02472
WP_011051322.1	Q8F192	1.A.30.2.9	gnl|BL_ORD_ID|16122 gnl|TC-DB|Q8F192|1.A.30.2.9 Biopolymer transport protein TolQ OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) GN=tolQ PE=3 SV=1	196	7.7553e-29	34	220	270	2	190	66	255	85.5	70.0	3	4	3.1	Mot/Exb	CHEBI:5584;hydron	PF01618	PF01618
WP_005915485.1	P0ABI4	1.A.35.1.1	gnl|BL_ORD_ID|8705 gnl|TC-DB|P0ABI4|1.A.35.1.1 Magnesium transport protein corA - Escherichia coli.	292	5.15133e-29	25	300	316	14	300	28	316	95.3	91.1	2	2	1.75	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+), CHEBI:25517;nickel(2+)	PF01544	PF01544
WP_003488333.1	O50455	1.A.35.3.5	gnl|BL_ORD_ID|7268 gnl|TC-DB|O50455|1.A.35.3.5 Magnesium transport protein CorA OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=corA PE=1 SV=1	300	1.00236e-71	38	333	366	42	333	68	366	87.4	81.4	3	2	1.2	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01544	PF01544
WP_011051278.1	C7CD71	1.A.43.1.18	gnl|BL_ORD_ID|2646 gnl|TC-DB|C7CD71|1.A.43.1.18 Putative fluoride ion transporter CrcB OS=Methylorubrum extorquens (strain DSM 6343 / CIP 106787 / DM4) OX=661410 GN=crcB PE=3 SV=1	107	6.85052e-17	36	133	122	11	117	4	108	79.7	85.2	4	4	3.7	Fluc	None	PF02537	PF02537
WP_015463575.1	B2N0W4	1.A.46.2.6	gnl|BL_ORD_ID|1731 gnl|TC-DB|B2N0W4|1.A.46.2.6 Putative uncharacterized protein OS=Escherichia coli 53638 GN=Ec53638_4879 PE=4 SV=1	268	1.1428e-45	35	294	321	12	276	37	301	89.8	82.2	4	3	2.5	Bestrophin	CHEBI:22563;anion	PF01062	PF01062
WP_045714579.1	Q9U6L4	1.A.48.1.1	gnl|BL_ORD_ID|19069 gnl|TC-DB|Q9U6L4|1.A.48.1.1 Tty (CG1693-PA) - Drosophila melanogaster (Fruit fly).	282	2.4939e-05	24	603	970	330	600	512	757	44.8	25.3	2	6	0.0	Tweety	CHEBI:3731;chloride	PF11737	PF04906
WP_011052549.1	Q9RKM3	1.A.62.3.2	gnl|BL_ORD_ID|18849 gnl|TC-DB|Q9RKM3|1.A.62.3.2 UPF0126 membrane protein SCO4104 OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO4104 PE=3 SV=1	195	6.02286e-45	43	204	218	5	198	8	202	94.6	89.0	7	7	5.75	TRIC	CHEBI:7755;oligopeptide	PF03458,PF03458	PF03458,PF03458
WP_011050845.1	NNJ94509	1.A.63.2.7	gnl|BL_ORD_ID|6597 gnl|TC-DB|NNJ94509.1|1.A.63.2.7 DUF4845 domain-containing protein [Halobacteria archaeon]	110	8.35481e-12	25	135	122	15	124	7	114	80.7	87.7	1	2	0.9	I-OMP	None	PF16137	PF16137
WP_015463553.1	KFB46685	1.A.90.2.3	gnl|BL_ORD_ID|5845 gnl|TC-DB|KFB46685.1|1.A.90.2.3 AGAP003077-PA-like protein [Anopheles sinensis]	120	7.58364e-08	28	893	242	31	147	120	235	13.0	47.5	1	1	0.0	HMPV-Viroporin	None	PF01433,PF17900,PF11838	PF17900
WP_029828960.1	WP_189658242	1.A.104.1.4	gnl|BL_ORD_ID|22080 gnl|TC-DB|WP_189658242.1|1.A.104.1.4 flagellar biosynthesis protein FlhA [Pseudomonas kurunegalensis]	697	0.0	58	690	729	2	689	29	725	99.6	95.5	8	8	7.1	FlhA	CHEBI:5584;hydron	PF00771	PF00771
WP_075149985.1	P54428	1.A.112.2.2	gnl|BL_ORD_ID|10939 gnl|TC-DB|P54428|1.A.112.2.2 HYPOTHETICAL 49.0 KDA PROTEIN IN BLTD-TRKA INTERGENIC REGION - Bacillus subtilis.	427	1.65795e-70	33	456	434	24	445	6	429	92.3	97.5	3	4	2.0	CNNM	None	PF01595,PF03471,PF00571,PF00571	PF01595,PF03471,PF00571,PF00571
WP_011051102.1	W9BK01	1.A.112.2.12	gnl|BL_ORD_ID|20701 gnl|TC-DB|W9BK01|1.A.112.2.12 DUF21 domain-containing protein OS=Klebsiella pneumoniae OX=573 GN=ytfL PE=3 SV=1	443	4.33187e-61	28	446	445	5	439	6	428	97.3	94.8	5	4	3.6	CNNM	CHEBI:3345;L-canavanine, CHEBI:8650;putrescine	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
WP_003485532.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	261	2.62153e-31	35	266	261	8	266	8	261	97.0	96.9	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_003489104.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	185	4.77295e-23	35	251	261	3	186	6	189	72.9	70.1	1	1	0.9	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_011050399.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	190	2.95308e-22	33	244	261	1	189	1	188	77.0	71.6	1	1	0.9	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
WP_015463646.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	5.83162e-34	35	288	250	41	284	4	246	84.4	96.8	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_011050719.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	2.08044e-28	32	247	250	1	243	1	246	98.0	98.0	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_011051260.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	247	3.65889e-27	33	254	250	10	245	5	246	92.5	96.4	1	1	1.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_015472045.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	249	1.74008e-23	31	245	250	8	242	2	246	95.5	97.6	3	1	0.85	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_003486257.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	253	2.13776e-17	29	256	250	7	250	9	246	94.9	94.8	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_011050283.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	260	3.88976e-15	26	260	250	5	254	5	246	95.8	96.4	1	1	0.8	Ayr1	None	PF13561,PF00106	PF13561,PF00106,PF08659
WP_011052380.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	184	5.09799e-11	27	242	250	5	184	11	186	74.0	70.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_015463387.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	190	5.4807e-09	26	247	250	13	202	5	185	76.5	72.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_039581607.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	196	4.75917e-05	27	257	250	11	202	12	195	74.3	73.2	1	1	0.0	Ayr1	None	PF00106,PF13561	PF13561,PF00106,PF08659
WP_015472679.1	KAG5188127	1.A.130.2.6	gnl|BL_ORD_ID|5804 gnl|TC-DB|KAG5188127.1|1.A.130.2.6 hypothetical protein JKP88DRAFT_253720 [Tribonema minus]	114	0.000205675	35	141	1034	24	130	651	758	75.2	10.3	1	7	0.0	MLO	None	NA	NA
WP_005927967.1	J2DEW0	1.B.4.2.3	gnl|BL_ORD_ID|5450 gnl|TC-DB|J2DEW0|1.B.4.2.3 Outer membrane autotransporter barrel domain-containing protein OS=Rhizobium sp. AP16 GN=PMI03_04363 PE=4 SV=1	225	1.39738e-09	29	279	230	6	226	16	198	78.9	79.1	1	1	0.5	BRP	CHEBI:25367;molecule	PF13505	PF13505,PF01389
WP_005915855.1	P13794	1.B.6.1.2	gnl|BL_ORD_ID|9114 gnl|TC-DB|P13794|1.B.6.1.2 OUTER MEMBRANE PORIN F PRECURSOR - Pseudomonas aeruginosa.	284	6.72003e-41	38	365	350	91	364	94	346	74.8	72.0	1	1	0.8	OOP	CHEBI:25367;molecule	PF00691,PF13505	PF05736,PF00691,PF13505
WP_011052609.1	I4WGD5	1.B.6.2.15	gnl|BL_ORD_ID|5339 gnl|TC-DB|I4WGD5|1.B.6.2.15 Uncharacterized protein OS=Rhodanobacter thiooxydans LCS2 GN=UUA_11643 PE=4 SV=1	175	1.66437e-07	29	270	199	112	270	32	199	58.5	83.9	1	1	0.0	OOP	CHEBI:25367;molecule	PF13505	PF13505,PF01389
WP_011050904.1	Q6XBY3	1.B.11.6.1	gnl|BL_ORD_ID|15129 gnl|TC-DB|Q6XBY3|1.B.11.6.1 CsuD OS=Acinetobacter baumannii GN=csuD PE=3 SV=1	842	2.78196e-86	29	783	832	1	776	13	826	99.0	97.7	1	1	0.0	FUP	None	PF00577,PF00577,PF13953	PF00577,PF13953
WP_040259479.1	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|815 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	3105	0.0	32	3397	3766	80	2776	455	3364	79.4	77.2	1	1	0.0	AT-1	None	PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF13018	PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951
WP_011052231.1	P16869	1.B.14.1.1	gnl|BL_ORD_ID|9235 gnl|TC-DB|P16869|1.B.14.1.1 FHUE RECEPTOR PRECURSOR (OUTER-MEMBRANE RECEPTOR FOR FE(III)-COPROGEN, FE(III)-FERRIOXAMINE B AND FE(III)-RHODOTRULIC ACID) - Escherichia coli.	733	0.0	44	728	729	15	728	17	729	97.9	97.7	1	1	0.9	OMR	None	PF00593,PF07715	PF00593,PF07715
WP_011052315.1	P16869	1.B.14.1.1	gnl|BL_ORD_ID|9235 gnl|TC-DB|P16869|1.B.14.1.1 FHUE RECEPTOR PRECURSOR (OUTER-MEMBRANE RECEPTOR FOR FE(III)-COPROGEN, FE(III)-FERRIOXAMINE B AND FE(III)-RHODOTRULIC ACID) - Escherichia coli.	732	1.77626e-150	37	731	729	26	731	19	729	96.4	97.4	1	1	0.85	OMR	None	PF00593,PF07715	PF00593,PF07715
WP_011052402.1	Q05098	1.B.14.1.5	gnl|BL_ORD_ID|12198 gnl|TC-DB|Q05098|1.B.14.1.5 FERRIC ENTEROBACTIN RECEPTOR PRECURSOR - Pseudomonas aeruginosa.	721	0.0	52	747	746	44	747	40	746	94.1	94.6	1	1	0.65	OMR	CHEBI:28199;ferrienterobactin(3-)	PF00593,PF07715	PF00593,PF07715
WP_011050145.1	P48632	1.B.14.1.6	gnl|BL_ORD_ID|10717 gnl|TC-DB|P48632|1.B.14.1.6 FERRIPYOVERDINE RECEPTOR PRECURSOR - Pseudomonas aeruginosa.	729	4.50842e-141	36	733	815	30	733	118	815	95.9	85.5	1	1	0.0	OMR	None	PF00593,PF07715	PF00593,PF07715,PF07660
WP_015463651.1	Q21EL3	1.B.14.1.24	gnl|BL_ORD_ID|13100 gnl|TC-DB|Q21EL3|1.B.14.1.24 TonB-dependent siderophore receptor OS=Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024) GN=Sde_3611 PE=3 SV=1	677	3.50223e-136	36	714	699	45	714	31	699	93.7	95.6	1	1	0.2	OMR	None	PF00593,PF07715	PF00593,PF07715
WP_003486829.1	B2FKT9	1.B.14.6.4	gnl|BL_ORD_ID|1693 gnl|TC-DB|B2FKT9|1.B.14.6.4 Putative TonB outer membrane protein oar family OS=Stenotrophomonas maltophilia (strain K279a) GN=Smlt0461 PE=4 SV=1	1043	4.9002e-135	30	1036	1007	26	1036	11	1007	97.5	98.9	1	1	1.0	OMR	CHEBI:25367;molecule	PF00593,PF13620,PF07715	PF00593,PF13620,PF07715
WP_011050222.1	B2FKT9	1.B.14.6.4	gnl|BL_ORD_ID|1693 gnl|TC-DB|B2FKT9|1.B.14.6.4 Putative TonB outer membrane protein oar family OS=Stenotrophomonas maltophilia (strain K279a) GN=Smlt0461 PE=4 SV=1	1042	1.99757e-134	30	997	1007	7	997	5	1007	99.3	99.5	1	1	0.9	OMR	CHEBI:25367;molecule	PF07715	PF00593,PF13620,PF07715
WP_011051797.1	B2FKT9	1.B.14.6.4	gnl|BL_ORD_ID|1693 gnl|TC-DB|B2FKT9|1.B.14.6.4 Putative TonB outer membrane protein oar family OS=Stenotrophomonas maltophilia (strain K279a) GN=Smlt0461 PE=4 SV=1	1061	9.26603e-125	31	1025	1007	10	1025	6	1007	99.0	99.4	1	1	0.9	OMR	CHEBI:25367;molecule	PF00593,PF07715	PF00593,PF13620,PF07715
WP_003487035.1	B2FKT9	1.B.14.6.4	gnl|BL_ORD_ID|1693 gnl|TC-DB|B2FKT9|1.B.14.6.4 Putative TonB outer membrane protein oar family OS=Stenotrophomonas maltophilia (strain K279a) GN=Smlt0461 PE=4 SV=1	913	1.94522e-39	25	992	1007	13	838	8	812	83.2	79.8	1	1	0.95	OMR	CHEBI:25367;molecule	PF00593,PF13620	PF00593,PF13620,PF07715
WP_011052072.1	G0LBU8	1.B.14.6.11	gnl|BL_ORD_ID|4552 gnl|TC-DB|G0LBU8|1.B.14.6.11 TonB-dependent Transducer OS=Zobellia galactanivorans (strain DSM 12802 / CIP 106680 / NCIMB 13871 / Dsij) GN=zobellia_2315 PE=3 SV=1	812	6.1788e-126	34	795	976	33	793	195	974	95.6	79.8	1	1	0.0	OMR	CHEBI:25367;molecule	PF00593,PF07715	PF00593,PF07715,PF13715,PF13620
WP_011052074.1	G0LBU8	1.B.14.6.11	gnl|BL_ORD_ID|4552 gnl|TC-DB|G0LBU8|1.B.14.6.11 TonB-dependent Transducer OS=Zobellia galactanivorans (strain DSM 12802 / CIP 106680 / NCIMB 13871 / Dsij) GN=zobellia_2315 PE=3 SV=1	841	8.76456e-117	33	795	976	9	793	165	974	98.6	82.9	1	1	0.0	OMR	CHEBI:25367;molecule	PF00593,PF07715	PF00593,PF07715,PF13715,PF13620
WP_011051796.1	G0LBU8	1.B.14.6.11	gnl|BL_ORD_ID|4552 gnl|TC-DB|G0LBU8|1.B.14.6.11 TonB-dependent Transducer OS=Zobellia galactanivorans (strain DSM 12802 / CIP 106680 / NCIMB 13871 / Dsij) GN=zobellia_2315 PE=3 SV=1	451	1.51345e-20	25	996	976	44	461	198	613	41.9	42.5	1	1	0.0	OMR	CHEBI:25367;molecule	PF00593,PF07715	PF00593,PF07715,PF13715,PF13620
WP_011051760.1	WP_024031917	1.B.14.6.15	gnl|BL_ORD_ID|20954 gnl|TC-DB|WP_024031917.1|1.B.14.6.15 TonB-dependent receptor [Pseudoalteromonas sp. NW 4327]	1118	2.71417e-161	31	1074	1047	7	1074	5	1047	99.3	99.5	1	1	0.75	OMR	None	PF13620	PF13620
WP_015463361.1	Q9A608	1.B.14.12.1	gnl|BL_ORD_ID|17713 gnl|TC-DB|Q9A608|1.B.14.12.1 TonB-dependent receptor OS=Caulobacter crescentus GN=CC_2287 PE=3 SV=1	956	0.0	37	924	921	5	924	8	921	99.5	99.1	1	1	0.85	OMR	CHEBI:17593;maltooligosaccharide	PF07715	PF00593,PF07715
WP_011050836.1	Q9A608	1.B.14.12.1	gnl|BL_ORD_ID|17713 gnl|TC-DB|Q9A608|1.B.14.12.1 TonB-dependent receptor OS=Caulobacter crescentus GN=CC_2287 PE=3 SV=1	946	1.31473e-86	28	897	921	25	897	18	921	97.2	98.0	1	1	0.85	OMR	CHEBI:17593;maltooligosaccharide	PF00593,PF07715	PF00593,PF07715
WP_015463452.1	Q9A608	1.B.14.12.1	gnl|BL_ORD_ID|17713 gnl|TC-DB|Q9A608|1.B.14.12.1 TonB-dependent receptor OS=Caulobacter crescentus GN=CC_2287 PE=3 SV=1	1063	1.51635e-45	23	1052	921	8	1052	5	921	99.2	99.5	1	1	0.75	OMR	CHEBI:17593;maltooligosaccharide	PF00593,PF07715	PF00593,PF07715
