#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
YP_005228099.1	P37327	1.A.16.4.1	gnl|BL_ORD_ID|10092 gnl|TC-DB|P37327|1.A.16.4.1 Inner membrane protein yfdC OS=Escherichia coli (strain K12) GN=yfdC PE=1 SV=1	198	1.44404e-115	83	200	310	1	196	107	304	97.5	63.5	3	6	2.95	FNT	CHEBI:22563;anion, CHEBI:35195;surfactant	PF01226	PF01226
YP_005228098.1	P37327	1.A.16.4.1	gnl|BL_ORD_ID|10092 gnl|TC-DB|P37327|1.A.16.4.1 Inner membrane protein yfdC OS=Escherichia coli (strain K12) GN=yfdC PE=1 SV=1	91	7.83441e-45	77	117	310	4	94	1	91	76.9	29.0	1	6	1.0	FNT	CHEBI:22563;anion, CHEBI:35195;surfactant	NA	PF01226
YP_005229261.1	Q54D51	1.A.17.5.14	gnl|BL_ORD_ID|14030 gnl|TC-DB|Q54D51|1.A.17.5.14 Uncharacterized protein OS=Dictyostelium discoideum GN=DDB0184423 PE=4 SV=1	83	2.80722e-09	37	106	1267	21	98	1027	1109	72.6	6.5	1	13	0.0	CaClC	None	PF10956	NA
YP_005229140.1	P0A742	1.A.22.1.1	gnl|BL_ORD_ID|8609 gnl|TC-DB|P0A742|1.A.22.1.1 Large-conductance mechanosensitive channel - Escherichia coli.	137	2.37874e-86	93	137	136	1	137	1	136	99.3	99.3	2	2	2.5	MscL	CHEBI:24870;ion, CHEBI:25728;osmolyte	PF01741	PF01741
YP_005225491.1	P77338	1.A.23.1.1	gnl|BL_ORD_ID|11505 gnl|TC-DB|P77338|1.A.23.1.1 POTASSIUM EFFLUX SYSTEM KEFA (AEFA PROTEIN) - Escherichia coli.	1102	0.0	84	1115	1120	10	1111	17	1117	98.7	98.2	11	11	10.2	MscS	CHEBI:24870;ion, CHEBI:3731;chloride, CHEBI:8345;potassium(1+), CHEBI:5585;water	PF12794,PF12795,PF00924	PF12794,PF12795,PF00924
YP_005224703.1	P39285	1.A.23.1.3	gnl|BL_ORD_ID|10253 gnl|TC-DB|P39285|1.A.23.1.3 Uncharacterized mscS family protein yjeP OS=Escherichia coli (strain K12) GN=yjeP PE=3 SV=3	1109	0.0	86	1109	1107	1	1109	1	1107	99.9	99.9	11	13	10.4	MscS	CHEBI:24870;ion, CHEBI:25367;molecule	PF12794,PF00924,PF12795	PF12794,PF00924,PF12795
YP_005226752.1	M4V7W7	1.A.23.1.4	gnl|BL_ORD_ID|6369 gnl|TC-DB|M4V7W7|1.A.23.1.4 Uncharacterized protein OS=Bdellovibrio exovorus JSS GN=A11Q_300 PE=4 SV=1	324	1.07139e-64	34	538	571	201	523	222	545	59.9	56.6	6	6	6.3	MscS	None	PF00924	PF00924
YP_005228719.1	P0C0S1	1.A.23.2.1	gnl|BL_ORD_ID|8876 gnl|TC-DB|P0C0S1|1.A.23.2.1 Small-conductance mechanosensitive channel - Escherichia coli.	282	1.13793e-173	86	285	286	1	282	1	282	98.6	98.3	5	4	3.7	MscS	CHEBI:24870;ion	PF00924,PF05552	PF00924,PF05552
YP_005225969.1	P75783	1.A.23.3.2	gnl|BL_ORD_ID|11407 gnl|TC-DB|P75783|1.A.23.3.2 Uncharacterized mscS family protein ybiO OS=Escherichia coli (strain K12) GN=ybiO PE=3 SV=2	728	0.0	80	731	741	1	725	1	728	99.0	98.1	10	10	8.3	MscS	CHEBI:3616;chloride, CHEBI:9175;sodium(1+), CHEBI:25367;molecule	PF00924	PF00924
YP_005225673.1	P0AAT4	1.A.23.4.5	gnl|BL_ORD_ID|8685 gnl|TC-DB|P0AAT4|1.A.23.4.5 Miniconductance mechanosensitive channel OS=Escherichia coli (strain K12) GN=mscM PE=1 SV=1	415	0.0	82	414	415	1	414	1	415	99.8	99.8	4	4	3.65	MscS	CHEBI:24870;ion, CHEBI:25367;molecule	PF00924	PF00924
YP_005225721.1	P0AAT4	1.A.23.4.5	gnl|BL_ORD_ID|8685 gnl|TC-DB|P0AAT4|1.A.23.4.5 Miniconductance mechanosensitive channel OS=Escherichia coli (strain K12) GN=mscM PE=1 SV=1	257	1.2719e-67	43	267	415	1	252	155	410	94.0	61.4	1	4	0.45	MscS	CHEBI:24870;ion, CHEBI:25367;molecule	PF00924	PF00924
YP_005229311.1	Q52398	1.A.26.1.4	gnl|BL_ORD_ID|13956 gnl|TC-DB|Q52398|1.A.26.1.4 MGTE PROTEIN - Providencia stuartii.	316	1.33552e-119	58	337	356	17	331	35	349	93.2	88.2	5	4	4.1	MgtE	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01769	PF01769,PF00571
YP_005227996.1	Q8EAE0	1.A.26.1.7	gnl|BL_ORD_ID|16064 gnl|TC-DB|Q8EAE0|1.A.26.1.7 Magnesium transporter MgtE OS=Shewanella oneidensis (strain MR-1) OX=211586 GN=SO_3966 PE=3 SV=1	424	3.37298e-97	36	478	454	55	478	30	453	88.5	93.2	5	5	4.85	MgtE	CHEBI:23337;cobalt(2+), CHEBI:34754;iron(2+)	PF01769,PF03448,PF00571	PF03448,PF01769,PF00571,PF00571
YP_005228853.1	P0ABU7	1.A.30.2.1	gnl|BL_ORD_ID|8724 gnl|TC-DB|P0ABU7|1.A.30.2.1 Biopolymer transport protein exbB OS=Escherichia coli (strain K12) GN=exbB PE=1 SV=1	244	2.42443e-138	84	243	244	1	243	1	244	99.6	99.6	3	3	3.35	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
YP_005228852.1	P0ABV2	1.A.30.2.1	gnl|BL_ORD_ID|8726 gnl|TC-DB|P0ABV2|1.A.30.2.1 Biopolymer transport protein exbD OS=Escherichia coli (strain K12) GN=exbD PE=1 SV=1	141	3.44917e-88	88	141	141	1	141	1	141	99.3	99.3	1	1	0.85	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF02472	PF02472
YP_005225879.1	P0ABU9	1.A.30.2.2	gnl|BL_ORD_ID|8725 gnl|TC-DB|P0ABU9|1.A.30.2.2 Protein tolQ - Escherichia coli.	230	6.68633e-159	97	230	230	1	230	1	230	99.6	99.6	3	3	3.65	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01618	PF01618
YP_005225880.1	P0ABV8	1.A.30.2.2	gnl|BL_ORD_ID|8727 gnl|TC-DB|P0ABV8|1.A.30.2.2 Protein tolR OS=Escherichia coli O157:H7 GN=tolR PE=3 SV=1	142	4.65778e-82	86	142	142	1	142	1	142	99.3	99.3	1	1	1.15	Mot/Exb	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF02472	PF02472
YP_005225024.1	P0A6Y8	1.A.33.1.2	gnl|BL_ORD_ID|8605 gnl|TC-DB|P0A6Y8|1.A.33.1.2 Chaperone protein dnaK - Escherichia coli.	638	0.0	96	638	638	1	638	1	638	99.8	99.8	1	1	1.2	Hsp70	CHEBI:24870;ion	PF00012,PF06723	PF00012,PF06723
YP_005224459.1	P0ABI4	1.A.35.1.1	gnl|BL_ORD_ID|8705 gnl|TC-DB|P0ABI4|1.A.35.1.1 Magnesium transport protein corA - Escherichia coli.	316	0.0	92	316	316	1	316	1	316	99.7	99.7	2	2	1.9	MIT	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+), CHEBI:25517;nickel(2+)	PF01544	PF01544
YP_005226647.1	Q9EYX5	1.A.35.4.1	gnl|BL_ORD_ID|17930 gnl|TC-DB|Q9EYX5|1.A.35.4.1 Zinc transport protein (Putative Zn transport protein) - Salmonella typhimurium.	327	0.0	85	327	327	1	327	1	327	99.7	99.7	2	2	2.0	MIT	CHEBI:3290;cadmium(2+), CHEBI:10113;zinc(2+)	PF01544	PF01544
YP_005226714.1	Q9EYX5	1.A.35.4.1	gnl|BL_ORD_ID|17930 gnl|TC-DB|Q9EYX5|1.A.35.4.1 Zinc transport protein (Putative Zn transport protein) - Salmonella typhimurium.	321	4.00084e-22	25	342	327	15	329	8	319	91.8	95.1	3	2	1.2	MIT	CHEBI:3290;cadmium(2+), CHEBI:10113;zinc(2+)	PF01544	PF01544
YP_005225796.1	P37002	1.A.43.1.1	gnl|BL_ORD_ID|10074 gnl|TC-DB|P37002|1.A.43.1.1 Protein crcB - Escherichia coli.	126	1.46259e-71	78	127	127	1	126	1	126	98.4	98.4	4	4	4.45	Fluc	CHEBI:5113;fluoride, CHEBI:3731;chloride	PF02537	PF02537
YP_005227090.1	W9BH30	1.A.46.2.8	gnl|BL_ORD_ID|20699 gnl|TC-DB|W9BH30|1.A.46.2.8 Bestrophin, RFP-TM, chloride channel family protein OS=Klebsiella pneumoniae GN=yneE PE=4 SV=1	305	0.0	100	305	305	1	305	1	305	99.7	99.7	3	3	2.85	Bestrophin	CHEBI:9175;sodium(1+)	PF01062	PF01062
YP_005225206.1	I7MT28	1.A.62.2.2	gnl|BL_ORD_ID|5425 gnl|TC-DB|I7MT28|1.A.62.2.2 Uncharacterized protein OS=Yersinia pestis PY-02 GN=YPPY02_3851 PE=4 SV=1	203	1.0209e-125	86	207	204	1	203	1	203	97.6	99.0	7	7	5.7	TRIC	CHEBI:6528;long-chain fatty acid	PF03458,PF03458	PF03458,PF03458
YP_005229460.1	P0AGM2	1.A.62.2.3	gnl|BL_ORD_ID|8869 gnl|TC-DB|P0AGM2|1.A.62.2.3 UPF0126 inner membrane protein YicG OS=Escherichia coli (strain K12) GN=yicG PE=1 SV=1	205	3.04902e-129	86	205	205	1	205	1	205	99.5	99.5	7	7	6.25	TRIC	None	PF03458,PF03458	PF03458,PF03458
YP_005229639.1	Q6UP69	1.A.72.3.1	gnl|BL_ORD_ID|15074 gnl|TC-DB|Q6UP69|1.A.72.3.1 9.A.2.1.1 Mercuric transport protein MerT	116	1.17344e-74	88	116	116	1	116	1	116	99.1	99.1	3	3	3.55	Mer	CHEBI:5714;mercury(2+)	PF02411	PF02411
YP_005229641.1	P22905	1.A.72.4.2	gnl|BL_ORD_ID|9416 gnl|TC-DB|P22905|1.A.72.4.2 Mercuric transport protein MerC OS=Acidithiobacillus ferrooxidans OX=920 GN=merC PE=1 SV=2	143	1.85152e-52	56	153	144	14	152	1	143	90.2	98.6	4	4	3.55	Mer	CHEBI:5714;mercury(2+)	PF03203	PF03203
YP_005229645.1	Q57069	1.A.72.5.1	gnl|BL_ORD_ID|14170 gnl|TC-DB|Q57069|1.A.72.5.1 MerE OS=Escherichia coli GN=merE PE=4 SV=1	78	3.43977e-54	100	78	78	1	78	1	78	98.7	98.7	2	2	2.1	Mer	CHEBI:5714;mercury(2+)	PF05052	PF05052
YP_005229614.1	C4X3L3	1.A.77.3.8	gnl|BL_ORD_ID|2528 gnl|TC-DB|C4X3L3|1.A.77.3.8 ATP synthase subunit I OS=Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044 GN=atpI PE=4 SV=1	126	1.9927e-85	100	126	150	1	126	25	150	99.2	83.3	4	4	3.85	MCU	CHEBI:3473;cation	PF03899	PF03899
YP_005228350.1	P37908	1.A.112.2.5	gnl|BL_ORD_ID|10144 gnl|TC-DB|P37908|1.A.112.2.5 UPF0053 inner membrane protein YfjD OS=Escherichia coli (strain K12) GN=yfjD PE=1 SV=5	179	1.6076e-109	92	208	428	1	179	1	179	85.6	41.6	4	4	4.35	CNNM	None	PF01595	PF01595,PF03471,PF00571
YP_005224756.1	W9BK01	1.A.112.2.12	gnl|BL_ORD_ID|20701 gnl|TC-DB|W9BK01|1.A.112.2.12 DUF21 domain-containing protein OS=Klebsiella pneumoniae OX=573 GN=ytfL PE=3 SV=1	445	0.0	100	445	445	1	445	1	445	99.8	99.8	4	4	4.0	CNNM	CHEBI:3345;L-canavanine, CHEBI:8650;putrescine	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
YP_005226200.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	237	4.31713e-20	31	262	261	1	230	1	228	87.4	87.0	3	1	0.0	Ayr1	None	PF00106,PF13561,PF08659	PF00106,PF13561,PF08659
YP_005226624.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	251	3.53497e-32	35	251	250	3	249	8	247	98.0	95.6	1	1	0.8	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
YP_005226270.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	249	1.13212e-31	32	244	250	4	244	6	250	98.4	97.6	1	1	0.85	Ayr1	None	PF13561,PF00106,PF08659,PF13460,PF01370	PF13561,PF00106,PF08659
YP_005229326.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	252	4.14409e-30	32	252	250	4	249	8	246	97.2	95.2	1	1	0.45	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
YP_005225749.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	3.68255e-25	33	251	250	3	246	2	246	96.8	97.6	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
YP_005227108.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	254	8.38698e-25	31	304	250	56	304	4	250	81.6	98.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
YP_005225725.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	251	9.29077e-24	32	261	250	13	257	5	246	93.5	96.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
YP_005224541.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	270	1.4861e-20	29	267	250	7	266	5	249	97.0	97.6	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF13561,PF00106,PF08659
YP_005228703.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	251	1.89251e-20	29	247	250	3	247	9	247	98.8	95.2	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
YP_005226138.1	Q6RW54	1.B.1.1.12	gnl|BL_ORD_ID|15038 gnl|TC-DB|Q6RW54|1.B.1.1.12 Outer membrane porin protein OS=Enterobacter aerogenes GN=omp35 PE=4 SV=1	132	3.40248e-92	99	144	358	2	133	1	132	91.0	36.6	1	1	0.85	GBP	CHEBI:10427;beta-lactam antibiotic, CHEBI:3538;cephalosporin, CHEBI:5879;imipenem	PF00267	PF00267
YP_005228001.1	D6QLX8	1.B.1.1.19	gnl|BL_ORD_ID|3362 gnl|TC-DB|D6QLX8|1.B.1.1.19 OmpK36 OS=Klebsiella pneumoniae GN=ompK36 PE=3 SV=1	367	0.0	100	367	367	1	367	1	367	99.7	99.7	1	1	0.85	GBP	CHEBI:43968;meropenem, CHEBI:404903;ertapenem, CHEBI:5879;imipenem, CHEBI:29470;2-(Biaryl)carbapenems	PF00267	PF00267
YP_005226652.1	Q56111	1.B.1.1.22	gnl|BL_ORD_ID|14118 gnl|TC-DB|Q56111|1.B.1.1.22 Outer membrane protein S2 OS=Salmonella typhi GN=ompS2 PE=3 SV=1	385	0.0	81	384	383	1	384	1	383	99.7	99.7	1	1	0.85	GBP	CHEBI:25367;molecule	PF00267,PF13609	PF00267,PF13609
YP_005227753.1	Q56110	1.B.1.1.27	gnl|BL_ORD_ID|14117 gnl|TC-DB|Q56110|1.B.1.1.27 Outer membrane protein S1 OS=Salmonella typhi GN=ompS1 PE=3 SV=1	397	0.0	76	381	394	1	381	1	394	99.7	99.7	1	1	0.85	GBP	None	PF00267	PF00267
YP_005224560.1	P02943	1.B.3.1.1	gnl|BL_ORD_ID|8239 gnl|TC-DB|P02943|1.B.3.1.1 MALTOPORIN PRECURSOR (MALTOSE-INDUCIBLE PORIN) (LAMBDA RECEPTOR PROTEIN) - Escherichia coli.	448	0.0	73	429	446	1	429	1	446	99.8	99.8	1	1	0.95	SP	CHEBI:23489;alpha-cyclodextrin, CHEBI:62009;maltoheptaose heptasaccharide, CHEBI:6668;maltose, CHEBI:17306;maltose, CHEBI:6672;alpha-maltotriose, CHEBI:6671;maltotetraose, CHEBI:61996;maltopentaose pentasaccharide, CHEBI:22582;antimicrobial agent	PF02264	PF02264
YP_005224868.1	P02943	1.B.3.1.1	gnl|BL_ORD_ID|8239 gnl|TC-DB|P02943|1.B.3.1.1 MALTOPORIN PRECURSOR (MALTOSE-INDUCIBLE PORIN) (LAMBDA RECEPTOR PROTEIN) - Escherichia coli.	421	1.24199e-19	24	460	446	70	444	15	410	81.3	88.6	1	1	0.0	SP	CHEBI:23489;alpha-cyclodextrin, CHEBI:62009;maltoheptaose heptasaccharide, CHEBI:6668;maltose, CHEBI:17306;maltose, CHEBI:6672;alpha-maltotriose, CHEBI:6671;maltotetraose, CHEBI:61996;maltopentaose pentasaccharide, CHEBI:22582;antimicrobial agent	PF02264	PF02264
YP_005229527.1	P02943	1.B.3.1.1	gnl|BL_ORD_ID|8239 gnl|TC-DB|P02943|1.B.3.1.1 MALTOPORIN PRECURSOR (MALTOSE-INDUCIBLE PORIN) (LAMBDA RECEPTOR PROTEIN) - Escherichia coli.	421	2.97048e-19	24	459	446	69	443	15	410	81.5	88.6	1	1	0.0	SP	CHEBI:23489;alpha-cyclodextrin, CHEBI:62009;maltoheptaose heptasaccharide, CHEBI:6668;maltose, CHEBI:17306;maltose, CHEBI:6672;alpha-maltotriose, CHEBI:6671;maltotetraose, CHEBI:61996;maltopentaose pentasaccharide, CHEBI:22582;antimicrobial agent	PF02264	PF02264
YP_005229594.1	P26218	1.B.3.1.3	gnl|BL_ORD_ID|9577 gnl|TC-DB|P26218|1.B.3.1.3 PUTATIVE OUTER MEMBRANE PROTEIN YIEC PRECURSOR - Escherichia coli.	550	0.0	77	544	538	1	544	1	538	99.8	99.8	1	1	0.95	SP	CHEBI:9002;salicin, CHEBI:2806;hydroquinone O-beta-D-glucopyranoside, CHEBI:3522;cellobiose, CHEBI:5318;gentiobiose	PF02264,PF11471	PF02264,PF11471
YP_005225477.1	WP_150996667	1.B.3.1.14	gnl|BL_ORD_ID|21978 gnl|TC-DB|WP_150996667.1|1.B.3.1.14 maltoporin LamB [Aeromonas veronii]	243	1.12383e-64	46	228	439	8	224	8	241	94.7	53.1	1	1	0.9	SP	CHEBI:17593;maltooligosaccharide, CHEBI:6668;maltose	PF02264	PF02264
YP_005225976.1	G0EBV0	1.B.6.2.10	gnl|BL_ORD_ID|4525 gnl|TC-DB|G0EBV0|1.B.6.2.10 Outer membrane protein X OS=Enterobacter aerogenes (strain ATCC 13048 / DSM 30053 / JCM 1235 / KCTC 2190 / NBRC 13534 / NCIMB 10102 / NCTC 10006) GN=ompX PE=4 SV=1	171	1.32251e-122	97	170	171	1	170	1	171	99.4	99.4	1	1	0.95	OOP	CHEBI:25367;molecule	PF13505,PF06316,PF06316	PF13505,PF06316,PF06316
YP_005228095.1	P10384	1.B.9.1.1	gnl|BL_ORD_ID|8991 gnl|TC-DB|P10384|1.B.9.1.1 LONG-CHAIN FATTY ACID TRANSPORT PROTEIN PRECURSOR (OUTER MEMBRANE FADL PROTEIN) (OUTER MEMBRANE FLP PROTEIN) - Escherichia coli.	174	7.59672e-105	85	176	446	3	176	1	174	98.3	38.8	1	1	0.85	FadL	CHEBI:1366;resveratrol, CHEBI:7483;(S)-naringenin, CHEBI:8923;rutin	PF03349	PF03349
YP_005225403.1	P0A927	1.B.10.1.1	gnl|BL_ORD_ID|8625 gnl|TC-DB|P0A927|1.B.10.1.1 Nucleoside-specific channel-forming protein tsx - Escherichia coli.	294	0.0	87	294	294	1	294	1	294	99.7	99.7	1	1	0.9	Tsx	CHEBI:7647;nucleoside	PF03502	PF03502
YP_005228645.1	P21647	1.B.11.3.2	gnl|BL_ORD_ID|9371 gnl|TC-DB|P21647|1.B.11.3.2 Outer membrane usher protein mrkC - Klebsiella pneumoniae.	828	0.0	88	828	828	1	828	1	828	99.9	99.9	1	1	0.9	FUP	None	PF00577,PF13954,PF13953	PF00577,PF13954,PF13953
YP_005228658.1	P30130	1.B.11.3.9	gnl|BL_ORD_ID|9707 gnl|TC-DB|P30130|1.B.11.3.9 Outer membrane usher protein fimD OS=Escherichia coli (strain K12) GN=fimD PE=1 SV=2	857	0.0	78	870	878	14	870	22	878	98.4	97.5	1	1	0.7	FUP	None	PF00577,PF13954,PF13953	PF00577,PF13954,PF13953
YP_005225329.1	P25733	1.B.11.4.1	gnl|BL_ORD_ID|9562 gnl|TC-DB|P25733|1.B.11.4.1 CFA/I fimbrial subunit C OS=Escherichia coli GN=cfaC PE=4 SV=1	605	8.31429e-14	23	841	869	264	823	256	841	66.5	67.3	1	1	0.75	FUP	None	PF15976,PF16967	PF17271,PF16967,PF15976
YP_005225154.1	Q5QHR5	1.B.12.3.3	gnl|BL_ORD_ID|14456 gnl|TC-DB|Q5QHR5|1.B.12.3.3 Autotransporter adhesin OS=Aggregatibacter actinomycetemcomitans OX=714 GN=aae PE=4 SV=1	152	1.18766e-05	24	195	912	39	183	134	284	73.8	16.4	1	2	0.0	AT-1	None	NA	NA
YP_005226450.1	P75780	1.B.14.1.9	gnl|BL_ORD_ID|11406 gnl|TC-DB|P75780|1.B.14.1.9 Catecholate siderophore receptor fiu - Escherichia coli (strain K12).	761	0.0	77	772	760	12	772	1	760	98.4	99.9	1	1	0.7	OMR	CHEBI:36084;dihydroxybenzoate	PF00593,PF07715	PF00593,PF07715
YP_005228462.1	Q51104	1.B.14.2.1	gnl|BL_ORD_ID|13923 gnl|TC-DB|Q51104|1.B.14.2.1 HEMOGLOBIN RECEPTOR - Neisseria meningitidis.	831	2.56167e-46	25	787	792	15	771	7	774	96.1	96.8	1	1	0.85	OMR	CHEBI:5656;deoxyhemoglobin	PF00593,PF07715	PF00593,PF07715
YP_005227938.1	P33369	1.B.17.3.10	gnl|BL_ORD_ID|9910 gnl|TC-DB|P33369|1.B.17.3.10 Putative multidrug resistance outer membrane protein MdtQ OS=Escherichia coli (strain K12) GN=mdtQ PE=5 SV=2	467	0.0	69	479	478	10	474	10	476	96.9	97.5	1	1	0.8	OMF	CHEBI:383703;3,6-diamino-10-methylacridinium chloride, CHEBI:9501;tetraphenylarsonium, CHEBI:8641;puromycin	PF02321,PF02321	PF02321,PF02321
YP_005227869.1	P0A932	1.B.18.3.8	gnl|BL_ORD_ID|8627 gnl|TC-DB|P0A932|1.B.18.3.8 Putative polysaccharide export protein GfcE OS=Escherichia coli (strain K12) GN=gfcE PE=3 SV=1	379	0.0	74	379	379	1	379	1	379	99.7	99.7	1	1	0.85	OMA	CHEBI:61650;[3)-beta-D-galactopyranuronosyl-(1->3)-2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-glucopyranosyl-(1->4)-beta-D-galactopyranurosyl-(1->]n	PF02563,PF18412,PF10531	PF02563,PF18412,PF10531,PF10531
