#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_038622277.1	C7CD71	1.A.43.1.18	gnl|BL_ORD_ID|2646 gnl|TC-DB|C7CD71|1.A.43.1.18 Putative fluoride ion transporter CrcB OS=Methylorubrum extorquens (strain DSM 6343 / CIP 106787 / DM4) OX=661410 GN=crcB PE=3 SV=1	111	2.43282e-10	36	110	122	9	108	6	115	90.0	89.3	4	4	2.8	Fluc	None	PF02537	PF02537
WP_014525844.1	D5EFJ5	1.A.54.5.2	gnl|BL_ORD_ID|3299 gnl|TC-DB|D5EFJ5|1.A.54.5.2 Peptidase A24A prepilin type IV OS=Aminobacterium colombiense (strain DSM 12261 / ALA-1) GN=Amico_1205 PE=4 SV=1	110	2.63358e-05	29	176	158	18	122	4	104	59.1	63.3	6	4	3.35	Presenilin	CHEBI:3473;cation	PF01478	PF01478
WP_046096151.1	Q9RKM3	1.A.62.3.2	gnl|BL_ORD_ID|18849 gnl|TC-DB|Q9RKM3|1.A.62.3.2 UPF0126 membrane protein SCO4104 OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) GN=SCO4104 PE=3 SV=1	167	1.05712e-29	41	239	218	6	171	12	177	69.0	75.7	7	7	6.25	TRIC	CHEBI:7755;oligopeptide	PF03458,PF03458	PF03458,PF03458
WP_013911272.1	H2G2H8	1.A.77.5.1	gnl|BL_ORD_ID|5033 gnl|TC-DB|H2G2H8|1.A.77.5.1 Integral membrane protein OS=Corynebacterium diphtheriae (strain 31A) GN=CD31A_1052 PE=4 SV=1	136	3.57534e-67	71	144	147	9	144	8	143	93.8	91.8	4	4	4.0	MCU	CHEBI:3473;cation	NA	NA
WP_014525102.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	285	4.71478e-51	38	664	399	7	287	4	278	42.2	68.7	1	2	0.0	MCA	None	PF03793,PF03793,PF03793,PF03793,PF00069,PF07714,PF03109	PF00069,PF07714,PF08308
WP_014836609.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	370	4.86686e-41	30	759	399	13	375	5	365	47.7	90.2	2	2	0.0	MCA	None	PF03793,PF03793,PF03793,PF03793,PF03793,PF00069,PF07714	PF00069,PF07714,PF08308
WP_014835631.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	287	7.92846e-40	34	506	399	20	299	6	284	55.1	69.7	1	2	0.0	MCA	None	PF00069,PF07714,PF03109	PF00069,PF07714,PF08308
WP_013911433.1	O07585	1.A.112.2.4	gnl|BL_ORD_ID|6804 gnl|TC-DB|O07585|1.A.112.2.4 UPF0053 protein YhdP OS=Bacillus subtilis (strain 168) GN=yhdP PE=3 SV=1	342	5.32683e-58	34	350	444	7	344	6	343	96.3	75.9	4	4	3.3	CNNM	CHEBI:6635;magnesium(2+), CHEBI:23337;cobalt(2+)	PF01595,PF00571,PF00571	PF01595,PF03471,PF00571,PF00571
WP_013911434.1	T1Y8N2	1.A.112.2.10	gnl|BL_ORD_ID|20210 gnl|TC-DB|T1Y8N2|1.A.112.2.10 Magnesium and cobalt efflux protein corC OS=Staphylococcus aureus subsp. aureus CN1 OX=1193576 GN=SAKOR_00699 PE=4 SV=1	390	7.54355e-62	33	466	449	6	393	5	391	83.0	86.0	3	4	3.05	CNNM	CHEBI:18420;magnesium(2+)	PF01595,PF03471,PF00571	PF01595,PF00571,PF00571,PF03471
WP_014836711.1	RZD32576	1.A.115.1.2	gnl|BL_ORD_ID|19998 gnl|TC-DB|RZD32576|1.A.115.1.2 NAD-binding protein [Euryarchaeota archaeon]	179	1.76369e-25	35	267	261	12	188	8	183	65.9	67.0	1	1	0.0	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659
WP_013910538.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	179	5.17882e-20	32	233	250	3	176	8	185	74.2	70.8	1	1	0.95	Ayr1	None	PF00106,PF13561,PF08659,PF01370	PF13561,PF00106,PF08659
WP_029974324.1	B3FNS7	1.B.40.1.5	gnl|BL_ORD_ID|1815 gnl|TC-DB|B3FNS7|1.B.40.1.5 Trimeric autotransporter adhesin OS=Haemophilus sp. 1595 GN=cha PE=4 SV=1	295	0.000962662	24	505	1610	106	388	1290	1563	55.8	17.0	2	3	0.0	AT-2	CHEBI:8526;protein polypeptide chain	PF00883,PF02789	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_044032711.1	CAH35630	1.B.40.1.7	gnl|BL_ORD_ID|2821 gnl|TC-DB|CAH35630.1|1.B.40.1.7 putative outer membrane protein [Burkholderia pseudomallei K96243]	498	2.38581e-09	22	612	1124	69	539	441	915	76.8	42.2	1	1	0.0	AT-2	None	PF04213,PF04213	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
WP_013911400.1	P64883	1.B.50.1.1	gnl|BL_ORD_ID|11217 gnl|TC-DB|P64883|1.B.50.1.1 Uncharacterized protein Rv1698/MT1737 - Mycobacterium tuberculosis.	300	9.37747e-46	34	317	314	9	305	8	307	93.4	95.2	1	1	1.1	AFB-OMP	CHEBI:23378;copper cation	PF11382	PF11382
WP_013911134.1	P36649	1.B.76.1.8	gnl|BL_ORD_ID|10065 gnl|TC-DB|P36649|1.B.76.1.8 Blue copper oxidase CueO OS=Escherichia coli (strain K12) GN=cueO PE=1 SV=2	493	1.18861e-64	32	522	516	54	491	34	511	83.7	92.4	1	1	0.0	CopB	CHEBI:23380;copper(2+)	PF07732,PF07731	PF07732,PF07731,PF00394
WP_029975141.1	WP_196973084	1.B.163.1.2	gnl|BL_ORD_ID|22090 gnl|TC-DB|WP_196973084.1|1.B.163.1.2 DUF3068 domain-containing protein [Corynebacterium diphtheriae]	359	4.53443e-152	64	395	364	33	387	10	357	89.6	95.3	2	2	1.85	PorA2	CHEBI:36915;inorganic cation	PF11271	PF11271
WP_014525311.1	M2YRU5	1.B.163.1.8	gnl|BL_ORD_ID|6343 gnl|TC-DB|M2YRU5|1.B.163.1.8 Uncharacterized protein OS=Rhodococcus ruber BKS 20-38 OX=1278076 GN=G352_25877 PE=4 SV=1	324	4.50179e-24	28	313	391	13	306	1	323	93.6	82.4	2	1	0.0	PorA2	CHEBI:24870;ion	PF11271	PF11271
WP_038622394.1	WP_058061651	1.C.1.2.4	gnl|BL_ORD_ID|21251 gnl|TC-DB|WP_058061651.1|1.C.1.2.4 cell envelope integrity protein TolA [Acinetobacter baumannii]	304	7.49748e-15	29	343	459	21	288	85	369	77.8	61.9	2	1	0.0	Colicin	None	NA	PF13103,PF03544
WP_044032678.1	P00587	1.C.7.1.1	gnl|BL_ORD_ID|8176 gnl|TC-DB|P00587|1.C.7.1.1 DIPHTHERIA TOXIN PRECURSOR (DT) (NAD(+)--DIPHTHAMIDE ADP- RIBOSYLTRANSFERASE) (EC 2.4.2.36) - Corynephage omega.	560	0.0	95	560	560	1	560	1	560	99.8	99.8	1	1	0.9	DT	CHEBI:7990;peptide	PF02763,PF01324,PF02764	PF02763,PF01324,PF02764
WP_048517464.1	UZP48208	1.C.39.14.5	gnl|BL_ORD_ID|20457 gnl|TC-DB|UZP48208.1|1.C.39.14.5 macrophage-expressed protein 1 [Charonia tritonis]	79	0.000948967	29	96	784	16	88	650	728	75.0	9.9	1	2	0.45	MACPF	CHEBI:25367;molecule	NA	PF01823
WP_013912246.1	H2HWQ5	1.C.113.1.6	gnl|BL_ORD_ID|5040 gnl|TC-DB|H2HWQ5|1.C.113.1.6 Putative membrane protein OS=Corynebacterium diphtheriae (strain HC04) GN=CDHC04_1807 PE=4 SV=1	230	7.11295e-107	63	225	262	1	224	30	257	99.1	86.6	7	7	5.3	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_013911979.1	P0A2L3	1.C.126.1.2	gnl|BL_ORD_ID|8555 gnl|TC-DB|P0A2L3|1.C.126.1.2 Magnesium and cobalt efflux protein corC - Salmonella typhimurium.	253	2.36882e-42	33	443	292	169	421	36	273	56.9	81.2	3	1	0.0	HlyC	None	PF01595,PF00571,PF00571	PF03471,PF00571,PF00571
WP_013910662.1	H5TII5	1.E.34.1.3	gnl|BL_ORD_ID|5081 gnl|TC-DB|H5TII5|1.E.34.1.3 Putative uncharacterized protein OS=Gordonia otitidis NBRC 100426 GN=GOOTI_060_00050 PE=4 SV=1	140	2.12027e-46	55	166	173	18	155	17	156	82.5	80.3	2	2	2.05	PAH-X	None	PF07332	PF07332
WP_013912590.1	Q63RX0	1.E.43.1.11	gnl|BL_ORD_ID|14673 gnl|TC-DB|Q63RX0|1.E.43.1.11 Putative membrane protein OS=Burkholderia pseudomallei (strain K96243) GN=BPSL2550 PE=4 SV=1	82	5.54928e-18	41	85	115	5	85	36	114	94.1	67.8	3	3	2.75	T-A Hol	None	PF04226	PF04226
WP_013911945.1	XP_018613977	1.F.3.1.3	gnl|BL_ORD_ID|22500 gnl|TC-DB|XP_018613977.2|1.F.3.1.3 intersectin-1-like isoform X2 [Scleropages formosus]	187	7.371e-06	26	238	1738	1	175	358	539	73.1	10.4	1	1	0.0	ETMP1	None	PF02591	PF16652,PF14604,PF14604,PF14604,PF14604,PF14604,PF00018,PF00018,PF00018,PF00018,PF00018,PF07653,PF07653,PF07653,PF07653,PF07653,PF16617,PF00621,PF12763,PF12763,PF00168
WP_029974899.1	P69367	2.A.1.2.21	gnl|BL_ORD_ID|11260 gnl|TC-DB|P69367|2.A.1.2.21 Multidrug resistance protein mdtH - Escherichia coli.	391	1.13797e-41	29	415	402	13	399	15	380	93.0	90.8	12	12	7.65	MFS	CHEBI:4796;enoxacin, CHEBI:7629;norfloxacin	PF07690	PF07690,PF07690
WP_013910894.1	P77389	2.A.1.2.65	gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1	371	7.28923e-74	37	408	389	24	393	7	377	90.4	95.1	12	12	11.55	MFS	None	PF07690,PF00083	PF07690,PF06779,PF00083
WP_044032724.1	L0A2L0	2.A.1.2.81	gnl|BL_ORD_ID|6102 gnl|TC-DB|L0A2L0|2.A.1.2.81 Major Facilitator Superfamily transporter OS=Deinococcus peraridilitoris (strain DSM 19664 / LMG 22246 / CIP 109416 / KR-200) GN=Deipe_2189 PE=4 SV=1	355	0.00018281	21	429	443	41	383	49	375	79.7	73.6	12	12	9.9	MFS	None	PF07690	PF07690,PF00083
WP_013910615.1	Q5PU79	2.A.1.3.22	gnl|BL_ORD_ID|14452 gnl|TC-DB|Q5PU79|2.A.1.3.22 Tetracycline resistant protein Tet38 - Staphylococcus aureus.	436	1.71427e-136	47	458	450	21	444	9	444	92.4	96.7	14	14	12.45	MFS	CHEBI:9474;tetracycline, CHEBI:27902;tetracycline	PF07690	PF07690
WP_013910913.1	O35018	2.A.1.3.30	gnl|BL_ORD_ID|7172 gnl|TC-DB|O35018|2.A.1.3.30 Lincomycin resistance protein lmrB - Bacillus subtilis.	470	3.10609e-104	37	487	479	18	476	10	475	94.0	97.1	14	14	13.4	MFS	CHEBI:6472;lincomycin	PF07690	PF07690
WP_029974993.1	Q9ZGB6	2.A.1.3.32	gnl|BL_ORD_ID|19609 gnl|TC-DB|Q9ZGB6|2.A.1.3.32 LanJ OS=Streptomyces cyanogenus GN=lanJ PE=4 SV=1	507	6.34122e-112	35	568	517	28	534	6	495	89.1	94.6	14	14	12.0	MFS	CHEBI:70064;Landomycin A	PF07690,PF06609,PF00083	PF07690,PF00083,PF06609
WP_029974987.1	Q9ZGB6	2.A.1.3.32	gnl|BL_ORD_ID|19609 gnl|TC-DB|Q9ZGB6|2.A.1.3.32 LanJ OS=Streptomyces cyanogenus GN=lanJ PE=4 SV=1	499	3.45926e-98	33	524	517	13	511	15	497	95.0	93.2	14	14	12.2	MFS	CHEBI:70064;Landomycin A	PF07690,PF06609,PF00083	PF07690,PF00083,PF06609
WP_014526233.1	A2RJJ9	2.A.1.3.37	gnl|BL_ORD_ID|281 gnl|TC-DB|A2RJJ9|2.A.1.3.37 Putative uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_0856 PE=4 SV=1	457	2.39826e-138	46	467	480	12	462	15	470	96.4	94.8	14	14	13.25	MFS	CHEBI:9893;uridine, CHEBI:40154;5-fluorouridine, CHEBI:4434;2'-deoxyuridine	PF07690,PF00083	PF07690,PF07690,PF00083
WP_029975533.1	Q8NMG4	2.A.1.3.74	gnl|BL_ORD_ID|16644 gnl|TC-DB|Q8NMG4|2.A.1.3.74 Permeases of the major facilitator superfamily OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=Cgl2611 PE=4 SV=1	480	0.0	62	484	494	5	483	15	494	98.8	97.0	14	14	14.1	MFS	CHEBI:6264;L-lysine, CHEBI:6203;L-citrulline, CHEBI:6185;L-arginine, CHEBI:9218;spermidine, CHEBI:9219;spermine, CHEBI:8650;putrescine, CHEBI:3288;cadaverine	PF07690,PF07690,PF00083,PF03209	PF07690,PF07690
WP_029975388.1	D5UKP1	2.A.1.3.80	gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1	436	1.46185e-128	47	482	540	26	456	4	436	89.2	80.0	14	12	9.85	MFS	None	PF07690,PF07690	PF07690,PF00083
WP_044032674.1	D5UKP1	2.A.1.3.80	gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1	512	2.79997e-80	34	502	540	8	496	14	517	97.2	93.1	14	12	10.2	MFS	None	PF07690	PF07690,PF00083
WP_013912542.1	P08194	2.A.1.4.3	gnl|BL_ORD_ID|8454 gnl|TC-DB|P08194|2.A.1.4.3 Glycerol-3-phosphate transporter (G-3-P transporter) (G-3-P permease) - Escherichia coli.	447	1.00401e-140	47	456	452	10	455	9	449	97.6	97.3	12	12	11.5	MFS	CHEBI:14336;glycerol 1-phosphate	PF07690	PF07690
WP_029975312.1	P37643	2.A.1.6.10	gnl|BL_ORD_ID|10118 gnl|TC-DB|P37643|2.A.1.6.10 Inner membrane metabolite transport protein yhjE OS=Escherichia coli (strain K12) GN=yhjE PE=1 SV=1	430	6.84117e-155	54	461	440	28	455	20	437	92.6	94.8	12	12	11.7	MFS	CHEBI:25212;metabolite	PF00083,PF00083,PF07690	PF00083,PF00083,PF07690,PF07690
WP_041477097.1	A6QJ21	2.A.1.21.7	gnl|BL_ORD_ID|625 gnl|TC-DB|A6QJ21|2.A.1.21.7 Putative uncharacterized protein OS=Staphylococcus aureus (strain Newman) GN=NWMN_2081 PE=4 SV=1	370	4.05703e-28	27	434	397	34	401	21	356	84.6	84.4	12	12	9.55	MFS	CHEBI:84711;staphyloferrin A, CHEBI:25106;macrolide	PF07690,PF05977	PF05977,PF07690,PF07690
WP_038622589.1	BAV24557	2.A.1.36.6	gnl|BL_ORD_ID|2253 gnl|TC-DB|BAV24557.1|2.A.1.36.6 hypothetical transport protein ynfM [Corynebacterium glutamicum]	392	1.64596e-164	59	403	416	11	402	21	412	97.0	94.0	12	12	11.95	MFS	CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:29806;fumarate(2-)	PF07690	PF07690
WP_014836636.1	Q6LYZ4	2.A.1.54.1	gnl|BL_ORD_ID|14848 gnl|TC-DB|Q6LYZ4|2.A.1.54.1 Hypothetical protein precursor - Methanococcus maripaludis.	415	5.67214e-42	26	431	434	22	419	16	421	92.1	93.3	12	12	9.9	MFS	None	PF07690	PF07690
WP_038622756.1	S2W0Y0	2.A.1.72.2	gnl|BL_ORD_ID|20024 gnl|TC-DB|S2W0Y0|2.A.1.72.2 Uncharacterized protein OS=Propionimicrobium lymphophilum ACS-093-V-SCH5 GN=HMPREF9306_00983 PE=4 SV=1	423	7.46122e-86	39	434	429	3	420	26	399	96.1	86.9	12	12	8.15	MFS	None	PF07690	PF07690
WP_013912602.1	O34691	2.A.1.82.4	gnl|BL_ORD_ID|7141 gnl|TC-DB|O34691|2.A.1.82.4 Hypothetical metabolite transport protein yceI - Bacillus subtilis.	418	1.50344e-117	44	450	400	28	444	10	393	92.4	95.8	12	12	10.95	MFS	CHEBI:7559;nicotinic acid	PF00083,PF07690	PF07690,PF07690,PF00083,PF06779
WP_044032804.1	F6FPI3	2.A.1.85.1	gnl|BL_ORD_ID|4352 gnl|TC-DB|F6FPI3|2.A.1.85.1 Putative uncharacterized protein OS=Isoptericola variabilis (strain 225) GN=Isova_0912 PE=4 SV=1	570	6.95737e-22	23	528	541	1	523	1	537	98.9	99.1	12	12	8.3	MFS	None	NA	NA
WP_014525458.1	P40812	2.A.3.1.8	gnl|BL_ORD_ID|10385 gnl|TC-DB|P40812|2.A.3.1.8 L-asparagine permease (L-asparagine transport protein) - Salmonella typhimurium.	474	1.00232e-175	51	479	497	8	477	18	490	97.9	95.0	12	12	10.2	APC	CHEBI:22653;asparagine	PF00324,PF13520	PF00324,PF13520
WP_013911459.1	O31199	2.A.3.1.9	gnl|BL_ORD_ID|7045 gnl|TC-DB|O31199|2.A.3.1.9 Inducible histidine transporter - Pseudomonas putida.	441	3.74316e-170	54	486	467	35	470	10	450	89.5	94.2	12	12	10.35	APC	CHEBI:5733;histidine	PF00324,PF13520	PF00324,PF13520
WP_014525582.1	Q46065	2.A.3.1.12	gnl|BL_ORD_ID|13651 gnl|TC-DB|Q46065|2.A.3.1.12 Aromatic amino acid transport protein aroP - Corynebacterium glutamicum (Brevibacterium flavum).	447	0.0	75	454	463	4	449	2	448	98.0	96.3	12	12	12.05	APC	CHEBI:5733;histidine, CHEBI:8089;phenylalanine, CHEBI:9769;tryptophan, CHEBI:9800;tyrosine	PF00324,PF13520,PF03845	PF00324,PF13520,PF03845
WP_029974959.1	Q46065	2.A.3.1.12	gnl|BL_ORD_ID|13651 gnl|TC-DB|Q46065|2.A.3.1.12 Aromatic amino acid transport protein aroP - Corynebacterium glutamicum (Brevibacterium flavum).	454	0.0	57	469	463	9	461	8	461	96.4	97.8	12	12	11.7	APC	CHEBI:5733;histidine, CHEBI:8089;phenylalanine, CHEBI:9769;tryptophan, CHEBI:9800;tyrosine	PF00324,PF13520	PF00324,PF13520,PF03845
WP_013911138.1	P35865	2.A.3.2.4	gnl|BL_ORD_ID|10024 gnl|TC-DB|P35865|2.A.3.2.4 L-lysine transport protein (L-lysine permease) - Corynebacterium glutamicum (Brevibacterium flavum).	494	0.0	71	496	501	4	496	8	501	99.2	98.4	13	13	10.9	APC	CHEBI:25094;lysine	PF13520,PF00324	PF13520,PF00324
WP_013912649.1	O28661	2.A.3.6.1	gnl|BL_ORD_ID|6995 gnl|TC-DB|O28661|2.A.3.6.1 CATIONIC AMINO ACID TRANSPORTER (CAT-1) - Archaeoglobus fulgidus.	450	1.25298e-22	24	508	736	18	463	23	435	87.6	56.0	12	13	7.1	APC	CHEBI:2642;alpha-amino acid	PF13520,PF00324	PF13520,PF00324,PF00582
WP_038621879.1	P13512	2.A.4.1.1	gnl|BL_ORD_ID|9100 gnl|TC-DB|P13512|2.A.4.1.1 COBALT-ZINC-CADMIUM RESISTANCE PROTEIN CZCD (CATION EFFLUX SYSTEM PROTEIN CZCD) - Alcaligenes eutrophus (Ralstonia eutropha).	285	1.9531e-67	40	331	316	34	317	2	286	85.5	89.9	6	5	4.5	CDF	CHEBI:3290;cadmium(2+), CHEBI:23337;cobalt(2+), CHEBI:23380;copper(2+), CHEBI:25517;nickel(2+), CHEBI:10113;zinc(2+)	PF01545	PF01545
WP_038622534.1	Q8NLS1	2.A.6.5.10	gnl|BL_ORD_ID|16640 gnl|TC-DB|Q8NLS1|2.A.6.5.10 Predicted drug exporters of the RND superfamily OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=Cgl2867 PE=4 SV=1	714	0.0	74	872	772	1	710	1	714	81.3	92.4	12	12	10.4	RND	CHEBI:23888;drug	PF03176,PF03176	PF03176,PF03176
WP_029975114.1	Q8NTS1	2.A.6.5.11	gnl|BL_ORD_ID|16675 gnl|TC-DB|Q8NTS1|2.A.6.5.11 Predicted drug exporters of the RND superfamily OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=Cgl0231 PE=4 SV=1	800	0.0	59	795	801	1	791	1	800	99.4	99.8	12	12	10.15	RND	CHEBI:23888;drug	PF03176,PF03176	PF03176,PF03176
WP_013912549.1	WP_073408278	2.A.6.8.3	gnl|BL_ORD_ID|21409 gnl|TC-DB|WP_073408278.1|2.A.6.8.3 MMPL family transporter [Flavobacterium johnsoniae]	168	2.73862e-08	22	282	1226	20	186	849	1010	58.9	13.1	1	13	0.0	RND	None	PF01553	PF01553,PF03176,PF03176
WP_041477181.1	D9SZH8	2.A.7.3.49	gnl|BL_ORD_ID|3523 gnl|TC-DB|D9SZH8|2.A.7.3.49 Peptidase S8 and S53 subtilisin kexin sedolisin OS=Micromonospora aurantiaca (strain ATCC 27029 / DSM 43813 / JCM 10878 / NBRC 16125 / INA 9442) GN=Micau_5747 PE=4 SV=1	518	1.69578e-19	29	613	803	6	493	337	794	79.4	56.9	1	10	0.0	DMT	CHEBI:7990;peptide	PF00082	PF00082
WP_044032810.1	Q6SJ76	2.A.7.3.67	gnl|BL_ORD_ID|15042 gnl|TC-DB|Q6SJ76|2.A.7.3.67 Drug/metabolite transporter OS=Escherichia coli GN=pecM PE=4 SV=1	298	1.44092e-09	23	384	294	43	331	31	274	75.0	82.7	10	10	5.6	DMT	CHEBI:2642;alpha-amino acid	PF00892,PF00892	PF00892,PF00892
WP_038622062.1	P27844	2.A.7.7.2	gnl|BL_ORD_ID|9632 gnl|TC-DB|P27844|2.A.7.7.2 Protein rarD OS=Escherichia coli (strain K12) GN=rarD PE=1 SV=2	288	8.98269e-71	40	294	296	1	285	10	296	96.6	96.6	10	10	8.25	DMT	CHEBI:3603;chloramphenicol	PF00892,PF00892	PF00892,PF00892
