#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
WP_004220427.1	A0M015	1.A.62.2.1	gnl|BL_ORD_ID|82 gnl|TC-DB|A0M015|1.A.62.2.1 Membrane protein, UPF0126 OS=Gramella forsetii (strain KT0803) GN=GFO_0986 PE=4 SV=1	204	1.80724e-36	34	212	215	7	208	11	201	94.8	88.4	7	7	3.95	TRIC	CHEBI:24870;ion, CHEBI:3473;cation, CHEBI:25212;metabolite	PF03458,PF03458	PF03458,PF03458
WP_004221002.1	Q54X66	1.A.76.2.4	gnl|BL_ORD_ID|14063 gnl|TC-DB|Q54X66|1.A.76.2.4 Uncharacterized protein OS=Dictyostelium discoideum GN=DDB0204707 PE=4 SV=1	239	2.67749e-13	26	439	433	79	295	179	405	49.2	52.2	1	3	0.0	MagT1	None	PF00877	PF04756
WP_003019800.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	253	2.38735e-52	42	736	399	11	258	5	255	33.6	62.7	1	2	0.0	MCA	None	PF00069,PF07714,PF03793,PF03793,PF03793,PF03109,PF14531	PF00069,PF07714,PF08308
WP_003022174.1	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|21994 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	267	1.50688e-32	32	585	399	10	261	4	264	42.9	65.2	2	2	0.0	MCA	None	PF00069,PF07714,PF03109	PF00069,PF07714,PF08308
WP_009246765.1	P37908	1.A.112.2.5	gnl|BL_ORD_ID|10144 gnl|TC-DB|P37908|1.A.112.2.5 UPF0053 inner membrane protein YfjD OS=Escherichia coli (strain K12) GN=yfjD PE=1 SV=5	423	2.05727e-71	30	424	428	10	424	11	428	97.6	97.4	4	4	3.6	CNNM	None	PF01595,PF03471,PF00571,PF00571	PF01595,PF03471,PF00571
WP_022239572.1	T1Y8N2	1.A.112.2.10	gnl|BL_ORD_ID|20210 gnl|TC-DB|T1Y8N2|1.A.112.2.10 Magnesium and cobalt efflux protein corC OS=Staphylococcus aureus subsp. aureus CN1 OX=1193576 GN=SAKOR_00699 PE=4 SV=1	450	1.27827e-59	27	443	449	3	439	4	449	98.4	99.1	4	4	3.35	CNNM	CHEBI:18420;magnesium(2+)	PF01595,PF03471,PF00571	PF01595,PF00571,PF00571,PF03471
WP_004221720.1	T1Y8N2	1.A.112.2.10	gnl|BL_ORD_ID|20210 gnl|TC-DB|T1Y8N2|1.A.112.2.10 Magnesium and cobalt efflux protein corC OS=Staphylococcus aureus subsp. aureus CN1 OX=1193576 GN=SAKOR_00699 PE=4 SV=1	436	7.57252e-51	28	463	449	5	437	3	423	93.3	93.5	4	4	3.2	CNNM	CHEBI:18420;magnesium(2+)	PF01595,PF03471,PF00571,PF00571	PF01595,PF00571,PF00571,PF03471
WP_004221375.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	6.6356e-34	32	267	250	9	257	5	246	92.9	96.4	1	1	0.0	Ayr1	None	PF13561,PF00106,PF08659	PF13561,PF00106,PF08659
WP_004222088.1	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21287 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	191	2.91329e-14	27	247	250	2	191	8	195	76.5	74.8	2	1	0.85	Ayr1	None	PF00106,PF13561,PF08659	PF13561,PF00106,PF08659
WP_040351281.1	WP_015293093	1.B.89.1.13	gnl|BL_ORD_ID|20863 gnl|TC-DB|WP_015293093.1|1.B.89.1.13 PE family protein [Mycobacterium canettii]	138	0.000398205	25	307	1018	80	205	199	336	40.7	13.5	3	2	0.0	GjpA	None	NA	PF00934
WP_003022314.1	A5KMI4	1.C.105.2.8	gnl|BL_ORD_ID|524 gnl|TC-DB|A5KMI4|1.C.105.2.8 Uncharacterized protein OS=Ruminococcus torques ATCC 27756 GN=RUMTOR_01457 PE=4 SV=1	529	1.75119e-86	33	488	529	1	476	1	526	97.3	99.2	2	3	0.9	Vip3	None	PF13476,PF13175,PF13514	PF13476,PF13175,PF13514
WP_003021703.1	A4VGV1	1.C.113.1.3	gnl|BL_ORD_ID|453 gnl|TC-DB|A4VGV1|1.C.113.1.3 Channel protein, hemolysin III family OS=Pseudomonas stutzeri (strain A1501) GN=PST_0496 PE=4 SV=1	207	7.59076e-50	43	220	205	10	216	8	205	93.6	96.1	7	7	5.6	Hly III	CHEBI:25367;molecule	PF03006	PF03006
WP_004220902.1	I6T8M5	1.E.14.1.15	gnl|BL_ORD_ID|5356 gnl|TC-DB|I6T8M5|1.E.14.1.15 Putative murein hydrolase regulator LrgA OS=Streptococcus mutans GS-5 GN=SMUGS5_07685 PE=4 SV=1	112	1.05882e-18	33	123	120	1	112	1	112	90.2	92.5	3	3	3.0	CidA/LrgA Holin	None	PF03788	PF03788
WP_003023294.1	P16153	1.E.19.3.1	gnl|BL_ORD_ID|9206 gnl|TC-DB|P16153|1.E.19.3.1 Protein utxA - Clostridium difficile.	145	5.0269e-37	47	162	166	1	144	25	165	88.3	84.3	3	4	2.75	TcdE Holin	CHEBI:27026;toxin	PF05105	PF05105
WP_004220405.1	D4LW32	1.E.52.1.1	gnl|BL_ORD_ID|3235 gnl|TC-DB|D4LW32|1.E.52.1.1 Holin, BlyA family OS=Ruminococcus obeum A2-162 GN=CK5_02040 PE=4 SV=1	55	3.71287e-24	82	55	59	1	55	5	59	98.2	91.5	1	1	1.0	FFPP-Hol	None	PF16982	PF16982
WP_003021362.1	O76329	1.I.1.1.5	gnl|BL_ORD_ID|7571 gnl|TC-DB|O76329|1.I.1.1.5 Interaptin OS=Dictyostelium discoideum OX=44689 GN=abpD PE=1 SV=1	213	7.1608e-12	21	402	1738	35	247	951	1157	52.7	11.9	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	NA	PF00307,PF00307,PF11971
WP_004220722.1	MBD5501793	1.M.3.1.3	gnl|BL_ORD_ID|6477 gnl|TC-DB|MBD5501793.1|1.M.3.1.3 MAG: hypothetical protein HDR10_11425 [Lachnospiraceae bacterium]	119	3.13016e-15	32	175	133	15	130	14	132	65.7	88.7	1	2	0.85	Spannin3	CHEBI:24870;ion, CHEBI:14911;protein	NA	NA
WP_009246997.1	L0A2L0	2.A.1.2.81	gnl|BL_ORD_ID|6102 gnl|TC-DB|L0A2L0|2.A.1.2.81 Major Facilitator Superfamily transporter OS=Deinococcus peraridilitoris (strain DSM 19664 / LMG 22246 / CIP 109416 / KR-200) GN=Deipe_2189 PE=4 SV=1	357	4.1885e-18	25	424	443	26	377	24	372	82.8	78.6	12	12	10.0	MFS	None	PF07690	PF07690,PF00083
WP_004222070.1	Q8TZJ0	2.A.1.2.88	gnl|BL_ORD_ID|16885 gnl|TC-DB|Q8TZJ0|2.A.1.2.88 Sucrose transport protein OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) GN=PF2002 PE=4 SV=1	430	1.30475e-88	37	428	442	3	413	4	428	95.8	95.9	12	12	9.9	MFS	None	PF07690,PF07690,PF13347,PF03209	PF07690,PF07690,PF13347,PF00083,PF01306
WP_022239856.1	WP_068464567	2.A.1.2.118	gnl|BL_ORD_ID|21340 gnl|TC-DB|WP_068464567.1|2.A.1.2.118 MFS transporter [Planococcus maritimus]	392	3.98907e-23	23	415	424	33	400	26	410	88.4	90.6	12	12	8.8	MFS	CHEBI:30143;lithium(1+), CHEBI:9175;sodium(1+), CHEBI:8345;potassium(1+), CHEBI:100246;norfloxacin, CHEBI:42478;ethidium	PF07690,PF07690,PF05977	PF07690,PF07690
WP_040351210.1	F4LLD9	2.A.1.15.15	gnl|BL_ORD_ID|4285 gnl|TC-DB|F4LLD9|2.A.1.15.15 Major facilitator superfamily MFS_1 OS=Treponema brennaborense (strain DSM 12168 / CIP 105900 / DD5/3) GN=Trebr_0166 PE=4 SV=1	403	1.22541e-73	33	394	436	11	382	22	424	94.2	92.2	12	12	11.05	MFS	None	PF07690,PF00083	PF07690
WP_154965481.1	C3WVU9	2.A.1.62.2	gnl|BL_ORD_ID|2431 gnl|TC-DB|C3WVU9|2.A.1.62.2 Macrolide-efflux protein OS=Fusobacterium sp. 7_1 GN=FSDG_00830 PE=4 SV=1	415	1.58699e-19	23	384	406	4	384	7	406	99.0	98.3	11	12	7.65	MFS	CHEBI:2642;alpha-amino acid, CHEBI:25106;macrolide	PF07690	PF07690,PF05977
WP_004222340.1	Q7UTR7	2.A.1.77.1	gnl|BL_ORD_ID|15590 gnl|TC-DB|Q7UTR7|2.A.1.77.1 Putative uncharacterized protein OS=Rhodopirellula baltica (strain SH1) GN=RB3718 PE=4 SV=1	381	1.29763e-08	23	402	535	1	354	6	373	87.8	68.6	12	12	7.45	MFS	None	PF07690	PF07690
WP_003022954.1	A6G405	2.A.1.80.2	gnl|BL_ORD_ID|571 gnl|TC-DB|A6G405|2.A.1.80.2 Major facilitator superfamily MFS_1 OS=Plesiocystis pacifica SIR-1 GN=PPSIR1_02206 PE=4 SV=1	332	7.32904e-21	24	363	395	37	360	33	353	89.0	81.0	11	12	8.95	MFS	None	PF07690	PF07690
WP_004223114.1	D0J5M8	2.A.1.86.5	gnl|BL_ORD_ID|2948 gnl|TC-DB|D0J5M8|2.A.1.86.5 Polyamine aminopropyltransferase OS=Comamonas testosteroni (strain CNB-2) GN=speE PE=3 SV=1	500	1.69023e-125	41	508	516	11	507	22	511	97.6	94.8	7	7	6.65	MFS	None	PF01564	PF01564
WP_207634957.1	P94488	2.A.2.3.2	gnl|BL_ORD_ID|11711 gnl|TC-DB|P94488|2.A.2.3.2 Hypothetical symporter IN GLNA-XYNB intergenic region - Bacillus subtilis.	451	5.36543e-57	30	457	463	1	450	11	450	98.2	94.8	11	12	7.05	GPH	CHEBI:35312;pentoside	PF13347,PF07690	PF13347,PF07690
WP_040351280.1	P96792	2.A.2.3.3	gnl|BL_ORD_ID|11756 gnl|TC-DB|P96792|2.A.2.3.3 PUTATIVE XYLOSE-PROTON SYMPORTER (XYLOSE TRANSPORTER) - Lactobacillus pentosus.	451	1.69001e-54	30	460	479	8	452	24	459	96.5	90.8	12	11	8.45	GPH	None	PF13347,PF07690	PF13347,PF07690,PF07690
WP_003022441.1	P96792	2.A.2.3.3	gnl|BL_ORD_ID|11756 gnl|TC-DB|P96792|2.A.2.3.3 PUTATIVE XYLOSE-PROTON SYMPORTER (XYLOSE TRANSPORTER) - Lactobacillus pentosus.	452	2.82525e-49	27	465	479	4	450	24	463	95.9	91.6	12	11	7.65	GPH	None	PF13347	PF13347,PF07690,PF07690
WP_003022213.1	Q8R706	2.A.3.3.22	gnl|BL_ORD_ID|16717 gnl|TC-DB|Q8R706|2.A.3.3.22 Amino acid transporters OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) GN=PotE6 PE=4 SV=1	447	1.48319e-34	25	468	475	3	439	30	458	93.2	90.1	12	13	8.55	APC	CHEBI:2642;alpha-amino acid	PF13520,PF00324	PF13520,PF00324,PF13906
WP_004221007.1	P75835	2.A.3.7.2	gnl|BL_ORD_ID|11417 gnl|TC-DB|P75835|2.A.3.7.2 Inner membrane transporter ycaM OS=Escherichia coli (strain K12) GN=ycaM PE=1 SV=2	477	0.0	51	469	476	1	469	1	476	99.8	99.8	12	12	11.75	APC	CHEBI:29987;glutamate(2-), CHEBI:1786;gamma-aminobutyric acid	PF13520,PF00324	PF13520,PF00324
WP_004221517.1	O31809	2.A.3.9.4	gnl|BL_ORD_ID|7077 gnl|TC-DB|O31809|2.A.3.9.4 Spore germination protein YndE OS=Bacillus subtilis (strain 168) GN=yndE PE=1 SV=1	306	6.79248e-16	23	551	363	1	296	1	303	53.5	83.2	11	10	5.9	APC	None	PF03845	PF03845
WP_009247195.1	Q6NE57	2.A.4.7.4	gnl|BL_ORD_ID|14970 gnl|TC-DB|Q6NE57|2.A.4.7.4 Magnetosome protein MamM OS=Magnetospirillum gryphiswaldense GN=mamM PE=4 SV=1	267	3.18841e-10	22	311	318	17	278	16	269	83.9	79.6	7	5	4.55	CDF	CHEBI:34754;iron(2+)	PF01545	PF01545,PF16916
WP_004223866.1	Q1LHU8	2.A.4.7.9	gnl|BL_ORD_ID|13016 gnl|TC-DB|Q1LHU8|2.A.4.7.9 Cation Diffusion Factor, metal efflux system component OS=Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) GN=fieF PE=3 SV=1	281	3.22648e-52	33	290	337	10	290	47	324	96.6	82.2	5	6	4.05	CDF	CHEBI:3290;cadmium(2+), CHEBI:23337;cobalt(2+), CHEBI:34754;iron(2+), CHEBI:25517;nickel(2+), CHEBI:10113;zinc(2+)	PF01545,PF16916	PF01545,PF16916
WP_004223946.1	QWF26000	2.A.6.5.15	gnl|BL_ORD_ID|19728 gnl|TC-DB|QWF26000.1|2.A.6.5.15 fatty acid efflux MMPL transporter FarE [Staphylococcus aureus subsp. aureus RN4220]	572	9.11167e-26	22	691	829	135	674	143	688	78.0	65.7	12	13	9.35	RND	CHEBI:24024;fatty acid	PF03176,PF03176,PF00873	PF03176,PF03176
WP_022238931.1	WP_073408278	2.A.6.8.3	gnl|BL_ORD_ID|21409 gnl|TC-DB|WP_073408278.1|2.A.6.8.3 MMPL family transporter [Flavobacterium johnsoniae]	146	0.000949095	24	236	1226	37	182	861	1000	61.4	11.3	1	13	0.8	RND	None	PF01553	PF01553,PF03176,PF03176
WP_003019529.1	Q9HTC3	2.A.7.2.6	gnl|BL_ORD_ID|18198 gnl|TC-DB|Q9HTC3|2.A.7.2.6 Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) GN=PA5444 PE=4 SV=1	136	1.16344e-41	46	137	142	2	137	5	140	98.5	95.1	5	5	4.45	DMT	None	PF00892,PF05653	PF00892,PF05653
WP_003021170.1	O29740	2.A.7.3.36	gnl|BL_ORD_ID|7007 gnl|TC-DB|O29740|2.A.7.3.36 Uncharacterized transporter AF_0510 OS=Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126) GN=AF_0510 PE=3 SV=1	288	3.26055e-33	31	294	289	4	287	2	283	96.3	97.2	10	10	8.3	DMT	None	PF00892,PF00892,PF03151	PF00892,PF00892
WP_003022668.1	Q8I5M4	2.A.7.9.26	gnl|BL_ORD_ID|16293 gnl|TC-DB|Q8I5M4|2.A.7.9.26 Triose or hexose phosphate/phosphate translocator, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1218400 PE=4 SV=2	154	0.00042686	26	263	478	47	200	322	456	58.2	28.0	6	10	3.4	DMT	CHEBI:8147;phosphoenolpyruvate, CHEBI:17050;3-phosphoglyceric acid	PF12679	PF03151,PF08449
WP_009247613.1	Q97DD1	2.A.7.21.8	gnl|BL_ORD_ID|17573 gnl|TC-DB|Q97DD1|2.A.7.21.8 Uncharacterized conserved membrane protein OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) GN=CA_C3547 PE=4 SV=1	141	1.34023e-32	40	144	143	1	141	1	140	97.2	97.2	5	5	4.25	DMT	None	PF04657	PF04657
WP_004220996.1	Q8TBE7	2.A.7.28.2	gnl|BL_ORD_ID|16819 gnl|TC-DB|Q8TBE7|2.A.7.28.2 Solute carrier family 35 member G2 OS=Homo sapiens GN=SLC35G2 PE=1 SV=3	181	8.21322e-05	28	280	412	42	220	48	216	63.6	40.8	6	9	2.75	DMT	None	NA	PF00892,PF00892
WP_040351207.1	O25832	2.A.7.28.9	gnl|BL_ORD_ID|6972 gnl|TC-DB|O25832|2.A.7.28.9 Uncharacterized transporter HP_1234 OS=Helicobacter pylori (strain ATCC 700392 / 26695) GN=HP_1234 PE=3 SV=1	279	3.97384e-29	27	289	298	9	279	8	286	93.4	93.3	10	10	7.25	DMT	None	PF00892,PF00892	PF00892,PF00892
WP_004221248.1	O32105	2.A.8.1.12	gnl|BL_ORD_ID|7087 gnl|TC-DB|O32105|2.A.8.1.12 Putative amino acid transporter yuiF OS=Bacillus subtilis GN=yuiF PE=4 SV=1	457	1.0144e-129	43	444	442	5	444	1	442	98.9	99.8	13	12	8.6	GntP	CHEBI:5733;histidine	PF03553,PF13726,PF03600,PF03606	PF03553,PF13726,PF03600,PF06808
WP_003023167.1	Q9X4A5	2.A.15.1.11	gnl|BL_ORD_ID|19379 gnl|TC-DB|Q9X4A5|2.A.15.1.11 Glycine betaine transporter BetL OS=Listeria monocytogenes GN=betL PE=1 SV=1	505	3.50154e-64	30	506	507	19	506	12	501	96.2	96.4	12	12	9.9	BCCT	CHEBI:9175;sodium(1+), CHEBI:3073;glycine betaine	PF02028	PF02028
WP_004223262.1	Q6IUV3	2.A.15.1.12	gnl|BL_ORD_ID|14825 gnl|TC-DB|Q6IUV3|2.A.15.1.12 BetH OS=Halobacillus trueperi OX=156205 GN=betH PE=3 SV=1	501	6.05297e-78	32	520	505	9	507	2	485	95.8	95.6	12	12	8.6	BCCT	CHEBI:3073;glycine betaine	PF02028	PF02028
WP_004223125.1	P31553	2.A.15.2.1	gnl|BL_ORD_ID|9781 gnl|TC-DB|P31553|2.A.15.2.1 PROBABLE CARNITINE TRANSPORTER - Escherichia coli.	132	3.48329e-17	31	140	504	2	133	365	496	93.6	26.0	3	12	2.9	BCCT	CHEBI:16244;4-(trimethylammonio)butanoate, CHEBI:3424;carnitinium	PF02028	PF02028
WP_022239999.1	Q0ZAI3	2.A.19.5.2	gnl|BL_ORD_ID|12537 gnl|TC-DB|Q0ZAI3|2.A.19.5.2 ChaA - Alkalimonas amylolytica.	320	2.74737e-71	42	321	319	1	314	1	312	97.5	97.5	10	10	8.95	CaCA	CHEBI:3308;calcium(2+), CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01699,PF01699	PF01699,PF01699
WP_004220426.1	Q8RHM5	2.A.22.5.2	gnl|BL_ORD_ID|16741 gnl|TC-DB|Q8RHM5|2.A.22.5.2 Sodium-dependent tyrosine transporter - Fusobacterium nucleatum subsp. nucleatum.	432	0.0	59	439	438	9	439	8	438	97.9	98.2	11	11	10.05	NSS	CHEBI:9175;sodium(1+), CHEBI:9800;tyrosine	PF00209,PF00209	PF00209,PF00209
WP_003021083.1	Q9KDT3	2.A.22.5.3	gnl|BL_ORD_ID|18347 gnl|TC-DB|Q9KDT3|2.A.22.5.3 Transporter OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=BH1128 PE=3 SV=1	453	3.25519e-112	39	456	453	3	452	9	452	98.5	97.8	11	11	10.1	NSS	CHEBI:49766;sodium(1+), CHEBI:25512;neurotransmitter	PF00209,PF00209	PF00209,PF00209
WP_009246826.1	Q9KDT3	2.A.22.5.3	gnl|BL_ORD_ID|18347 gnl|TC-DB|Q9KDT3|2.A.22.5.3 Transporter OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=BH1128 PE=3 SV=1	444	1.78562e-104	39	451	453	5	441	9	447	96.7	96.7	11	11	10.7	NSS	CHEBI:49766;sodium(1+), CHEBI:25512;neurotransmitter	PF00209,PF00209	PF00209,PF00209
WP_003021282.1	B0W0K4	2.A.23.2.11	gnl|BL_ORD_ID|1591 gnl|TC-DB|B0W0K4|2.A.23.2.11 Glutamate transporter OS=Culex quinquefasciatus GN=CpipJ_CPIJ000673 PE=4 SV=1	446	2.03547e-19	23	397	483	6	385	13	450	95.5	90.5	11	10	6.25	DAACS	CHEBI:29987;glutamate(2-), CHEBI:29995;aspartate(2-)	PF00375	PF00375
WP_052530458.1	Q6LX42	2.A.25.1.3	gnl|BL_ORD_ID|14845 gnl|TC-DB|Q6LX42|2.A.25.1.3 Sodium:alanine symporter - Methanococcus maripaludis.	444	1.67175e-115	44	447	453	6	442	5	440	97.5	96.0	11	11	9.4	AGCS	CHEBI:9175;sodium(1+), CHEBI:2539;alanine	PF01235	PF01235
WP_003019677.1	Q6LX42	2.A.25.1.3	gnl|BL_ORD_ID|14845 gnl|TC-DB|Q6LX42|2.A.25.1.3 Sodium:alanine symporter - Methanococcus maripaludis.	439	6.26616e-109	41	444	453	3	434	5	431	97.1	94.0	11	11	10.15	AGCS	CHEBI:9175;sodium(1+), CHEBI:2539;alanine	PF01235	PF01235
WP_004222888.1	Q8EII1	2.A.25.1.4	gnl|BL_ORD_ID|16096 gnl|TC-DB|Q8EII1|2.A.25.1.4 Sodium:alanine symporter family protein OS=Shewanella oneidensis GN=SO_0858 PE=4 SV=1	450	7.0503e-158	52	462	452	4	451	3	439	96.8	96.5	11	11	7.8	AGCS	CHEBI:5460;glycine	PF01235	PF01235
WP_004221537.1	Q45068	2.A.25.1.5	gnl|BL_ORD_ID|13616 gnl|TC-DB|Q45068|2.A.25.1.5 Amino-acid carrier protein AlsT OS=Bacillus subtilis (strain 168) GN=alsT PE=2 SV=1	465	7.29199e-162	50	466	465	3	466	6	458	99.4	97.2	11	11	7.7	AGCS	CHEBI:2539;alanine	PF01235	PF01235
WP_004223949.1	P19072	2.A.26.1.1	gnl|BL_ORD_ID|9300 gnl|TC-DB|P19072|2.A.26.1.1 BRANCHED CHAIN AMINO ACID TRANSPORT SYSTEM II CARRIER PROTEIN (LIV-II) - Pseudomonas aeruginosa.	422	7.13166e-98	41	434	437	8	427	9	424	96.5	95.0	12	12	10.6	LIVCS	CHEBI:9175;sodium(1+), CHEBI:22918;branched-chain amino acid	PF05525	PF05525
WP_009246495.1	T1YBZ7	2.A.35.1.9	gnl|BL_ORD_ID|20211 gnl|TC-DB|T1YBZ7|2.A.35.1.9 Na+/H+ antiporter nhaC OS=Staphylococcus aureus subsp. aureus CN1 OX=1193576 GN=SAKOR_02295 PE=4 SV=1	422	1.46415e-147	48	428	459	1	422	23	444	98.4	91.7	12	12	11.25	NhaC	CHEBI:6271;L-methionine	PF03553,PF03553	PF03553,PF03553
WP_081445603.1	Q6LZF0	2.A.35.2.1	gnl|BL_ORD_ID|14849 gnl|TC-DB|Q6LZF0|2.A.35.2.1 Na+/H+ Antiporter related protein - Methanococcus maripaludis.	491	1.0509e-128	42	538	525	44	507	7	494	86.1	92.8	14	14	7.7	NhaC	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF03553	PF03553
