1.I.1.1.5	Q54QH0	NA	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q55GJ9	NA	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	O76329	YP_500471.1	801	3.7257200000000004e-23	19	978	1738	134	898	793	1534	78.1	42.6	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	PF13514	PF00307,PF00307,PF11971	True
1.I.1.1.5	Q555I8	NA	1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1.I.1.1.5	Q558Z2	NA	905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54C61	NA	942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BF0	NA	593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54CA6	NA	316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA
1.I.1.1.5	Q54ME7	NA	290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q8I0F4	NA	419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54JG5	NA	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BH4	NA	575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54RJ3	NA	652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54Z22	NA	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	P54658	NA	281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86IX4	NA	709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86K39	NA	467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54D69	NA	572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA
1.I.1.1.5	Q54PP1	NA	462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	P34036	NA	4730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54QH0	NA	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q55GJ9	NA	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	O76329	YP_498847.1	363	1.79312e-06	20	507	1738	152	506	724	1056	69.8	19.1	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	PF20224	PF00307,PF00307,PF11971	True
1.I.1.1.5	Q555I8	NA	1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1.I.1.1.5	Q558Z2	NA	905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54C61	NA	942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BF0	NA	593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54CA6	NA	316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA
1.I.1.1.5	Q54ME7	NA	290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q8I0F4	NA	419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54JG5	NA	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BH4	NA	575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54RJ3	NA	652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54Z22	NA	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	P54658	NA	281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86IX4	NA	709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86K39	NA	467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54D69	NA	572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA
1.I.1.1.5	Q54PP1	NA	462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	P34036	NA	4730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54QH0	NA	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q55GJ9	NA	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	O76329	YP_501168.1	305	1.25603e-05	17	436	1738	32	314	873	1157	64.7	16.3	1	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	PF02216,PF02216,PF11621	PF00307,PF00307,PF11971	True
1.I.1.1.5	Q555I8	NA	1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1.I.1.1.5	Q558Z2	NA	905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54C61	NA	942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BF0	NA	593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54CA6	NA	316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA
1.I.1.1.5	Q54ME7	NA	290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q8I0F4	NA	419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54JG5	NA	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BH4	NA	575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54RJ3	NA	652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54Z22	NA	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	P54658	NA	281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86IX4	NA	709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86K39	NA	467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54D69	NA	572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA
1.I.1.1.5	Q54PP1	NA	462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	P34036	NA	4730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54QH0	NA	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q55GJ9	NA	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	O76329	YP_500475.1	207	0.000801903	24	374	1738	63	265	877	1052	54.0	10.1	2	1	0.0	NPC	CHEBI:14911;protein, CHEBI:8755;(ribonucleotide)n+m	PF04286	PF00307,PF00307,PF11971	True
1.I.1.1.5	Q555I8	NA	1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1.I.1.1.5	Q558Z2	NA	905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54C61	NA	942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BF0	NA	593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54CA6	NA	316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA
1.I.1.1.5	Q54ME7	NA	290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q8I0F4	NA	419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54JG5	NA	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
1.I.1.1.5	Q54BH4	NA	575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54RJ3	NA	652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54Z22	NA	417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	P54658	NA	281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86IX4	NA	709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q86K39	NA	467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54D69	NA	572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA
1.I.1.1.5	Q54PP1	NA	462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.1.1.5	P34036	NA	4730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q54QH0	NA	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.1.1.5	Q55GJ9	NA	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA
1.I.3.1.1	WP_081471983	YP_500448.1	324	1.63483e-15	27	457	703	101	405	97	373	66.5	39.3	1	1	0.0	B-NPC	CHEBI:25367;molecule, CHEBI:33839;macromolecule	PF00082	PF00082	False
1.I.3.1.1	WP_010044253	NA	974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.3.1.1	WP_010035418	NA	1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.3.1.1	WP_010049031	NA	435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.3.1.1	WP_010044366	NA	2558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
1.I.3.1.1	WP_029601055	NA	913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
2.A.1.80.5	G5IZE1	YP_499469.1	364	1.12112e-06	20	372	401	1	332	15	361	89.0	86.3	12	12	8.2	MFS	None		PF07690	False	NA
2.A.1.91.1	Q8IIJ7	YP_501424.1	111	8.29654e-13	29	152	1283	27	136	755	861	71.7	8.3	1	13	0.0	MFS	None			False	NA
2.A.1.91.2	UEK54337	YP_500882.1	265	9.4729e-05	22	310	784	20	277	467	721	82.9	32.4	1	8	0.0	MFS	None	PF07949,PF07949,PF07949		False	NA
2.A.3.5.42	Q8I3A0	YP_499118.1	945	3.5733599999999996e-20	20	1349	2568	422	1326	599	1459	67.0	33.5	2	6	0.0	APC	CHEBI:29036;copper(2+), CHEBI:23379;copper(1+)	PF17210,PF17210,PF17210,PF17210,PF17210,PF13620,PF13620,PF13620,PF13620,PF10425,PF17802,PF17802,PF17802,PF17802,PF17961,PF04650,PF00746	PF00122,PF00702	False	NA
2.A.6.3.10	Q0P9L9	YP_500637.1	201	4.50354e-05	22	280	1005	38	225	75	265	66.8	18.9	1	12	0.0	RND	CHEBI:4883;ethidium bromide, CHEBI:8984;sodium dodecyl sulfate, CHEBI:23614;deoxycholate, CHEBI:2683;ampicillin, CHEBI:29697;triclosan, CHEBI:36420;acridine, CHEBI:3565;Cetrimide	PF13349	PF00873,PF03176	False
2.A.6.3.10	Q0P9M1	NA	424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
2.A.6.3.10	Q0P9M0	NA	246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
2.A.22.3.7	Q8BWA7	YP_499909.1	94	9.77659e-05	27	114	627	26	113	504	594	76.3	14.4	3	12	1.45	NSS	CHEBI:5914;indole-3-butyric acid		PF00209	False	NA
2.A.22.7.1	Q8II40	YP_500302.1	337	2.21261e-06	22	495	1439	143	426	683	1006	57.2	22.4	13	16	4.4	NSS	CHEBI:33709;amino acid, CHEBI:16865;gamma-aminobutyric acid		PF00209	False	NA
2.A.29.11.6	A2FII9	YP_499244.1	78	2.07809e-11	46	131	401	25	91	323	400	50.4	19.2	1	5	0.0	MC	CHEBI:22563;anion, CHEBI:2342;ADP, CHEBI:2359;ATP		PF00153,PF00153,PF00153	False	NA
2.A.36.7.9	D9IWI0	YP_500030.1	222	2.66813e-05	22	278	1690	67	271	823	1035	73.4	12.5	1	13	0.0	CPA1	CHEBI:9175;sodium(1+), CHEBI:5584;hydron		PF00999	False	NA
2.A.53.3.4	B9LBX9	YP_500144.1	75	2.28205e-05	36	128	703	47	120	620	691	57.0	10.1	1	11	0.0	SulP	CHEBI:9335;sulfate, CHEBI:3969;cyanide	PF00581	PF00916,PF00581,PF01740	False	NA
2.A.63.1.2	Q7AJV9	YP_499188.1	136	1.9936800000000002e-44	48	141	146	2	137	7	142	95.7	92.5	4	4	3.6	CPA3	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF04039	PF04039	False
2.A.63.1.2	Q7AJV8	NA	804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KDA1	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KD98	NA	493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KDA0	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KD99	YP_499191.1	158	1.10476e-33	37	160	158	3	159	4	157	97.5	96.8	3	3	2.3	CPA3	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF01899	PF01899	False
2.A.63.1.2	Q7AJV8	NA	804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KDA1	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KD98	NA	493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KDA0	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.2	Q7AJW0	YP_499189.1	113	6.56789e-29	44	114	112	1	112	1	111	97.4	98.2	3	3	2.9	CPA3	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF00420	PF00420	False
2.A.63.1.2	Q7AJV8	NA	804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KDA1	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KD98	NA	493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA
2.A.63.1.2	Q9KDA0	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	Q9K2S2	YP_499187.1	794	0.0	40	800	801	1	788	1	789	98.4	98.4	21	21	18.05	CPA3	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF00361,PF13244,PF20501,PF00662	PF00361,PF20501,PF13244,PF00662	False
2.A.63.1.4	Q7WY60	NA	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	O05259	NA	143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA
2.A.63.1.4	O05260	NA	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	O05228	NA	94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	O05229	NA	493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA
2.A.63.1.4	O05227	YP_499193.1	94	2.56933e-25	47	152	124	13	106	3	96	61.2	75.0	3	3	2.8	CPA3	CHEBI:9175;sodium(1+), CHEBI:5584;hydron	PF03334	PF03334	False
2.A.63.1.4	Q7WY60	NA	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	O05259	NA	143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA
2.A.63.1.4	O05260	NA	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	O05228	NA	94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.63.1.4	O05229	NA	493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA
2.A.66.2.19	H2B831	YP_500891.1	120	0.00046495	23	157	414	16	132	18	115	73.9	23.4	4	11	1.3	MOP	None	PF17080	PF01943	False	NA
2.A.66.2.29	WP_012047910	YP_498724.1	413	9.34078e-10	23	401	476	20	391	26	413	92.5	81.3	12	14	7.2	MOP	None		PF13440,PF01943	False	NA
2.A.78.1.1	O07942	YP_498618.1	219	7.35186e-20	27	231	254	6	221	28	242	93.1	84.3	7	6	4.8	LIV-E	CHEBI:22918;branched-chain amino acid	PF03591	PF03591	False
2.A.78.1.1	O07923	NA	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
2.A.79.1.5	Q73PT4	YP_499318.1	250	6.91739e-36	31	253	260	7	250	4	251	96.0	95.0	6	5	4.25	ThrE	CHEBI:5460;glycine, CHEBI:2539;alanine	PF06738,PF12821	PF06738,PF12821	False
2.A.79.1.5	Q73PT5	NA	163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
2.A.79.1.5	Q73PT4	YP_499140.1	215	1.08389e-17	30	216	260	3	213	41	251	97.2	80.8	5	5	3.45	ThrE	CHEBI:5460;glycine, CHEBI:2539;alanine	PF06738,PF12821	PF06738,PF12821	False
2.A.79.1.5	Q73PT5	NA	163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
2.A.120.1.1	Q8CR56	YP_501282.1	293	4.77505e-150	70	301	349	1	293	59	349	97.0	83.1	8	10	8.0	PAAP	None			False	NA
2.A.133.1.9	OGH12157	YP_499455.1	163	1.65022e-09	27	174	313	2	159	152	310	90.2	50.5	1	5	1.0	RDD	None	PF10502	PF06271,PF10502	False	NA
3.A.1.2.1	P02925	YP_498837.1	244	3.64475e-08	23	332	296	64	293	28	266	69.0	80.4	1	1	0.0	ABC	CHEBI:10410;beta-D-ribopyranose	PF13377,PF00532,PF13407,PF00356	PF13407,PF00532,PF13377,PF13458	False
3.A.1.2.1	P04983	NA	501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
3.A.1.2.1	P0AGI1	NA	321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA
3.A.1.3.20	Q9A1H0	YP_500488.1	512	1.10094e-80	32	485	522	9	483	4	504	97.7	95.8	6	5	2.25	ABC	CHEBI:25094;lysine	PF00497,PF00528,PF10613	PF00497,PF00528	False
3.A.1.3.20	Q9A1H1	NA	246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
