#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam
1.A.28.1.4-A1VEP3	A1VEP3	1.A.28.1.4	gnl|BL_ORD_ID|215 gnl|TC-DB|A1VEP3|1.A.28.1.4 Urea transporter OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) GN=Dvul_1892 PE=4 SV=1	337	0.0	100	337	337	1	337	1	337	99.7	99.7	11	11	10.15	UT	CHEBI:9888;urea, CHEBI:80472;N,N'-dimethylurea	PF03253	PF03253
1.A.35.3.3-O31543	O31543	1.A.35.3.3	gnl|BL_ORD_ID|7086 gnl|TC-DB|O31543|1.A.35.3.3 Putative metal ion transporter YfjQ OS=Bacillus subtilis (strain 168) GN=yfjQ PE=3 SV=1	319	0.0	100	319	319	1	319	1	319	99.7	99.7	2	2	2.3	MIT	CHEBI:25213;metal cation	PF01544	PF01544
1.A.35.3.4-A3CLT2	A3CLT2	1.A.35.3.4	gnl|BL_ORD_ID|325 gnl|TC-DB|A3CLT2|1.A.35.3.4 Cation transporter CorA family, putative OS=Streptococcus sanguinis (strain SK36) GN=SSA_0701 PE=4 SV=1	302	0.0	100	302	302	1	302	1	302	99.7	99.7	3	3	2.65	MIT	CHEBI:6635;magnesium(2+)	PF01544	PF01544
1.A.43.1.13-I3YSC9	I3YSC9	1.A.43.1.13	gnl|BL_ORD_ID|5335 gnl|TC-DB|I3YSC9|1.A.43.1.13 Putative fluoride ion transporter CrcB OS=Aequorivita sublithincola (strain DSM 14238 / LMG 21431 / ACAM 643 / 9-3) GN=crcB PE=3 SV=1	123	3.04523e-87	100	123	123	1	123	1	123	99.2	99.2	4	4	4.15	Fluc	CHEBI:17051;fluoride, CHEBI:41334;(R)-camphor	PF02537	PF02537
1.A.43.1.17-Q7VYU0	Q7VYU0	1.A.43.1.17	gnl|BL_ORD_ID|15673 gnl|TC-DB|Q7VYU0|1.A.43.1.17 Putative fluoride ion transporter CrcB OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) GN=crcB PE=1 SV=1	128	6.78908e-91	100	128	128	1	128	1	128	99.2	99.2	4	4	4.15	Fluc	CHEBI:49593;fluoride	PF02537	PF02537
1.A.72.3.1-Q6UP69	Q6UP69	1.A.72.3.1	gnl|BL_ORD_ID|15124 gnl|TC-DB|Q6UP69|1.A.72.3.1 9.A.2.1.1 Mercuric transport protein MerT	116	4.80632e-83	100	116	116	1	116	1	116	99.1	99.1	3	3	3.55	Mer	CHEBI:5714;mercury(2+)	PF02411	PF02411
1.A.77.3.20-W8TRQ6	W8TRQ6	1.A.77.3.20	gnl|BL_ORD_ID|20778 gnl|TC-DB|W8TRQ6|1.A.77.3.20 ATP synthase OS=Staphylococcus aureus GN=AA961_10650 PE=4 SV=1	117	8.93762e-84	100	117	117	1	117	1	117	99.1	99.1	4	4	3.75	MCU	CHEBI:3473;cation	PF03899	PF03899
1.A.87.2.10-WP_155315461	WP_155315461	1.A.87.2.10	gnl|BL_ORD_ID|22083 gnl|TC-DB|WP_155315461|1.A.87.2.10 serine/threonine protein kinase [Desulfosarcina alkanivorans]	399	0.0	100	399	399	1	399	1	399	99.7	99.7	2	2	1.9	MCA	None	NA	PF00069,PF07714,PF08308
1.A.87.2.10-WP_155316596	WP_155316596	1.A.87.2.10	gnl|BL_ORD_ID|22084 gnl|TC-DB|WP_155316596.1|1.A.87.2.10 leucine-rich repeat domain-containing protein [Desulfosarcina alkanivorans]	386	0.0	100	386	386	1	386	1	386	99.7	99.7	1	1	0.9	MCA	None	NA	PF12799
1.A.112.2.5-P37908	P37908	1.A.112.2.5	gnl|BL_ORD_ID|10182 gnl|TC-DB|P37908|1.A.112.2.5 UPF0053 inner membrane protein YfjD OS=Escherichia coli (strain K12) GN=yfjD PE=1 SV=5	428	0.0	100	428	428	1	428	1	428	99.8	99.8	4	4	4.6	CNNM	None	PF01595,PF03471,PF00571	PF01595,PF03471,PF00571
1.A.112.2.10-T1Y8N2	T1Y8N2	1.A.112.2.10	gnl|BL_ORD_ID|20290 gnl|TC-DB|T1Y8N2|1.A.112.2.10 Magnesium and cobalt efflux protein corC OS=Staphylococcus aureus subsp. aureus CN1 OX=1193576 GN=SAKOR_00699 PE=4 SV=1	449	0.0	100	449	449	1	449	1	449	99.8	99.8	4	4	4.1	CNNM	CHEBI:18420;magnesium(2+)	PF01595,PF00571,PF00571,PF03471	PF01595,PF00571,PF00571,PF03471
1.A.115.1.1-P40471	P40471	1.A.115.1.1	gnl|BL_ORD_ID|10394 gnl|TC-DB|P40471|1.A.115.1.1 NADPH-dependent 1-acyldihydroxyacetone phosphate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AYR1 PE=1 SV=1	297	0.0	100	297	297	1	297	1	297	99.7	99.7	3	3	2.75	Ayr1	CHEBI:24870;ion	PF00106,PF13561,PF08659,PF01370	PF00106,PF13561,PF08659,PF01370
1.A.115.1.5-WP_062382148	WP_062382148	1.A.115.1.5	gnl|BL_ORD_ID|21375 gnl|TC-DB|WP_062382148.1|1.A.115.1.5 SDR family oxidoreductase [Pseudomonas abietaniphila]	250	1.07453e-174	100	250	250	1	250	1	250	99.6	99.6	1	1	1.15	Ayr1	None	NA	PF13561,PF00106,PF08659
1.B.12.3.3-Q5QHR5	Q5QHR5	1.B.12.3.3	gnl|BL_ORD_ID|14504 gnl|TC-DB|Q5QHR5|1.B.12.3.3 Autotransporter adhesin OS=Aggregatibacter actinomycetemcomitans OX=714 GN=aae PE=4 SV=1	912	0.0	100	912	912	1	912	1	912	99.9	99.9	2	2	1.9	AT-1	None	NA	NA
1.B.12.5.2-A8IBA8	A8IBA8	1.B.12.5.2	gnl|BL_ORD_ID|827 gnl|TC-DB|A8IBA8|1.B.12.5.2 Uncharacterized protein OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / ORS 571) GN=AZC_2635 PE=4 SV=1	3766	0.0	100	3766	3766	1	3766	1	3766	100.0	100.0	1	1	1.0	AT-1	None	PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951	PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951,PF12951
1.B.40.1.7-CAH35630	CAH35630	1.B.40.1.7	gnl|BL_ORD_ID|2840 gnl|TC-DB|CAH35630.1|1.B.40.1.7 putative outer membrane protein [Burkholderia pseudomallei K96243]	1124	0.0	100	1124	1124	1	1124	1	1124	99.9	99.9	1	1	0.95	AT-2	None	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018	PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05658,PF05662,PF05662,PF05662,PF05662,PF03895,PF13018
1.B.40.2.7-WP_084871275	WP_084871275	1.B.40.2.7	gnl|BL_ORD_ID|21607 gnl|TC-DB|WP_084871275.1|1.B.40.2.7 carbohydrate-binding domain-containing protein [Streptococcus salivarius]	879	0.0	100	879	879	1	879	1	879	99.9	99.9	1	1	0.9	AT-2	None	NA	PF14262,PF00746
1.B.95.5.1-TET05321	TET05321	1.B.95.5.1	gnl|BL_ORD_ID|20342 gnl|TC-DB|TET05321.1|1.B.95.5.1 YaiO family outer membrane beta-barrel protein [Candidatus Atribacteria bacterium]	409	0.0	100	409	409	1	409	1	409	99.8	99.8	1	1	0.95	YaiO	None	PF14559,PF14559,PF13432,PF13432,PF13432,PF19413,PF13181,PF13176	PF14559,PF14559,PF13432,PF13432,PF13432,PF19413,PF13181,PF13176
1.C.1.2.1-Q47502	Q47502	1.C.1.2.1	gnl|BL_ORD_ID|13760 gnl|TC-DB|Q47502|1.C.1.2.1 Colicin K - Escherichia coli.	548	0.0	100	548	548	1	548	1	548	99.8	99.8	2	2	2.25	Colicin	CHEBI:24870;ion	PF01024	PF01024
1.C.1.2.4-WP_058061651	WP_058061651	1.C.1.2.4	gnl|BL_ORD_ID|21338 gnl|TC-DB|WP_058061651.1|1.C.1.2.4 cell envelope integrity protein TolA [Acinetobacter baumannii]	459	0.0	100	459	459	1	459	1	459	99.8	99.8	1	1	1.2	Colicin	None	NA	PF13103,PF03544
1.C.3.1.1-P09616	P09616	1.C.3.1.1	gnl|BL_ORD_ID|8550 gnl|TC-DB|P09616|1.C.3.1.1 ALPHA-HEMOLYSIN PRECURSOR (ALPHA-TOXIN) (ALPHA-HL) - Staphylococcus aureus.	319	0.0	100	319	319	1	319	1	319	99.7	99.7	1	1	1.1	aHL	CHEBI:3731;chloride, CHEBI:2359;ATP, CHEBI:25367;molecule	PF07968	PF07968
1.C.3.4.2-P0A074	P0A074	1.C.3.4.2	gnl|BL_ORD_ID|8559 gnl|TC-DB|P0A074|1.C.3.4.2 Gamma-hemolysin component A - Staphylococcus aureus.	309	0.0	100	309	309	1	309	1	309	99.7	99.7	1	1	0.95	aHL	CHEBI:25367;molecule	PF07968	PF07968
1.C.3.4.4-SIO73072	SIO73072	1.C.3.4.4	gnl|BL_ORD_ID|20238 gnl|TC-DB|SIO73072.1|1.C.3.4.4 leukocidin LukQ, equid specific leukocidin [Staphylococcus aureus subsp. aureus]	326	0.0	100	326	326	1	326	1	326	99.7	99.7	1	1	0.95	aHL	CHEBI:25367;molecule	PF07968	PF07968
1.C.3.4.4-SIO73073	SIO73073	1.C.3.4.4	gnl|BL_ORD_ID|20239 gnl|TC-DB|SIO73073.1|1.C.3.4.4 leukocidin LukP, equid specific leukocidin [Staphylococcus aureus subsp. aureus]	311	0.0	100	311	311	1	311	1	311	99.7	99.7	1	1	0.9	aHL	CHEBI:25367;molecule	PF07968	PF07968
1.C.113.1.1-P54176	P54176	1.C.113.1.1	gnl|BL_ORD_ID|10968 gnl|TC-DB|P54176|1.C.113.1.1 HEMOLYSIN III (HLY-III) - Bacillus cereus.	219	2.8906e-159	100	219	219	1	219	1	219	99.5	99.5	7	7	7.15	Hly III	CHEBI:25367;molecule	PF03006	PF03006
1.E.11.1.1-Q38020	Q38020	1.E.11.1.1	gnl|BL_ORD_ID|13436 gnl|TC-DB|Q38020|1.E.11.1.1 HOLIN - Bacteriophage phi-11, and bacteriophage 80 alpha.	145	2.16298e-102	100	145	145	1	145	1	145	99.3	99.3	2	2	2.05	f11 Holin	None	PF04531	PF04531
1.E.11.1.2-Q38613	Q38613	1.E.11.1.2	gnl|BL_ORD_ID|13447 gnl|TC-DB|Q38613|1.E.11.1.2 Holin - Lactococcus lactis bacteriophage Tuc2009.	88	1.60068e-59	100	88	88	1	88	1	88	98.9	98.9	2	2	1.9	f11 Holin	None	PF04531	PF04531
1.E.14.1.1-P72358	P72358	1.E.14.1.1	gnl|BL_ORD_ID|11379 gnl|TC-DB|P72358|1.E.14.1.1 HOLIN-LIKE PROTEIN LRGA - Staphylococcus aureus.	147	1.15013e-98	100	147	147	1	147	1	147	99.3	99.3	4	4	4.25	CidA/LrgA Holin	CHEBI:25212;metabolite	PF03788	PF03788
1.E.14.1.2-P60646	P60646	1.E.14.1.2	gnl|BL_ORD_ID|11162 gnl|TC-DB|P60646|1.E.14.1.2 Holin-like protein cidA - Staphylococcus aureus (strain N315).	131	6.98882e-90	100	131	131	1	131	1	131	99.2	99.2	4	4	4.15	CidA/LrgA Holin	CHEBI:25212;metabolite	PF03788	PF03788
1.E.31.1.2-D6UAC3	D6UAC3	1.E.31.1.2	gnl|BL_ORD_ID|3397 gnl|TC-DB|D6UAC3|1.E.31.1.2 SPP1 family prophage L54a OS=Staphylococcus aureus subsp. aureus ATCC 51811 GN=HMPREF0782_0464 PE=4 SV=1	115	1.75099e-80	100	115	115	1	115	1	115	99.1	99.1	1	1	0.9	SPP1 Holin	None	PF04688	PF04688
1.E.43.1.9-J8Z3M3	J8Z3M3	1.E.43.1.9	gnl|BL_ORD_ID|5517 gnl|TC-DB|J8Z3M3|1.E.43.1.9 Uncharacterized protein OS=Bacillus cereus HD73 PE=4 SV=1	82	6.55039e-54	100	82	82	1	82	1	82	98.8	98.8	3	3	2.7	T-A Hol	None	PF04226	PF04226
1.E.55.3.1-U5UP25	U5UP25	1.E.55.3.1	gnl|BL_ORD_ID|20497 gnl|TC-DB|U5UP25|1.E.55.3.1 Uncharacterized protein OS=Staphylococcus pasteuri SP1 GN=STP1_0736 PE=4 SV=1	105	6.65898e-69	100	105	105	1	105	1	105	99.0	99.0	4	4	3.6	B-Hol	None	NA	NA
1.E.66.4.5-WP_152003898	WP_152003898	1.E.66.4.5	gnl|BL_ORD_ID|22069 gnl|TC-DB|WP_152003898.1|1.E.66.4.5 hypothetical protein [Desulfoluna spongiiphila]	116	1.61256e-81	100	116	116	1	116	1	116	99.1	99.1	1	1	0.9	Releasin	None	NA	NA
1.I.1.1.1-P14907	P14907	1.I.1.1.1	gnl|BL_ORD_ID|9178 gnl|TC-DB|P14907|1.I.1.1.1 Nucleoporin NSP1 - Saccharomyces cerevisiae (Baker's yeast).	823	0.0	100	823	823	1	823	1	823	99.9	99.9	1	1	0.9	NPC	None	PF05064	PF05064
1.I.1.1.1-P20676	P20676	1.I.1.1.1	gnl|BL_ORD_ID|9374 gnl|TC-DB|P20676|1.I.1.1.1 Nucleoporin NUP1 - Saccharomyces cerevisiae (Baker's yeast).	1076	0.0	100	1076	1076	1	1076	1	1076	99.9	99.9	1	1	0.9	NPC	None	NA	NA
1.I.1.1.1-P39685	P39685	1.I.1.1.1	gnl|BL_ORD_ID|10329 gnl|TC-DB|P39685|1.I.1.1.1 Nucleoporin POM152 - Saccharomyces cerevisiae (Baker's yeast).	1337	0.0	100	1337	1337	1	1337	1	1337	99.9	99.9	3	3	2.8	NPC	None	NA	NA
1.I.1.1.1-P40477	P40477	1.I.1.1.1	gnl|BL_ORD_ID|10396 gnl|TC-DB|P40477|1.I.1.1.1 Nucleoporin NUP159 - Saccharomyces cerevisiae (Baker's yeast).	1460	0.0	100	1460	1460	1	1460	1	1460	99.9	99.9	1	1	0.9	NPC	None	PF16755	PF16755
1.I.1.1.1-P32500	P32500	1.I.1.1.1	gnl|BL_ORD_ID|9878 gnl|TC-DB|P32500|1.I.1.1.1 Nucleoporin NDC1 - Saccharomyces cerevisiae (Baker's yeast).	655	0.0	100	655	655	1	655	1	655	99.8	99.8	5	5	4.85	NPC	None	PF09531	PF09531
1.I.1.1.1-Q03790	Q03790	1.I.1.1.1	gnl|BL_ORD_ID|12176 gnl|TC-DB|Q03790|1.I.1.1.1 Nucleoporin NUP53 - Saccharomyces cerevisiae (Baker's yeast).	475	0.0	100	475	475	1	475	1	475	99.8	99.8	1	1	1.15	NPC	None	PF05172	PF05172
1.I.1.1.1-Q12315	Q12315	1.I.1.1.1	gnl|BL_ORD_ID|12648 gnl|TC-DB|Q12315|1.I.1.1.1 Nucleoporin GLE1 - Saccharomyces cerevisiae (Baker's yeast).	538	0.0	100	538	538	1	538	1	538	99.8	99.8	1	1	0.9	NPC	None	PF07817	PF07817
1.I.1.1.1-Q06159	Q06159	1.I.1.1.1	gnl|BL_ORD_ID|12273 gnl|TC-DB|Q06159|1.I.1.1.1 Autophagy-related protein 39 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG39 PE=1 SV=1	398	0.0	100	398	398	1	398	1	398	99.7	99.7	1	1	1.0	NPC	None	NA	NA
1.I.1.1.1-Q12445	Q12445	1.I.1.1.1	gnl|BL_ORD_ID|12664 gnl|TC-DB|Q12445|1.I.1.1.1 Nucleoporin POM34 - Saccharomyces cerevisiae (Baker's yeast).	299	0.0	100	299	299	1	299	1	299	99.7	99.7	1	1	0.9	NPC	None	PF08058	PF08058
1.I.1.1.1-P40548	P40548	1.I.1.1.1	gnl|BL_ORD_ID|10408 gnl|TC-DB|P40548|1.I.1.1.1 HSP70 co-chaperone SNL1 - Saccharomyces cerevisiae (Baker's yeast).	159	1.78927e-110	100	159	159	1	159	1	159	99.4	99.4	1	1	0.9	NPC	None	PF02179	PF02179
1.I.1.1.3-P35658	P35658	1.I.1.1.3	gnl|BL_ORD_ID|10048 gnl|TC-DB|P35658|1.I.1.1.3 Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2	2090	0.0	100	2090	2090	1	2090	1	2090	100.0	100.0	1	1	0.95	NPC	None	PF18617	PF18617
1.I.1.1.3-Q8WYP5	Q8WYP5	1.I.1.1.3	gnl|BL_ORD_ID|17081 gnl|TC-DB|Q8WYP5|1.I.1.1.3 Protein ELYS OS=Homo sapiens GN=AHCTF1 PE=1 SV=3	2266	0.0	100	2266	2266	1	2266	1	2266	100.0	100.0	1	1	0.9	NPC	None	PF16687,PF13934	PF16687,PF13934
1.I.1.1.3-Q92621	Q92621	1.I.1.1.3	gnl|BL_ORD_ID|17256 gnl|TC-DB|Q92621|1.I.1.1.3 Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=3	2012	0.0	100	2012	2012	1	2012	1	2012	100.0	100.0	2	2	1.7	NPC	None	PF11894	PF11894
1.I.1.1.3-A8CG34	A8CG34	1.I.1.1.3	gnl|BL_ORD_ID|781 gnl|TC-DB|A8CG34|1.I.1.1.3 Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens GN=POM121C PE=1 SV=2	1229	0.0	100	1229	1229	1	1229	1	1229	99.9	99.9	2	2	2.0	NPC	None	PF15229	PF15229
1.I.1.1.3-O75694	O75694	1.I.1.1.3	gnl|BL_ORD_ID|7573 gnl|TC-DB|O75694|1.I.1.1.3 Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1	1391	0.0	100	1391	1391	1	1391	1	1391	99.9	99.9	3	3	2.6	NPC	None	PF08801,PF03177	PF08801,PF03177
1.I.1.1.3-O94901	O94901	1.I.1.1.3	gnl|BL_ORD_ID|7778 gnl|TC-DB|O94901|1.I.1.1.3 SUN domain-containing protein 1 OS=Homo sapiens GN=SUN1 PE=1 SV=3	812	0.0	100	812	812	1	812	1	812	99.9	99.9	4	4	4.2	NPC	None	PF09387,PF07738,PF18580	PF09387,PF07738,PF18580
1.I.1.1.3-O95259	O95259	1.I.1.1.3	gnl|BL_ORD_ID|7798 gnl|TC-DB|O95259|1.I.1.1.3 Potassium voltage-gated channel subfamily H member 1 OS=Homo sapiens GN=KCNH1 PE=1 SV=1	989	0.0	100	989	989	1	989	1	989	99.9	99.9	7	7	6.95	NPC	None	PF00520,PF13426,PF00027,PF07885,PF00989	PF00520,PF13426,PF00027,PF07885,PF00989
1.I.1.1.3-O95271	O95271	1.I.1.1.3	gnl|BL_ORD_ID|7800 gnl|TC-DB|O95271|1.I.1.1.3 Tankyrase-1 OS=Homo sapiens GN=TNKS PE=1 SV=2	1327	0.0	100	1327	1327	1	1327	1	1327	99.9	99.9	1	1	1.0	NPC	None	PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF00644,PF07647,PF00536	PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF12796,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF13857,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF00023,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13637,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF13606,PF00644,PF07647,PF00536
1.I.1.1.3-Q12769	Q12769	1.I.1.1.3	gnl|BL_ORD_ID|12679 gnl|TC-DB|Q12769|1.I.1.1.3 Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3	1436	0.0	100	1436	1436	1	1436	1	1436	99.9	99.9	1	1	0.95	NPC	None	PF11715	PF11715
1.I.1.1.3-Q14764	Q14764	1.I.1.1.3	gnl|BL_ORD_ID|12756 gnl|TC-DB|Q14764|1.I.1.1.3 Major vault protein OS=Homo sapiens GN=MVP PE=1 SV=4	893	0.0	100	893	893	1	893	1	893	99.9	99.9	1	1	1.25	NPC	None	PF01505,PF01505,PF01505,PF01505,PF11978,PF17794,PF17794,PF17795,PF17796	PF01505,PF01505,PF01505,PF01505,PF11978,PF17794,PF17794,PF17795,PF17796
1.I.1.1.3-Q53GS7	Q53GS7	1.I.1.1.3	gnl|BL_ORD_ID|14042 gnl|TC-DB|Q53GS7|1.I.1.1.3 Nucleoporin GLE1 OS=Homo sapiens GN=GLE1 PE=1 SV=2	698	0.0	100	698	698	1	698	1	698	99.9	99.9	1	1	0.9	NPC	None	PF07817	PF07817,PF07817
1.I.1.1.3-Q8N1F7	Q8N1F7	1.I.1.1.3	gnl|BL_ORD_ID|16592 gnl|TC-DB|Q8N1F7|1.I.1.1.3 Nuclear pore complex protein Nup93 OS=Homo sapiens GN=NUP93 PE=1 SV=2	819	0.0	100	819	819	1	819	1	819	99.9	99.9	2	2	2.05	NPC	None	PF04097	PF04097
1.I.1.1.3-Q8TD19	Q8TD19	1.I.1.1.3	gnl|BL_ORD_ID|16885 gnl|TC-DB|Q8TD19|1.I.1.1.3 Serine/threonine-protein kinase Nek9 OS=Homo sapiens GN=NEK9 PE=1 SV=2	979	0.0	100	979	979	1	979	1	979	99.9	99.9	1	1	1.0	NPC	None	PF00069,PF00415,PF00415,PF00415,PF00415,PF07714,PF13540,PF13540,PF13540	PF00069,PF00415,PF00415,PF00415,PF00415,PF07714,PF13540,PF13540,PF13540
1.I.1.1.3-Q8TEM1	Q8TEM1	1.I.1.1.3	gnl|BL_ORD_ID|16904 gnl|TC-DB|Q8TEM1|1.I.1.1.3 Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3	1887	0.0	100	1887	1887	1	1887	1	1887	99.9	99.9	2	2	2.0	NPC	None	PF02368	PF02368
1.I.1.1.3-Q8WUM0	Q8WUM0	1.I.1.1.3	gnl|BL_ORD_ID|17052 gnl|TC-DB|Q8WUM0|1.I.1.1.3 Nuclear pore complex protein Nup133 OS=Homo sapiens GN=NUP133 PE=1 SV=2	1156	0.0	100	1156	1156	1	1156	1	1156	99.9	99.9	1	1	0.85	NPC	None	PF03177	PF03177
